8011;27.02.20 16:53:51;21;Avvicinamento Pressata Fuori Ingombro;wrong softlimit spindle data (74);
0,00;0,00;127,70;1,12;0,00;0,00;
0,00;0,00;127,82;1,14;0,00;0,00;
0,00;0,00;127,95;1,15;0,00;0,00;
0,00;0,00;128,08;1,17;0,00;0,00;
0,00;0,00;128,21;1,21;0,00;0,00;
0,00;0,00;128,34;1,23;0,00;0,00;
0,00;0,00;128,47;1,27;0,00;0,00;
0,00;0,00;128,59;1,28;0,00;0,00;
0,00;0,00;128,72;1,31;0,00;0,00;
0,00;0,00;128,85;1,32;0,00;0,00;
0,00;0,00;128,98;1,35;0,00;0,00;
0,00;0,00;129,10;1,37;0,00;0,00;
0,00;0,00;129,23;1,39;0,00;0,00;
0,00;0,00;129,36;1,42;0,00;0,00;
0,00;0,00;129,49;1,44;0,00;0,00;
0,00;0,00;129,62;1,45;0,00;0,00;
0,00;0,00;129,75;1,47;0,00;0,00;
0,00;0,00;129,87;1,47;0,00;0,00;
0,00;0,00;130,00;1,50;0,00;0,00;
0,00;0,00;130,13;1,51;0,00;0,00;
0,00;0,00;130,26;1,53;0,00;0,00;
0,00;0,00;130,39;1,53;0,00;0,00;
0,00;0,00;130,52;1,56;0,00;0,00;
0,00;0,00;130,64;1,57;0,00;0,00;
0,00;0,00;130,77;1,59;0,00;0,00;
0,00;0,00;130,90;1,61;0,00;0,00;
0,00;0,00;131,03;1,61;0,00;0,00;
0,00;0,00;131,15;1,62;0,00;0,00;
0,00;0,00;131,28;1,63;0,00;0,00;
0,00;0,00;131,41;1,65;0,00;0,00;
0,00;0,00;131,54;1,66;0,00;0,00;
0,00;0,00;131,67;1,68;0,00;0,00;
0,00;0,00;131,79;1,70;0,00;0,00;
0,00;0,00;131,92;1,69;0,00;0,00;
0,00;0,00;132,05;1,72;0,00;0,00;
0,00;0,00;132,18;1,71;0,00;0,00;
0,00;0,00;132,31;1,75;0,00;0,00;
0,00;0,00;132,43;1,75;0,00;0,00;
0,00;0,00;132,56;1,78;0,00;0,00;
0,00;0,00;132,69;1,81;0,00;0,00;
0,00;0,00;132,82;1,80;0,00;0,00;
0,00;0,00;132,95;1,80;0,00;0,00;
0,00;0,00;133,07;1,83;0,00;0,00;
0,00;0,00;133,20;1,86;0,00;0,00;
0,00;0,00;133,33;1,88;0,00;0,00;
0,00;0,00;133,46;1,88;0,00;0,00;
0,00;0,00;133,59;1,89;0,00;0,00;
0,00;0,00;133,71;1,93;0,00;0,00;
0,00;0,00;133,84;1,96;0,00;0,00;
0,00;0,00;133,97;1,97;0,00;0,00;
0,00;0,00;134,10;1,98;0,00;0,00;
0,00;0,00;134,23;1,96;0,00;0,00;
0,00;0,00;134,35;1,99;0,00;0,00;
0,00;0,00;134,48;2,03;0,00;0,00;
0,00;0,00;134,61;2,05;0,00;0,00;
0,00;0,00;134,74;2,07;0,00;0,00;
0,00;0,00;134,87;2,09;0,00;0,00;
0,00;0,00;134,99;2,09;0,00;0,00;
0,00;0,00;135,12;2,11;0,00;0,00;
0,00;0,00;135,25;2,13;0,00;0,00;
0,00;0,00;135,38;2,15;0,00;0,00;
0,00;0,00;135,51;2,17;0,00;0,00;
0,00;0,00;135,63;2,19;0,00;0,00;
0,00;0,00;135,76;2,20;0,00;0,00;
0,00;0,00;135,89;2,20;0,00;0,00;
0,00;0,00;136,02;2,23;0,00;0,00;
0,00;0,00;136,15;2,23;0,00;0,00;
0,00;0,00;136,27;2,25;0,00;0,00;
0,00;0,00;136,40;2,25;0,00;0,00;
0,00;0,00;136,53;2,24;0,00;0,00;
0,00;0,00;136,66;2,25;0,00;0,00;
0,00;0,00;136,79;2,24;0,00;0,00;
0,00;0,00;136,91;2,24;0,00;0,00;
0,00;0,00;137,04;2,25;0,00;0,00;
0,00;0,00;137,17;2,23;0,00;0,00;
0,00;0,00;137,30;2,20;0,00;0,00;
0,00;0,00;137,43;2,21;0,00;0,00;
0,00;0,00;137,56;2,20;0,00;0,00;
0,00;0,00;137,68;2,23;0,00;0,00;
0,00;0,00;137,81;2,23;0,00;0,00;
0,00;0,00;137,94;2,23;0,00;0,00;
0,00;0,00;138,07;2,22;0,00;0,00;
0,00;0,00;138,19;2,19;0,00;0,00;
0,00;0,00;138,32;2,18;0,00;0,00;
0,00;0,00;138,45;2,18;0,00;0,00;
0,00;0,00;138,58;2,17;0,00;0,00;
0,00;0,00;138,71;2,15;0,00;0,00;
0,00;0,00;138,84;2,13;0,00;0,00;
0,00;0,00;138,96;2,13;0,00;0,00;
0,00;0,00;139,09;2,13;0,00;0,00;
0,00;0,00;139,22;2,12;0,00;0,00;
0,00;0,00;139,35;2,12;0,00;0,00;
0,00;0,00;139,47;2,12;0,00;0,00;
0,00;0,00;139,60;2,12;0,00;0,00;
0,00;0,00;139,73;2,12;0,00;0,00;
0,00;0,00;139,86;2,09;0,00;0,00;
0,00;0,00;139,99;2,09;0,00;0,00;
0,00;0,00;140,11;2,09;0,00;0,00;
0,00;0,00;140,24;2,10;0,00;0,00;
0,00;0,00;140,37;2,06;0,00;0,00;
0,00;0,00;140,50;2,04;0,00;0,00;
0,00;0,00;140,63;2,04;0,00;0,00;
0,00;0,00;140,76;2,05;0,00;0,00;
0,00;0,00;140,88;2,06;0,00;0,00;
0,00;0,00;141,01;2,04;0,00;0,00;
0,00;0,00;141,14;2,06;0,00;0,00;
0,00;0,00;141,27;2,05;0,00;0,00;
0,00;0,00;141,40;2,04;0,00;0,00;
0,00;0,00;141,52;2,03;0,00;0,00;
0,00;0,00;141,65;2,01;0,00;0,00;
0,00;0,00;141,78;2,02;0,00;0,00;
0,00;0,00;141,91;2,04;0,00;0,00;
0,00;0,00;142,03;2,02;0,00;0,00;
0,00;0,00;142,16;2,01;0,00;0,00;
0,00;0,00;142,29;1,99;0,00;0,00;
0,00;0,00;142,42;2,01;0,00;0,00;
0,00;0,00;142,55;2,01;0,00;0,00;
0,00;0,00;142,68;2,01;0,00;0,00;
0,00;0,00;142,80;2,01;0,00;0,00;
0,00;0,00;142,93;1,99;0,00;0,00;
0,00;0,00;143,06;2,00;0,00;0,00;
0,00;0,00;143,19;2,00;0,00;0,00;
0,00;0,00;143,31;1,99;0,00;0,00;
0,00;0,00;143,44;2,01;0,00;0,00;
0,00;0,00;143,57;1,98;0,00;0,00;
0,00;0,00;143,70;1,98;0,00;0,00;
0,00;0,00;143,83;1,95;0,00;0,00;
0,00;0,00;143,95;1,95;0,00;0,00;
0,00;0,00;144,08;1,98;0,00;0,00;
0,00;0,00;144,21;1,97;0,00;0,00;
0,00;0,00;144,34;1,97;0,00;0,00;
0,00;0,00;144,47;1,93;0,00;0,00;
0,00;0,00;144,59;1,90;0,00;0,00;
0,00;0,00;144,72;1,90;0,00;0,00;
0,00;0,00;144,85;1,93;0,00;0,00;
0,00;0,00;144,98;1,93;0,00;0,00;
0,00;0,00;145,11;1,93;0,00;0,00;
0,00;0,00;145,23;1,89;0,00;0,00;
0,00;0,00;145,36;1,90;0,00;0,00;
0,00;0,00;145,49;1,90;0,00;0,00;
0,00;0,00;145,62;1,89;0,00;0,00;
0,00;0,00;145,75;1,90;0,00;0,00;
0,00;0,00;145,87;1,90;0,00;0,00;
0,00;0,00;146,00;1,90;0,00;0,00;
0,00;0,00;146,13;1,89;0,00;0,00;
0,00;0,00;146,26;1,88;0,00;0,00;
0,00;0,00;146,39;1,88;0,00;0,00;
0,00;0,00;146,51;1,88;0,00;0,00;
0,00;0,00;146,64;1,89;0,00;0,00;
0,00;0,00;146,77;1,87;0,00;0,00;
0,00;0,00;146,90;1,86;0,00;0,00;
0,00;0,00;147,03;1,84;0,00;0,00;
0,00;0,00;147,15;1,86;0,00;0,00;
0,00;0,00;147,28;1,87;0,00;0,00;
0,00;0,00;147,41;1,84;0,00;0,00;
0,00;0,00;147,54;1,84;0,00;0,00;
0,00;0,00;147,67;1,83;0,00;0,00;
0,00;0,00;147,79;1,82;0,00;0,00;
0,00;0,00;147,92;1,85;0,00;0,00;
0,00;0,00;148,05;1,85;0,00;0,00;
0,00;0,00;148,18;1,84;0,00;0,00;
0,00;0,00;148,31;1,82;0,00;0,00;
0,00;0,00;148,43;1,82;0,00;0,00;
0,00;0,00;148,56;1,82;0,00;0,00;
0,00;0,00;148,69;1,83;0,00;0,00;
0,00;0,00;148,82;1,85;0,00;0,00;
0,00;0,00;148,95;1,82;0,00;0,00;
0,00;0,00;149,07;1,82;0,00;0,00;
0,00;0,00;149,20;1,82;0,00;0,00;
0,00;0,00;149,33;1,79;0,00;0,00;
0,00;0,00;149,46;1,80;0,00;0,00;
0,00;0,00;149,59;1,78;0,00;0,00;
0,00;0,00;149,71;1,78;0,00;0,00;
0,00;0,00;149,84;1,79;0,00;0,00;
0,00;0,00;149,97;1,78;0,00;0,00;
0,00;0,00;150,10;1,77;0,00;0,00;
0,00;0,00;150,23;1,77;0,00;0,00;
0,00;0,00;150,35;1,76;0,00;0,00;
0,00;0,00;150,48;1,77;0,00;0,00;
0,00;0,00;150,61;1,76;0,00;0,00;
0,00;0,00;150,74;1,75;0,00;0,00;
0,00;0,00;150,87;1,75;0,00;0,00;
0,00;0,00;150,99;1,73;0,00;0,00;
0,00;0,00;151,12;1,74;0,00;0,00;
0,00;0,00;151,25;1,74;0,00;0,00;
0,00;0,00;151,38;1,75;0,00;0,00;
0,00;0,00;151,51;1,75;0,00;0,00;
0,00;0,00;151,64;1,75;0,00;0,00;
0,00;0,00;151,76;1,74;0,00;0,00;
0,00;0,00;151,89;1,73;0,00;0,00;
0,00;0,00;152,02;1,75;0,00;0,00;
0,00;0,00;152,15;1,75;0,00;0,00;
0,00;0,00;152,27;1,75;0,00;0,00;
0,00;0,00;152,40;1,75;0,00;0,00;
0,00;0,00;152,53;1,73;0,00;0,00;
0,00;0,00;152,66;1,72;0,00;0,00;
0,00;0,00;152,79;1,73;0,00;0,00;
0,00;0,00;152,92;1,74;0,00;0,00;
0,00;0,00;153,04;1,73;0,00;0,00;
0,00;0,00;153,17;1,73;0,00;0,00;
0,00;0,00;153,30;1,72;0,00;0,00;
0,00;0,00;153,43;1,73;0,00;0,00;
0,00;0,00;153,56;1,72;0,00;0,00;
0,00;0,00;153,68;1,72;0,00;0,00;
0,00;0,00;153,81;1,75;0,00;0,00;
0,00;0,00;153,94;1,75;0,00;0,00;
0,00;0,00;154,07;1,75;0,00;0,00;
0,00;0,00;154,19;1,73;0,00;0,00;
0,00;0,00;154,32;1,74;0,00;0,00;
0,00;0,00;154,45;1,75;0,00;0,00;
0,00;0,00;154,58;1,75;0,00;0,00;
0,00;0,00;154,71;1,72;0,00;0,00;
0,00;0,00;154,84;1,74;0,00;0,00;
0,00;0,00;154,96;1,75;0,00;0,00;
0,00;0,00;155,09;1,76;0,00;0,00;
0,00;0,00;155,22;1,75;0,00;0,00;
0,00;0,00;155,35;1,75;0,00;0,00;
0,00;0,00;155,47;1,75;0,00;0,00;
0,00;0,00;155,60;1,71;0,00;0,00;
0,00;0,00;155,73;1,74;0,00;0,00;
0,00;0,00;155,86;1,72;0,00;0,00;
0,00;0,00;155,99;1,73;0,00;0,00;
0,00;0,00;156,11;1,72;0,00;0,00;
0,00;0,00;156,24;1,72;0,00;0,00;
0,00;0,00;156,37;1,71;0,00;0,00;
0,00;0,00;156,50;1,70;0,00;0,00;
0,00;0,00;156,63;1,72;0,00;0,00;
0,00;0,00;156,76;1,72;0,00;0,00;
0,00;0,00;156,88;1,71;0,00;0,00;
0,00;0,00;157,01;1,71;0,00;0,00;
0,00;0,00;157,14;1,72;0,00;0,00;
0,00;0,00;157,27;1,72;0,00;0,00;
0,00;0,00;157,39;1,74;0,00;0,00;
0,00;0,00;157,52;1,72;0,00;0,00;
0,00;0,00;157,65;1,72;0,00;0,00;
0,00;0,00;157,78;1,74;0,00;0,00;
0,00;0,00;157,91;1,72;0,00;0,00;
0,00;0,00;158,04;1,72;0,00;0,00;
0,00;0,00;158,16;1,72;0,00;0,00;
0,00;0,00;158,29;1,70;0,00;0,00;
0,00;0,00;158,42;1,72;0,00;0,00;
0,00;0,00;158,55;1,72;0,00;0,00;
0,00;0,00;158,67;1,70;0,00;0,00;
0,00;0,00;158,80;1,72;0,00;0,00;
0,00;0,00;158,93;1,71;0,00;0,00;
0,00;0,00;159,06;1,69;0,00;0,00;
0,00;0,00;159,19;1,70;0,00;0,00;
0,00;0,00;159,31;1,70;0,00;0,00;
0,00;0,00;159,44;1,72;0,00;0,00;
0,00;0,00;159,57;1,71;0,00;0,00;
0,00;0,00;159,70;1,72;0,00;0,00;
0,00;0,00;159,83;1,71;0,00;0,00;
0,00;0,00;159,96;1,71;0,00;0,00;
0,00;0,00;160,08;1,71;0,00;0,00;
0,00;0,00;160,21;1,73;0,00;0,00;
0,00;0,00;160,34;1,72;0,00;0,00;
0,00;0,00;160,47;1,72;0,00;0,00;
0,00;0,00;160,59;1,70;0,00;0,00;
0,00;0,00;160,72;1,71;0,00;0,00;
0,00;0,00;160,81;2,36;0,00;0,00;
0,00;0,00;160,80;2,31;0,00;0,00;
