8012;27.02.20 16:55:49;21;Avvicinamento Pressata Fuori Ingombro;wrong softlimit spindle data (74);
0,00;0,00;126,04;0,01;0,00;0,00;
0,00;0,00;126,16;0,01;0,00;0,00;
0,00;0,00;126,29;0,01;0,00;0,00;
0,00;0,00;126,42;0,04;0,00;0,00;
0,00;0,00;126,54;0,11;0,00;0,00;
0,00;0,00;126,67;0,17;0,00;0,00;
0,00;0,00;126,80;0,23;0,00;0,00;
0,00;0,00;126,93;0,27;0,00;0,00;
0,00;0,00;127,06;0,30;0,00;0,00;
0,00;0,00;127,19;0,32;0,00;0,00;
0,00;0,00;127,31;0,35;0,00;0,00;
0,00;0,00;127,44;0,39;0,00;0,00;
0,00;0,00;127,57;0,42;0,00;0,00;
0,00;0,00;127,70;0,46;0,00;0,00;
0,00;0,00;127,82;0,49;0,00;0,00;
0,00;0,00;127,95;0,51;0,00;0,00;
0,00;0,00;128,08;0,54;0,00;0,00;
0,00;0,00;128,21;0,57;0,00;0,00;
0,00;0,00;128,34;0,60;0,00;0,00;
0,00;0,00;128,47;0,63;0,00;0,00;
0,00;0,00;128,59;0,68;0,00;0,00;
0,00;0,00;128,72;0,72;0,00;0,00;
0,00;0,00;128,85;0,74;0,00;0,00;
0,00;0,00;128,98;0,78;0,00;0,00;
0,00;0,00;129,10;0,80;0,00;0,00;
0,00;0,00;129,23;0,83;0,00;0,00;
0,00;0,00;129,36;0,87;0,00;0,00;
0,00;0,00;129,49;0,92;0,00;0,00;
0,00;0,00;129,62;0,93;0,00;0,00;
0,00;0,00;129,75;0,96;0,00;0,00;
0,00;0,00;129,87;0,97;0,00;0,00;
0,00;0,00;130,00;1,02;0,00;0,00;
0,00;0,00;130,13;1,04;0,00;0,00;
0,00;0,00;130,26;1,07;0,00;0,00;
0,00;0,00;130,39;1,08;0,00;0,00;
0,00;0,00;130,51;1,11;0,00;0,00;
0,00;0,00;130,64;1,14;0,00;0,00;
0,00;0,00;130,77;1,15;0,00;0,00;
0,00;0,00;130,90;1,18;0,00;0,00;
0,00;0,00;131,03;1,19;0,00;0,00;
0,00;0,00;131,15;1,23;0,00;0,00;
0,00;0,00;131,28;1,25;0,00;0,00;
0,00;0,00;131,41;1,27;0,00;0,00;
0,00;0,00;131,54;1,30;0,00;0,00;
0,00;0,00;131,67;1,32;0,00;0,00;
0,00;0,00;131,79;1,34;0,00;0,00;
0,00;0,00;131,92;1,37;0,00;0,00;
0,00;0,00;132,05;1,39;0,00;0,00;
0,00;0,00;132,18;1,42;0,00;0,00;
0,00;0,00;132,31;1,45;0,00;0,00;
0,00;0,00;132,43;1,47;0,00;0,00;
0,00;0,00;132,56;1,50;0,00;0,00;
0,00;0,00;132,69;1,53;0,00;0,00;
0,00;0,00;132,82;1,55;0,00;0,00;
0,00;0,00;132,95;1,58;0,00;0,00;
0,00;0,00;133,07;1,59;0,00;0,00;
0,00;0,00;133,20;1,63;0,00;0,00;
0,00;0,00;133,33;1,64;0,00;0,00;
0,00;0,00;133,46;1,66;0,00;0,00;
0,00;0,00;133,59;1,68;0,00;0,00;
0,00;0,00;133,71;1,71;0,00;0,00;
0,00;0,00;133,84;1,73;0,00;0,00;
0,00;0,00;133,97;1,76;0,00;0,00;
0,00;0,00;134,10;1,77;0,00;0,00;
0,00;0,00;134,23;1,77;0,00;0,00;
0,00;0,00;134,36;1,78;0,00;0,00;
0,00;0,00;134,48;1,80;0,00;0,00;
0,00;0,00;134,61;1,80;0,00;0,00;
0,00;0,00;134,74;1,79;0,00;0,00;
0,00;0,00;134,87;1,80;0,00;0,00;
0,00;0,00;134,99;1,77;0,00;0,00;
0,00;0,00;135,12;1,75;0,00;0,00;
0,00;0,00;135,25;1,69;0,00;0,00;
0,00;0,00;135,38;1,65;0,00;0,00;
0,00;0,00;135,51;1,63;0,00;0,00;
0,00;0,00;135,64;1,54;0,00;0,00;
0,00;0,00;135,76;1,43;0,00;0,00;
0,00;0,00;135,89;1,39;0,00;0,00;
0,00;0,00;136,02;1,48;0,00;0,00;
0,00;0,00;136,15;1,54;0,00;0,00;
0,00;0,00;136,27;1,55;0,00;0,00;
0,00;0,00;136,40;1,52;0,00;0,00;
0,00;0,00;136,53;1,49;0,00;0,00;
0,00;0,00;136,66;1,45;0,00;0,00;
0,00;0,00;136,79;1,42;0,00;0,00;
0,00;0,00;136,91;1,36;0,00;0,00;
0,00;0,00;137,04;1,32;0,00;0,00;
0,00;0,00;137,17;1,31;0,00;0,00;
0,00;0,00;137,30;1,28;0,00;0,00;
0,00;0,00;137,43;1,23;0,00;0,00;
0,00;0,00;137,56;1,21;0,00;0,00;
0,00;0,00;137,68;1,19;0,00;0,00;
0,00;0,00;137,81;1,19;0,00;0,00;
0,00;0,00;137,94;1,14;0,00;0,00;
0,00;0,00;138,07;1,14;0,00;0,00;
0,00;0,00;138,19;1,12;0,00;0,00;
0,00;0,00;138,32;1,11;0,00;0,00;
0,00;0,00;138,45;1,12;0,00;0,00;
0,00;0,00;138,58;1,06;0,00;0,00;
0,00;0,00;138,71;1,08;0,00;0,00;
0,00;0,00;138,84;1,04;0,00;0,00;
0,00;0,00;138,96;1,05;0,00;0,00;
0,00;0,00;139,09;1,01;0,00;0,00;
0,00;0,00;139,22;1,00;0,00;0,00;
0,00;0,00;139,35;0,98;0,00;0,00;
0,00;0,00;139,47;0,98;0,00;0,00;
0,00;0,00;139,60;0,94;0,00;0,00;
0,00;0,00;139,73;0,93;0,00;0,00;
0,00;0,00;139,86;0,91;0,00;0,00;
0,00;0,00;139,99;0,91;0,00;0,00;
0,00;0,00;140,11;0,89;0,00;0,00;
0,00;0,00;140,24;0,87;0,00;0,00;
0,00;0,00;140,37;0,86;0,00;0,00;
0,00;0,00;140,50;0,85;0,00;0,00;
0,00;0,00;140,63;0,85;0,00;0,00;
0,00;0,00;140,76;0,83;0,00;0,00;
0,00;0,00;140,88;0,81;0,00;0,00;
0,00;0,00;141,01;0,82;0,00;0,00;
0,00;0,00;141,14;0,80;0,00;0,00;
0,00;0,00;141,27;0,81;0,00;0,00;
0,00;0,00;141,40;0,79;0,00;0,00;
0,00;0,00;141,52;0,79;0,00;0,00;
0,00;0,00;141,65;0,78;0,00;0,00;
0,00;0,00;141,78;0,79;0,00;0,00;
0,00;0,00;141,91;0,78;0,00;0,00;
0,00;0,00;142,03;0,77;0,00;0,00;
0,00;0,00;142,16;0,77;0,00;0,00;
0,00;0,00;142,29;0,77;0,00;0,00;
0,00;0,00;142,42;0,76;0,00;0,00;
0,00;0,00;142,55;0,75;0,00;0,00;
0,00;0,00;142,68;0,76;0,00;0,00;
0,00;0,00;142,80;0,76;0,00;0,00;
0,00;0,00;142,93;0,74;0,00;0,00;
0,00;0,00;143,06;0,74;0,00;0,00;
0,00;0,00;143,19;0,74;0,00;0,00;
0,00;0,00;143,31;0,74;0,00;0,00;
0,00;0,00;143,44;0,74;0,00;0,00;
0,00;0,00;143,57;0,73;0,00;0,00;
0,00;0,00;143,70;0,74;0,00;0,00;
0,00;0,00;143,83;0,72;0,00;0,00;
0,00;0,00;143,95;0,73;0,00;0,00;
0,00;0,00;144,08;0,73;0,00;0,00;
0,00;0,00;144,21;0,74;0,00;0,00;
0,00;0,00;144,34;0,74;0,00;0,00;
0,00;0,00;144,47;0,73;0,00;0,00;
0,00;0,00;144,59;0,73;0,00;0,00;
0,00;0,00;144,72;0,74;0,00;0,00;
0,00;0,00;144,85;0,73;0,00;0,00;
0,00;0,00;144,98;0,74;0,00;0,00;
0,00;0,00;145,11;0,73;0,00;0,00;
0,00;0,00;145,23;0,74;0,00;0,00;
0,00;0,00;145,36;0,73;0,00;0,00;
0,00;0,00;145,49;0,74;0,00;0,00;
0,00;0,00;145,62;0,74;0,00;0,00;
0,00;0,00;145,75;0,74;0,00;0,00;
0,00;0,00;145,87;0,72;0,00;0,00;
0,00;0,00;146,00;0,72;0,00;0,00;
0,00;0,00;146,13;0,72;0,00;0,00;
0,00;0,00;146,26;0,73;0,00;0,00;
0,00;0,00;146,39;0,72;0,00;0,00;
0,00;0,00;146,51;0,72;0,00;0,00;
0,00;0,00;146,64;0,71;0,00;0,00;
0,00;0,00;146,77;0,72;0,00;0,00;
0,00;0,00;146,90;0,72;0,00;0,00;
0,00;0,00;147,03;0,72;0,00;0,00;
0,00;0,00;147,15;0,72;0,00;0,00;
0,00;0,00;147,28;0,72;0,00;0,00;
0,00;0,00;147,41;0,72;0,00;0,00;
0,00;0,00;147,54;0,72;0,00;0,00;
0,00;0,00;147,67;0,73;0,00;0,00;
0,00;0,00;147,79;0,72;0,00;0,00;
0,00;0,00;147,92;0,71;0,00;0,00;
0,00;0,00;148,05;0,72;0,00;0,00;
0,00;0,00;148,18;0,72;0,00;0,00;
0,00;0,00;148,31;0,72;0,00;0,00;
0,00;0,00;148,43;0,72;0,00;0,00;
0,00;0,00;148,56;0,72;0,00;0,00;
0,00;0,00;148,69;0,72;0,00;0,00;
0,00;0,00;148,82;0,72;0,00;0,00;
0,00;0,00;148,95;0,73;0,00;0,00;
0,00;0,00;149,07;0,72;0,00;0,00;
0,00;0,00;149,20;0,74;0,00;0,00;
0,00;0,00;149,33;0,73;0,00;0,00;
0,00;0,00;149,46;0,72;0,00;0,00;
0,00;0,00;149,59;0,73;0,00;0,00;
0,00;0,00;149,71;0,72;0,00;0,00;
0,00;0,00;149,84;0,72;0,00;0,00;
0,00;0,00;149,97;0,72;0,00;0,00;
0,00;0,00;150,10;0,72;0,00;0,00;
0,00;0,00;150,23;0,72;0,00;0,00;
0,00;0,00;150,35;0,72;0,00;0,00;
0,00;0,00;150,48;0,72;0,00;0,00;
0,00;0,00;150,61;0,71;0,00;0,00;
0,00;0,00;150,74;0,71;0,00;0,00;
0,00;0,00;150,87;0,71;0,00;0,00;
0,00;0,00;150,99;0,71;0,00;0,00;
0,00;0,00;151,12;0,72;0,00;0,00;
0,00;0,00;151,25;0,71;0,00;0,00;
0,00;0,00;151,38;0,72;0,00;0,00;
0,00;0,00;151,51;0,72;0,00;0,00;
0,00;0,00;151,64;0,71;0,00;0,00;
0,00;0,00;151,76;0,72;0,00;0,00;
0,00;0,00;151,89;0,72;0,00;0,00;
0,00;0,00;152,02;0,72;0,00;0,00;
0,00;0,00;152,15;0,72;0,00;0,00;
0,00;0,00;152,27;0,71;0,00;0,00;
0,00;0,00;152,40;0,72;0,00;0,00;
0,00;0,00;152,53;0,72;0,00;0,00;
0,00;0,00;152,66;0,72;0,00;0,00;
0,00;0,00;152,79;0,72;0,00;0,00;
0,00;0,00;152,92;0,72;0,00;0,00;
0,00;0,00;153,04;0,72;0,00;0,00;
0,00;0,00;153,17;0,73;0,00;0,00;
0,00;0,00;153,30;0,72;0,00;0,00;
0,00;0,00;153,43;0,74;0,00;0,00;
0,00;0,00;153,56;0,74;0,00;0,00;
0,00;0,00;153,68;0,74;0,00;0,00;
0,00;0,00;153,81;0,74;0,00;0,00;
0,00;0,00;153,94;0,74;0,00;0,00;
0,00;0,00;154,07;0,74;0,00;0,00;
0,00;0,00;154,19;0,74;0,00;0,00;
0,00;0,00;154,32;0,74;0,00;0,00;
0,00;0,00;154,45;0,74;0,00;0,00;
0,00;0,00;154,58;0,74;0,00;0,00;
0,00;0,00;154,71;0,74;0,00;0,00;
0,00;0,00;154,84;0,74;0,00;0,00;
0,00;0,00;154,96;0,74;0,00;0,00;
0,00;0,00;155,09;0,74;0,00;0,00;
0,00;0,00;155,22;0,74;0,00;0,00;
0,00;0,00;155,35;0,74;0,00;0,00;
0,00;0,00;155,47;0,74;0,00;0,00;
0,00;0,00;155,60;0,75;0,00;0,00;
0,00;0,00;155,73;0,74;0,00;0,00;
0,00;0,00;155,86;0,75;0,00;0,00;
0,00;0,00;155,99;0,74;0,00;0,00;
0,00;0,00;156,11;0,74;0,00;0,00;
0,00;0,00;156,24;0,75;0,00;0,00;
0,00;0,00;156,37;0,75;0,00;0,00;
0,00;0,00;156,50;0,75;0,00;0,00;
0,00;0,00;156,63;0,76;0,00;0,00;
0,00;0,00;156,76;0,74;0,00;0,00;
0,00;0,00;156,88;0,76;0,00;0,00;
0,00;0,00;157,01;0,74;0,00;0,00;
0,00;0,00;157,14;0,75;0,00;0,00;
0,00;0,00;157,27;0,74;0,00;0,00;
0,00;0,00;157,39;0,76;0,00;0,00;
0,00;0,00;157,52;0,77;0,00;0,00;
0,00;0,00;157,65;0,76;0,00;0,00;
0,00;0,00;157,78;0,77;0,00;0,00;
0,00;0,00;157,91;0,76;0,00;0,00;
0,00;0,00;158,04;0,76;0,00;0,00;
0,00;0,00;158,16;0,77;0,00;0,00;
0,00;0,00;158,29;0,76;0,00;0,00;
0,00;0,00;158,42;0,77;0,00;0,00;
0,00;0,00;158,55;0,78;0,00;0,00;
0,00;0,00;158,67;0,77;0,00;0,00;
0,00;0,00;158,80;0,80;0,00;0,00;
0,00;0,00;158,93;0,78;0,00;0,00;
0,00;0,00;159,06;0,79;0,00;0,00;
0,00;0,00;159,19;0,80;0,00;0,00;
0,00;0,00;159,31;0,80;0,00;0,00;
0,00;0,00;159,44;0,80;0,00;0,00;
0,00;0,00;159,57;0,79;0,00;0,00;
0,00;0,00;159,70;0,82;0,00;0,00;
0,00;0,00;159,83;0,82;0,00;0,00;
0,00;0,00;159,95;0,82;0,00;0,00;
0,00;0,00;160,08;0,82;0,00;0,00;
0,00;0,00;160,21;0,82;0,00;0,00;
0,00;0,00;160,34;0,84;0,00;0,00;
0,00;0,00;160,47;0,83;0,00;0,00;
0,00;0,00;160,59;0,83;0,00;0,00;
0,00;0,00;160,72;0,83;0,00;0,00;
0,00;0,00;160,81;0,84;0,00;0,00;
0,00;0,00;160,81;0,86;0,00;0,00;
