8002;27.02.20 16:33:02;21;Avvicinamento Pressata Fuori Ingombro;wrong softlimit spindle data (74);
0,00;0,00;127,57;0,47;0,00;0,00;
0,00;0,00;127,70;0,50;0,00;0,00;
0,00;0,00;127,82;0,53;0,00;0,00;
0,00;0,00;127,95;0,56;0,00;0,00;
0,00;0,00;128,08;0,57;0,00;0,00;
0,00;0,00;128,21;0,59;0,00;0,00;
0,00;0,00;128,34;0,62;0,00;0,00;
0,00;0,00;128,47;0,65;0,00;0,00;
0,00;0,00;128,59;0,66;0,00;0,00;
0,00;0,00;128,72;0,68;0,00;0,00;
0,00;0,00;128,85;0,69;0,00;0,00;
0,00;0,00;128,98;0,72;0,00;0,00;
0,00;0,00;129,11;0,71;0,00;0,00;
0,00;0,00;129,23;0,72;0,00;0,00;
0,00;0,00;129,36;0,74;0,00;0,00;
0,00;0,00;129,49;0,74;0,00;0,00;
0,00;0,00;129,62;0,75;0,00;0,00;
0,00;0,00;129,75;0,74;0,00;0,00;
0,00;0,00;129,87;0,74;0,00;0,00;
0,00;0,00;130,00;0,74;0,00;0,00;
0,00;0,00;130,13;0,74;0,00;0,00;
0,00;0,00;130,26;0,73;0,00;0,00;
0,00;0,00;130,39;0,72;0,00;0,00;
0,00;0,00;130,52;0,70;0,00;0,00;
0,00;0,00;130,64;0,70;0,00;0,00;
0,00;0,00;130,77;0,68;0,00;0,00;
0,00;0,00;130,90;0,66;0,00;0,00;
0,00;0,00;131,03;0,65;0,00;0,00;
0,00;0,00;131,15;0,66;0,00;0,00;
0,00;0,00;131,28;0,65;0,00;0,00;
0,00;0,00;131,41;0,64;0,00;0,00;
0,00;0,00;131,54;0,63;0,00;0,00;
0,00;0,00;131,67;0,62;0,00;0,00;
0,00;0,00;131,79;0,62;0,00;0,00;
0,00;0,00;131,92;0,62;0,00;0,00;
0,00;0,00;132,05;0,61;0,00;0,00;
0,00;0,00;132,18;0,61;0,00;0,00;
0,00;0,00;132,31;0,60;0,00;0,00;
0,00;0,00;132,43;0,60;0,00;0,00;
0,00;0,00;132,56;0,59;0,00;0,00;
0,00;0,00;132,69;0,59;0,00;0,00;
0,00;0,00;132,82;0,58;0,00;0,00;
0,00;0,00;132,95;0,59;0,00;0,00;
0,00;0,00;133,07;0,59;0,00;0,00;
0,00;0,00;133,20;0,59;0,00;0,00;
0,00;0,00;133,33;0,59;0,00;0,00;
0,00;0,00;133,46;0,59;0,00;0,00;
0,00;0,00;133,59;0,61;0,00;0,00;
0,00;0,00;133,71;0,61;0,00;0,00;
0,00;0,00;133,84;0,62;0,00;0,00;
0,00;0,00;133,97;0,61;0,00;0,00;
0,00;0,00;134,10;0,61;0,00;0,00;
0,00;0,00;134,23;0,62;0,00;0,00;
0,00;0,00;134,36;0,62;0,00;0,00;
0,00;0,00;134,48;0,62;0,00;0,00;
0,00;0,00;134,61;0,62;0,00;0,00;
0,00;0,00;134,74;0,62;0,00;0,00;
0,00;0,00;134,87;0,64;0,00;0,00;
0,00;0,00;134,99;0,63;0,00;0,00;
0,00;0,00;135,12;0,64;0,00;0,00;
0,00;0,00;135,25;0,65;0,00;0,00;
0,00;0,00;135,38;0,65;0,00;0,00;
0,00;0,00;135,51;0,65;0,00;0,00;
0,00;0,00;135,63;0,65;0,00;0,00;
0,00;0,00;135,76;0,65;0,00;0,00;
0,00;0,00;135,89;0,66;0,00;0,00;
0,00;0,00;136,02;0,66;0,00;0,00;
0,00;0,00;136,15;0,68;0,00;0,00;
0,00;0,00;136,27;0,68;0,00;0,00;
0,00;0,00;136,40;0,68;0,00;0,00;
0,00;0,00;136,53;0,69;0,00;0,00;
0,00;0,00;136,66;0,68;0,00;0,00;
0,00;0,00;136,79;0,68;0,00;0,00;
0,00;0,00;136,91;0,68;0,00;0,00;
0,00;0,00;137,04;0,66;0,00;0,00;
0,00;0,00;137,17;0,68;0,00;0,00;
0,00;0,00;137,30;0,67;0,00;0,00;
0,00;0,00;137,43;0,66;0,00;0,00;
0,00;0,00;137,56;0,66;0,00;0,00;
0,00;0,00;137,68;0,67;0,00;0,00;
0,00;0,00;137,81;0,65;0,00;0,00;
0,00;0,00;137,94;0,65;0,00;0,00;
0,00;0,00;138,07;0,65;0,00;0,00;
0,00;0,00;138,19;0,64;0,00;0,00;
0,00;0,00;138,32;0,63;0,00;0,00;
0,00;0,00;138,45;0,63;0,00;0,00;
0,00;0,00;138,58;0,63;0,00;0,00;
0,00;0,00;138,71;0,62;0,00;0,00;
0,00;0,00;138,84;0,62;0,00;0,00;
0,00;0,00;138,96;0,62;0,00;0,00;
0,00;0,00;139,09;0,62;0,00;0,00;
0,00;0,00;139,22;0,61;0,00;0,00;
0,00;0,00;139,35;0,62;0,00;0,00;
0,00;0,00;139,47;0,62;0,00;0,00;
0,00;0,00;139,60;0,61;0,00;0,00;
0,00;0,00;139,73;0,61;0,00;0,00;
0,00;0,00;139,86;0,60;0,00;0,00;
0,00;0,00;139,99;0,61;0,00;0,00;
0,00;0,00;140,11;0,60;0,00;0,00;
0,00;0,00;140,24;0,59;0,00;0,00;
0,00;0,00;140,37;0,58;0,00;0,00;
0,00;0,00;140,50;0,57;0,00;0,00;
0,00;0,00;140,63;0,57;0,00;0,00;
0,00;0,00;140,76;0,57;0,00;0,00;
0,00;0,00;140,88;0,56;0,00;0,00;
0,00;0,00;141,01;0,56;0,00;0,00;
0,00;0,00;141,14;0,56;0,00;0,00;
0,00;0,00;141,27;0,56;0,00;0,00;
0,00;0,00;141,40;0,56;0,00;0,00;
0,00;0,00;141,52;0,56;0,00;0,00;
0,00;0,00;141,65;0,56;0,00;0,00;
0,00;0,00;141,78;0,56;0,00;0,00;
0,00;0,00;141,91;0,56;0,00;0,00;
0,00;0,00;142,03;0,56;0,00;0,00;
0,00;0,00;142,16;0,56;0,00;0,00;
0,00;0,00;142,29;0,56;0,00;0,00;
0,00;0,00;142,42;0,55;0,00;0,00;
0,00;0,00;142,55;0,53;0,00;0,00;
0,00;0,00;142,68;0,53;0,00;0,00;
0,00;0,00;142,80;0,53;0,00;0,00;
0,00;0,00;142,93;0,53;0,00;0,00;
0,00;0,00;143,06;0,54;0,00;0,00;
0,00;0,00;143,19;0,53;0,00;0,00;
0,00;0,00;143,31;0,53;0,00;0,00;
0,00;0,00;143,44;0,53;0,00;0,00;
0,00;0,00;143,57;0,53;0,00;0,00;
0,00;0,00;143,70;0,53;0,00;0,00;
0,00;0,00;143,83;0,53;0,00;0,00;
0,00;0,00;143,95;0,53;0,00;0,00;
0,00;0,00;144,08;0,53;0,00;0,00;
0,00;0,00;144,21;0,52;0,00;0,00;
0,00;0,00;144,34;0,53;0,00;0,00;
0,00;0,00;144,47;0,53;0,00;0,00;
0,00;0,00;144,59;0,52;0,00;0,00;
0,00;0,00;144,72;0,53;0,00;0,00;
0,00;0,00;144,85;0,53;0,00;0,00;
0,00;0,00;144,98;0,53;0,00;0,00;
0,00;0,00;145,11;0,53;0,00;0,00;
0,00;0,00;145,23;0,53;0,00;0,00;
0,00;0,00;145,36;0,54;0,00;0,00;
0,00;0,00;145,49;0,53;0,00;0,00;
0,00;0,00;145,62;0,53;0,00;0,00;
0,00;0,00;145,75;0,54;0,00;0,00;
0,00;0,00;145,87;0,54;0,00;0,00;
0,00;0,00;146,00;0,54;0,00;0,00;
0,00;0,00;146,13;0,54;0,00;0,00;
0,00;0,00;146,26;0,54;0,00;0,00;
0,00;0,00;146,39;0,55;0,00;0,00;
0,00;0,00;146,51;0,55;0,00;0,00;
0,00;0,00;146,64;0,55;0,00;0,00;
0,00;0,00;146,77;0,56;0,00;0,00;
0,00;0,00;146,90;0,56;0,00;0,00;
0,00;0,00;147,03;0,56;0,00;0,00;
0,00;0,00;147,15;0,56;0,00;0,00;
0,00;0,00;147,28;0,56;0,00;0,00;
0,00;0,00;147,41;0,56;0,00;0,00;
0,00;0,00;147,54;0,55;0,00;0,00;
0,00;0,00;147,67;0,56;0,00;0,00;
0,00;0,00;147,79;0,56;0,00;0,00;
0,00;0,00;147,92;0,56;0,00;0,00;
0,00;0,00;148,05;0,56;0,00;0,00;
0,00;0,00;148,18;0,56;0,00;0,00;
0,00;0,00;148,31;0,56;0,00;0,00;
0,00;0,00;148,43;0,56;0,00;0,00;
0,00;0,00;148,56;0,56;0,00;0,00;
0,00;0,00;148,69;0,56;0,00;0,00;
0,00;0,00;148,82;0,56;0,00;0,00;
0,00;0,00;148,95;0,56;0,00;0,00;
0,00;0,00;149,07;0,56;0,00;0,00;
0,00;0,00;149,20;0,56;0,00;0,00;
0,00;0,00;149,33;0,56;0,00;0,00;
0,00;0,00;149,46;0,56;0,00;0,00;
0,00;0,00;149,59;0,56;0,00;0,00;
0,00;0,00;149,71;0,56;0,00;0,00;
0,00;0,00;149,84;0,56;0,00;0,00;
0,00;0,00;149,97;0,56;0,00;0,00;
0,00;0,00;150,10;0,56;0,00;0,00;
0,00;0,00;150,23;0,56;0,00;0,00;
0,00;0,00;150,35;0,56;0,00;0,00;
0,00;0,00;150,48;0,56;0,00;0,00;
0,00;0,00;150,61;0,56;0,00;0,00;
0,00;0,00;150,74;0,56;0,00;0,00;
0,00;0,00;150,87;0,55;0,00;0,00;
0,00;0,00;150,99;0,54;0,00;0,00;
0,00;0,00;151,12;0,55;0,00;0,00;
0,00;0,00;151,25;0,54;0,00;0,00;
0,00;0,00;151,38;0,54;0,00;0,00;
0,00;0,00;151,51;0,53;0,00;0,00;
0,00;0,00;151,64;0,53;0,00;0,00;
0,00;0,00;151,76;0,53;0,00;0,00;
0,00;0,00;151,89;0,53;0,00;0,00;
0,00;0,00;152,02;0,53;0,00;0,00;
0,00;0,00;152,15;0,53;0,00;0,00;
0,00;0,00;152,27;0,53;0,00;0,00;
0,00;0,00;152,40;0,53;0,00;0,00;
0,00;0,00;152,53;0,53;0,00;0,00;
0,00;0,00;152,66;0,53;0,00;0,00;
0,00;0,00;152,79;0,53;0,00;0,00;
0,00;0,00;152,92;0,53;0,00;0,00;
0,00;0,00;153,04;0,53;0,00;0,00;
0,00;0,00;153,17;0,53;0,00;0,00;
0,00;0,00;153,30;0,53;0,00;0,00;
0,00;0,00;153,43;0,54;0,00;0,00;
0,00;0,00;153,56;0,53;0,00;0,00;
0,00;0,00;153,68;0,53;0,00;0,00;
0,00;0,00;153,81;0,53;0,00;0,00;
0,00;0,00;153,94;0,54;0,00;0,00;
0,00;0,00;154,07;0,56;0,00;0,00;
0,00;0,00;154,19;0,53;0,00;0,00;
0,00;0,00;154,32;0,55;0,00;0,00;
0,00;0,00;154,45;0,56;0,00;0,00;
0,00;0,00;154,58;0,53;0,00;0,00;
0,00;0,00;154,71;0,54;0,00;0,00;
0,00;0,00;154,84;0,55;0,00;0,00;
0,00;0,00;154,96;0,53;0,00;0,00;
0,00;0,00;155,09;0,53;0,00;0,00;
0,00;0,00;155,22;0,53;0,00;0,00;
0,00;0,00;155,35;0,54;0,00;0,00;
0,00;0,00;155,47;0,55;0,00;0,00;
0,00;0,00;155,60;0,54;0,00;0,00;
0,00;0,00;155,73;0,53;0,00;0,00;
0,00;0,00;155,86;0,54;0,00;0,00;
0,00;0,00;155,99;0,53;0,00;0,00;
0,00;0,00;156,11;0,55;0,00;0,00;
0,00;0,00;156,24;0,53;0,00;0,00;
0,00;0,00;156,37;0,53;0,00;0,00;
0,00;0,00;156,50;0,54;0,00;0,00;
0,00;0,00;156,63;0,53;0,00;0,00;
0,00;0,00;156,76;0,53;0,00;0,00;
0,00;0,00;156,88;0,53;0,00;0,00;
0,00;0,00;157,01;0,53;0,00;0,00;
0,00;0,00;157,14;0,54;0,00;0,00;
0,00;0,00;157,27;0,55;0,00;0,00;
0,00;0,00;157,39;0,55;0,00;0,00;
0,00;0,00;157,52;0,56;0,00;0,00;
0,00;0,00;157,65;0,56;0,00;0,00;
0,00;0,00;157,78;0,56;0,00;0,00;
0,00;0,00;157,91;0,56;0,00;0,00;
0,00;0,00;158,04;0,55;0,00;0,00;
0,00;0,00;158,16;0,56;0,00;0,00;
0,00;0,00;158,29;0,56;0,00;0,00;
0,00;0,00;158,42;0,56;0,00;0,00;
0,00;0,00;158,55;0,57;0,00;0,00;
0,00;0,00;158,67;0,56;0,00;0,00;
0,00;0,00;158,80;0,56;0,00;0,00;
0,00;0,00;158,93;0,56;0,00;0,00;
0,00;0,00;159,06;0,58;0,00;0,00;
0,00;0,00;159,19;0,58;0,00;0,00;
0,00;0,00;159,31;0,56;0,00;0,00;
0,00;0,00;159,44;0,57;0,00;0,00;
0,00;0,00;159,57;0,58;0,00;0,00;
0,00;0,00;159,70;0,58;0,00;0,00;
0,00;0,00;159,83;0,58;0,00;0,00;
0,00;0,00;159,95;0,59;0,00;0,00;
0,00;0,00;160,08;0,59;0,00;0,00;
0,00;0,00;160,21;0,59;0,00;0,00;
0,00;0,00;160,34;0,59;0,00;0,00;
0,00;0,00;160,47;0,58;0,00;0,00;
0,00;0,00;160,59;1,44;0,00;0,00;
0,00;0,00;160,69;3,26;0,00;0,00;
0,00;0,00;160,77;5,07;0,00;0,00;
0,00;0,00;160,77;5,04;0,00;0,00;
0,00;0,00;160,78;5,16;0,00;0,00;
0,00;0,00;160,79;5,24;0,00;0,00;
0,00;0,00;160,79;5,31;0,00;0,00;
0,00;0,00;160,79;5,36;0,00;0,00;
0,00;0,00;160,80;5,40;0,00;0,00;
