9892;26.01.21 15:46:21;21;Avvicinamento Pressata Finale;position > max position (10);20210126143055A0211;
0,00;0,00;140,82;0,13;0,00;0,00;
0,00;0,00;143,22;0,09;0,00;0,00;
0,00;0,00;145,62;0,09;0,00;0,00;
0,00;0,00;148,02;0,09;0,00;0,00;
0,00;0,00;150,42;0,13;0,00;0,00;
0,00;0,00;152,82;0,13;0,00;0,00;
0,00;0,00;155,22;0,13;0,00;0,00;
0,00;0,00;157,62;0,13;0,00;0,00;
0,00;0,00;160,02;0,04;0,00;0,00;
0,00;0,00;162,42;0,09;0,00;0,00;
0,00;0,00;164,82;0,09;0,00;0,00;
0,00;0,00;167,22;0,09;0,00;0,00;
0,00;0,00;169,62;0,13;0,00;0,00;
0,00;0,00;172,02;0,13;0,00;0,00;
0,00;0,00;174,42;0,13;0,00;0,00;
0,00;0,00;176,82;0,09;0,00;0,00;
0,00;0,00;179,22;0,09;0,00;0,00;
0,00;0,00;181,62;0,13;0,00;0,00;
0,00;0,00;184,02;0,13;0,00;0,00;
0,00;0,00;186,42;0,09;0,00;0,00;
0,00;0,00;188,82;0,09;0,00;0,00;
0,00;0,00;191,22;0,09;0,00;0,00;
0,00;0,00;193,62;0,09;0,00;0,00;
0,00;0,00;196,02;0,09;0,00;0,00;
0,00;0,00;198,42;0,04;0,00;0,00;
0,00;0,00;200,82;0,04;0,00;0,00;
0,00;0,00;203,22;0,09;0,00;0,00;
0,00;0,00;205,62;0,04;0,00;0,00;
0,00;0,00;208,02;0,04;0,00;0,00;
0,00;0,00;210,42;0,13;0,00;0,00;
0,00;0,00;212,82;0,09;0,00;0,00;
0,00;0,00;215,22;0,13;0,00;0,00;
0,00;0,00;217,62;0,04;0,00;0,00;
0,00;0,00;220,02;0,04;0,00;0,00;
0,00;0,00;222,42;0,13;0,00;0,00;
0,00;0,00;224,82;0,09;0,00;0,00;
0,00;0,00;227,22;0,09;0,00;0,00;
0,00;0,00;229,62;0,09;0,00;0,00;
0,00;0,00;232,02;0,09;0,00;0,00;
0,00;0,00;234,42;0,04;0,00;0,00;
0,00;0,00;236,82;0,09;0,00;0,00;
0,00;0,00;239,22;0,04;0,00;0,00;
0,00;0,00;241,62;0,04;0,00;0,00;
0,00;0,00;244,02;0,09;0,00;0,00;
0,00;0,00;246,42;0,04;0,00;0,00;
0,00;0,00;248,82;0,09;0,00;0,00;
0,00;0,00;251,22;0,04;0,00;0,00;
0,00;0,00;253,50;0,04;0,00;0,00;
0,00;0,00;255,26;0,04;0,00;0,00;
0,00;0,00;256,61;0,04;0,00;0,00;
0,00;0,00;257,47;0,09;0,00;0,00;
0,00;0,00;257,82;0,04;0,00;0,00;
0,00;0,00;257,89;0,09;0,00;0,00;
0,00;0,00;257,90;0,09;0,00;0,00;
0,00;0,00;257,90;0,09;0,00;0,00;
0,00;0,00;258,02;0,09;0,00;0,00;
0,00;0,00;258,18;0,18;0,00;0,00;
0,00;0,00;258,33;0,13;0,00;0,00;
0,00;0,00;258,50;0,13;0,00;0,00;
0,00;0,00;258,66;0,13;0,00;0,00;
0,00;0,00;258,82;0,13;0,00;0,00;
0,00;0,00;258,98;0,18;0,00;0,00;
0,00;0,00;259,14;0,18;0,00;0,00;
0,00;0,00;259,30;0,18;0,00;0,00;
0,00;0,00;259,46;0,18;0,00;0,00;
0,00;0,00;259,62;0,13;0,00;0,00;
0,00;0,00;259,78;0,13;0,00;0,00;
0,00;0,00;259,94;0,18;0,00;0,00;
0,00;0,00;260,10;0,18;0,00;0,00;
0,00;0,00;260,26;0,18;0,00;0,00;
0,00;0,00;260,42;0,13;0,00;0,00;
0,00;0,00;260,58;0,18;0,00;0,00;
0,00;0,00;260,74;0,09;0,00;0,00;
0,00;0,00;260,90;0,18;0,00;0,00;
0,00;0,00;261,06;0,18;0,00;0,00;
0,00;0,00;261,22;0,18;0,00;0,00;
0,00;0,00;261,38;0,13;0,00;0,00;
0,00;0,00;261,54;0,18;0,00;0,00;
0,00;0,00;261,70;0,18;0,00;0,00;
0,00;0,00;261,86;0,13;0,00;0,00;
0,00;0,00;262,02;0,13;0,00;0,00;
0,00;0,00;262,18;0,13;0,00;0,00;
0,00;0,00;262,34;0,18;0,00;0,00;
0,00;0,00;262,50;0,13;0,00;0,00;
0,00;0,00;262,66;0,13;0,00;0,00;
0,00;0,00;262,82;0,18;0,00;0,00;
0,00;0,00;262,98;0,13;0,00;0,00;
0,00;0,00;263,14;0,13;0,00;0,00;
0,00;0,00;263,30;0,13;0,00;0,00;
0,00;0,00;263,46;0,13;0,00;0,00;
0,00;0,00;263,62;0,09;0,00;0,00;
0,00;0,00;263,78;0,13;0,00;0,00;
0,00;0,00;263,94;0,18;0,00;0,00;
0,00;0,00;264,10;0,18;0,00;0,00;
0,00;0,00;264,26;0,18;0,00;0,00;
0,00;0,00;264,42;0,18;0,00;0,00;
0,00;0,00;264,58;0,13;0,00;0,00;
0,00;0,00;264,74;0,18;0,00;0,00;
0,00;0,00;264,90;0,09;0,00;0,00;
0,00;0,00;265,06;0,18;0,00;0,00;
0,00;0,00;265,22;0,18;0,00;0,00;
0,00;0,00;265,38;0,18;0,00;0,00;
0,00;0,00;265,54;0,18;0,00;0,00;
0,00;0,00;265,70;0,18;0,00;0,00;
0,00;0,00;265,86;0,13;0,00;0,00;
0,00;0,00;266,02;0,13;0,00;0,00;
0,00;0,00;266,18;0,13;0,00;0,00;
0,00;0,00;266,34;0,13;0,00;0,00;
0,00;0,00;266,50;0,13;0,00;0,00;
0,00;0,00;266,66;0,18;0,00;0,00;
0,00;0,00;266,82;0,13;0,00;0,00;
0,00;0,00;266,98;0,13;0,00;0,00;
0,00;0,00;267,14;0,18;0,00;0,00;
0,00;0,00;267,30;0,18;0,00;0,00;
0,00;0,00;267,46;0,13;0,00;0,00;
0,00;0,00;267,62;0,18;0,00;0,00;
0,00;0,00;267,78;0,18;0,00;0,00;
0,00;0,00;267,94;0,13;0,00;0,00;
0,00;0,00;268,10;0,18;0,00;0,00;
0,00;0,00;268,26;0,18;0,00;0,00;
0,00;0,00;268,42;0,18;0,00;0,00;
0,00;0,00;268,58;0,18;0,00;0,00;
0,00;0,00;268,74;0,18;0,00;0,00;
0,00;0,00;268,90;0,18;0,00;0,00;
0,00;0,00;269,06;0,18;0,00;0,00;
0,00;0,00;269,22;0,09;0,00;0,00;
0,00;0,00;269,38;0,13;0,00;0,00;
0,00;0,00;269,54;0,18;0,00;0,00;
0,00;0,00;269,70;0,13;0,00;0,00;
0,00;0,00;269,86;0,13;0,00;0,00;
0,00;0,00;270,02;0,18;0,00;0,00;
0,00;0,00;270,18;0,13;0,00;0,00;
0,00;0,00;270,34;0,18;0,00;0,00;
0,00;0,00;270,50;0,18;0,00;0,00;
0,00;0,00;270,66;0,18;0,00;0,00;
0,00;0,00;270,82;0,18;0,00;0,00;
0,00;0,00;270,98;0,18;0,00;0,00;
0,00;0,00;271,14;0,18;0,00;0,00;
0,00;0,00;271,30;0,13;0,00;0,00;
0,00;0,00;271,46;0,18;0,00;0,00;
0,00;0,00;271,62;0,18;0,00;0,00;
0,00;0,00;271,78;0,09;0,00;0,00;
0,00;0,00;271,94;0,13;0,00;0,00;
0,00;0,00;272,10;0,13;0,00;0,00;
0,00;0,00;272,26;0,13;0,00;0,00;
0,00;0,00;272,42;0,13;0,00;0,00;
0,00;0,00;272,58;0,13;0,00;0,00;
0,00;0,00;272,74;0,18;0,00;0,00;
0,00;0,00;272,90;0,18;0,00;0,00;
0,00;0,00;273,06;0,18;0,00;0,00;
0,00;0,00;273,22;0,18;0,00;0,00;
0,00;0,00;273,38;0,13;0,00;0,00;
0,00;0,00;273,54;0,13;0,00;0,00;
0,00;0,00;273,70;0,18;0,00;0,00;
0,00;0,00;273,86;0,18;0,00;0,00;
0,00;0,00;274,02;0,13;0,00;0,00;
0,00;0,00;274,18;0,18;0,00;0,00;
0,00;0,00;274,34;0,18;0,00;0,00;
0,00;0,00;274,50;0,09;0,00;0,00;
0,00;0,00;274,66;0,13;0,00;0,00;
0,00;0,00;274,82;0,18;0,00;0,00;
0,00;0,00;274,98;0,18;0,00;0,00;
0,00;0,00;275,14;0,13;0,00;0,00;
0,00;0,00;275,30;0,13;0,00;0,00;
0,00;0,00;275,46;0,18;0,00;0,00;
0,00;0,00;275,62;0,18;0,00;0,00;
0,00;0,00;275,78;0,18;0,00;0,00;
0,00;0,00;275,94;0,18;0,00;0,00;
0,00;0,00;276,10;0,18;0,00;0,00;
0,00;0,00;276,26;0,13;0,00;0,00;
0,00;0,00;276,42;0,18;0,00;0,00;
0,00;0,00;276,58;0,18;0,00;0,00;
0,00;0,00;276,74;0,13;0,00;0,00;
0,00;0,00;276,90;0,18;0,00;0,00;
0,00;0,00;277,06;0,18;0,00;0,00;
0,00;0,00;277,22;0,09;0,00;0,00;
0,00;0,00;277,38;0,18;0,00;0,00;
0,00;0,00;277,54;0,13;0,00;0,00;
0,00;0,00;277,70;0,13;0,00;0,00;
0,00;0,00;277,86;0,18;0,00;0,00;
0,00;0,00;278,02;0,18;0,00;0,00;
0,00;0,00;278,18;0,18;0,00;0,00;
0,00;0,00;278,34;0,18;0,00;0,00;
0,00;0,00;278,50;0,18;0,00;0,00;
0,00;0,00;278,66;0,18;0,00;0,00;
0,00;0,00;278,82;0,13;0,00;0,00;
0,00;0,00;278,98;0,18;0,00;0,00;
0,00;0,00;279,14;0,18;0,00;0,00;
0,00;0,00;279,30;0,13;0,00;0,00;
0,00;0,00;279,46;0,13;0,00;0,00;
0,00;0,00;279,62;0,18;0,00;0,00;
0,00;0,00;279,78;0,18;0,00;0,00;
0,00;0,00;279,94;0,18;0,00;0,00;
0,00;0,00;280,10;0,18;0,00;0,00;
0,00;0,00;280,26;0,13;0,00;0,00;
0,00;0,00;280,42;0,13;0,00;0,00;
0,00;0,00;280,58;0,13;0,00;0,00;
0,00;0,00;280,74;0,18;0,00;0,00;
0,00;0,00;280,90;0,18;0,00;0,00;
0,00;0,00;281,06;0,18;0,00;0,00;
0,00;0,00;281,22;0,18;0,00;0,00;
0,00;0,00;281,38;0,18;0,00;0,00;
0,00;0,00;281,54;0,09;0,00;0,00;
0,00;0,00;281,70;0,18;0,00;0,00;
0,00;0,00;281,86;0,18;0,00;0,00;
0,00;0,00;282,02;0,18;0,00;0,00;
0,00;0,00;282,18;0,13;0,00;0,00;
0,00;0,00;282,34;0,13;0,00;0,00;
0,00;0,00;282,50;0,13;0,00;0,00;
0,00;0,00;282,66;0,18;0,00;0,00;
0,00;0,00;282,82;0,18;0,00;0,00;
0,00;0,00;282,98;0,13;0,00;0,00;
0,00;0,00;283,14;0,13;0,00;0,00;
0,00;0,00;283,30;0,18;0,00;0,00;
0,00;0,00;283,46;0,18;0,00;0,00;
0,00;0,00;283,62;0,18;0,00;0,00;
0,00;0,00;283,78;0,13;0,00;0,00;
0,00;0,00;283,94;0,18;0,00;0,00;
0,00;0,00;284,10;0,18;0,00;0,00;
0,00;0,00;284,26;0,13;0,00;0,00;
0,00;0,00;284,42;0,18;0,00;0,00;
0,00;0,00;284,58;0,13;0,00;0,00;
0,00;0,00;284,74;0,18;0,00;0,00;
0,00;0,00;284,90;0,13;0,00;0,00;
0,00;0,00;285,06;0,13;0,00;0,00;
0,00;0,00;285,22;0,18;0,00;0,00;
0,00;0,00;285,38;0,13;0,00;0,00;
0,00;0,00;285,54;0,18;0,00;0,00;
0,00;0,00;285,70;0,13;0,00;0,00;
0,00;0,00;285,86;0,13;0,00;0,00;
0,00;0,00;286,02;0,13;0,00;0,00;
0,00;0,00;286,18;0,13;0,00;0,00;
0,00;0,00;286,34;0,13;0,00;0,00;
0,00;0,00;286,50;0,18;0,00;0,00;
0,00;0,00;286,66;0,13;0,00;0,00;
0,00;0,00;286,82;0,09;0,00;0,00;
0,00;0,00;286,98;0,18;0,00;0,00;
0,00;0,00;287,14;0,18;0,00;0,00;
0,00;0,00;287,30;0,18;0,00;0,00;
0,00;0,00;287,46;0,18;0,00;0,00;
0,00;0,00;287,62;0,18;0,00;0,00;
0,00;0,00;287,78;0,13;0,00;0,00;
0,00;0,00;287,94;0,18;0,00;0,00;
0,00;0,00;288,10;0,18;0,00;0,00;
0,00;0,00;288,26;0,13;0,00;0,00;
0,00;0,00;288,42;0,18;0,00;0,00;
0,00;0,00;288,58;0,18;0,00;0,00;
0,00;0,00;288,74;0,18;0,00;0,00;
0,00;0,00;288,90;0,18;0,00;0,00;
0,00;0,00;289,06;0,13;0,00;0,00;
0,00;0,00;289,22;0,18;0,00;0,00;
0,00;0,00;289,38;0,18;0,00;0,00;
0,00;0,00;289,54;0,18;0,00;0,00;
0,00;0,00;289,70;0,18;0,00;0,00;
0,00;0,00;289,86;0,18;0,00;0,00;
0,00;0,00;290,02;0,13;0,00;0,00;
0,00;0,00;290,18;0,18;0,00;0,00;
0,00;0,00;290,34;0,13;0,00;0,00;
0,00;0,00;290,50;0,18;0,00;0,00;
0,00;0,00;290,66;0,13;0,00;0,00;
0,00;0,00;290,82;0,13;0,00;0,00;
0,00;0,00;290,98;0,13;0,00;0,00;
0,00;0,00;291,14;0,18;0,00;0,00;
0,00;0,00;291,30;0,18;0,00;0,00;
0,00;0,00;291,46;0,18;0,00;0,00;
0,00;0,00;291,62;0,13;0,00;0,00;
0,00;0,00;291,78;0,18;0,00;0,00;
0,00;0,00;291,94;0,18;0,00;0,00;
0,00;0,00;292,10;0,13;0,00;0,00;
0,00;0,00;292,26;0,13;0,00;0,00;
0,00;0,00;292,42;0,18;0,00;0,00;
0,00;0,00;292,58;0,13;0,00;0,00;
0,00;0,00;292,74;0,13;0,00;0,00;
0,00;0,00;292,90;0,18;0,00;0,00;
0,00;0,00;293,06;0,13;0,00;0,00;
0,00;0,00;293,22;0,18;0,00;0,00;
0,00;0,00;293,38;0,18;0,00;0,00;
0,00;0,00;293,54;0,13;0,00;0,00;
0,00;0,00;293,70;0,18;0,00;0,00;
0,00;0,00;293,86;0,04;0,00;0,00;
0,00;0,00;294,02;0,18;0,00;0,00;
0,00;0,00;294,18;0,18;0,00;0,00;
0,00;0,00;294,34;0,18;0,00;0,00;
0,00;0,00;294,50;0,13;0,00;0,00;
0,00;0,00;294,66;0,13;0,00;0,00;
0,00;0,00;294,82;0,13;0,00;0,00;
0,00;0,00;294,98;0,18;0,00;0,00;
0,00;0,00;295,14;0,18;0,00;0,00;
0,00;0,00;295,30;0,13;0,00;0,00;
0,00;0,00;295,46;0,18;0,00;0,00;
0,00;0,00;295,62;0,18;0,00;0,00;
0,00;0,00;295,78;0,13;0,00;0,00;
0,00;0,00;295,94;0,18;0,00;0,00;
0,00;0,00;296,10;0,13;0,00;0,00;
0,00;0,00;296,26;0,18;0,00;0,00;
0,00;0,00;296,42;0,18;0,00;0,00;
0,00;0,00;296,58;0,09;0,00;0,00;
0,00;0,00;296,74;0,18;0,00;0,00;
0,00;0,00;296,90;0,13;0,00;0,00;
0,00;0,00;297,06;0,18;0,00;0,00;
0,00;0,00;297,22;0,13;0,00;0,00;
0,00;0,00;297,38;0,18;0,00;0,00;
0,00;0,00;297,54;0,13;0,00;0,00;
0,00;0,00;297,70;0,18;0,00;0,00;
0,00;0,00;297,86;0,09;0,00;0,00;
0,00;0,00;298,02;0,18;0,00;0,00;
0,00;0,00;298,18;0,18;0,00;0,00;
0,00;0,00;298,34;0,13;0,00;0,00;
0,00;0,00;298,50;0,13;0,00;0,00;
0,00;0,00;298,66;0,18;0,00;0,00;
0,00;0,00;298,82;0,18;0,00;0,00;
0,00;0,00;298,98;0,13;0,00;0,00;
0,00;0,00;299,14;0,09;0,00;0,00;
0,00;0,00;299,30;0,18;0,00;0,00;
0,00;0,00;299,46;0,13;0,00;0,00;
0,00;0,00;299,62;0,18;0,00;0,00;
0,00;0,00;299,78;0,13;0,00;0,00;
0,00;0,00;299,94;0,13;0,00;0,00;
0,00;0,00;300,10;0,18;0,00;0,00;
0,00;0,00;300,26;0,13;0,00;0,00;
0,00;0,00;300,42;0,18;0,00;0,00;
0,00;0,00;300,58;0,13;0,00;0,00;
0,00;0,00;300,74;0,09;0,00;0,00;
0,00;0,00;300,90;0,18;0,00;0,00;
0,00;0,00;301,06;0,18;0,00;0,00;
0,00;0,00;301,22;0,13;0,00;0,00;
0,00;0,00;301,38;0,13;0,00;0,00;
0,00;0,00;301,54;0,18;0,00;0,00;
0,00;0,00;301,70;0,13;0,00;0,00;
0,00;0,00;301,86;0,18;0,00;0,00;
0,00;0,00;302,02;0,18;0,00;0,00;
0,00;0,00;302,18;0,18;0,00;0,00;
0,00;0,00;302,34;0,13;0,00;0,00;
0,00;0,00;302,50;0,18;0,00;0,00;
0,00;0,00;302,66;0,13;0,00;0,00;
0,00;0,00;302,82;0,18;0,00;0,00;
0,00;0,00;302,98;0,18;0,00;0,00;
0,00;0,00;303,14;0,09;0,00;0,00;
0,00;0,00;303,30;0,18;0,00;0,00;
0,00;0,00;303,46;0,13;0,00;0,00;
0,00;0,00;303,62;0,18;0,00;0,00;
0,00;0,00;303,78;0,13;0,00;0,00;
0,00;0,00;303,94;0,13;0,00;0,00;
0,00;0,00;304,10;0,09;0,00;0,00;
0,00;0,00;304,26;0,18;0,00;0,00;
0,00;0,00;304,42;0,13;0,00;0,00;
0,00;0,00;304,58;0,18;0,00;0,00;
0,00;0,00;304,74;0,18;0,00;0,00;
0,00;0,00;304,90;0,13;0,00;0,00;
0,00;0,00;305,06;0,18;0,00;0,00;
0,00;0,00;305,22;0,18;0,00;0,00;
0,00;0,00;305,38;0,09;0,00;0,00;
0,00;0,00;305,54;0,18;0,00;0,00;
0,00;0,00;305,70;0,13;0,00;0,00;
0,00;0,00;305,86;0,18;0,00;0,00;
0,00;0,00;306,02;0,13;0,00;0,00;
0,00;0,00;306,18;0,09;0,00;0,00;
0,00;0,00;306,34;0,13;0,00;0,00;
0,00;0,00;306,50;0,18;0,00;0,00;
0,00;0,00;306,66;0,22;0,00;0,00;
0,00;0,00;306,81;2,30;0,00;0,00;
0,00;0,00;306,95;6,91;0,00;0,00;
0,00;0,00;307,08;14,39;0,00;0,00;
0,00;0,00;307,16;20,74;0,00;0,00;
0,00;0,00;307,18;21,31;0,00;0,00;
0,00;0,00;307,19;21,66;0,00;0,00;
0,00;0,00;307,19;22,14;0,00;0,00;
0,00;0,00;307,20;22,61;0,00;0,00;
0,00;0,00;307,21;23,27;0,00;0,00;
0,00;0,00;307,22;23,70;0,00;0,00;
0,00;0,00;307,23;23,96;0,00;0,00;
0,00;0,00;307,23;24,10;0,00;0,00;
0,00;0,00;307,23;24,18;0,00;0,00;
0,00;0,00;307,23;24,35;0,00;0,00;
0,00;0,00;307,24;24,53;0,00;0,00;
0,00;0,00;307,24;24,53;0,00;0,00;
0,00;0,00;307,24;24,53;0,00;0,00;
