25604;06.08.21 17:19:12;21;Avvicinamento Pressata Finale;force < min. force (9);20210802091038P0003;
0,00;0,00;155,72;0,08;0,00;0,00;
0,00;0,00;156,04;0,08;0,00;0,00;
0,00;0,00;156,36;0,04;0,00;0,00;
0,00;0,00;157,00;0,04;0,00;0,00;
0,00;0,00;157,32;0,04;0,00;0,00;
0,00;0,00;157,96;0,04;0,00;0,00;
0,00;0,00;158,28;0,04;0,00;0,00;
0,00;0,00;158,60;0,04;0,00;0,00;
0,00;0,00;158,92;0,08;0,00;0,00;
0,00;0,00;159,24;0,04;0,00;0,00;
0,00;0,00;160,20;0,08;0,00;0,00;
0,00;0,00;160,52;0,04;0,00;0,00;
0,00;0,00;160,84;0,04;0,00;0,00;
0,00;0,00;161,16;0,04;0,00;0,00;
0,00;0,00;161,48;0,12;0,00;0,00;
0,00;0,00;161,80;0,08;0,00;0,00;
0,00;0,00;162,12;0,08;0,00;0,00;
0,00;0,00;162,44;0,04;0,00;0,00;
0,00;0,00;162,76;0,08;0,00;0,00;
0,00;0,00;163,08;0,08;0,00;0,00;
0,00;0,00;163,40;0,04;0,00;0,00;
0,00;0,00;163,72;0,08;0,00;0,00;
0,00;0,00;164,36;0,04;0,00;0,00;
0,00;0,00;164,68;0,04;0,00;0,00;
0,00;0,00;165,00;0,12;0,00;0,00;
0,00;0,00;165,32;0,08;0,00;0,00;
0,00;0,00;165,64;0,08;0,00;0,00;
0,00;0,00;165,96;0,04;0,00;0,00;
0,00;0,00;166,28;0,08;0,00;0,00;
0,00;0,00;166,60;0,04;0,00;0,00;
0,00;0,00;166,92;0,08;0,00;0,00;
0,00;0,00;167,24;0,04;0,00;0,00;
0,00;0,00;167,56;0,04;0,00;0,00;
0,00;0,00;167,88;0,12;0,00;0,00;
0,00;0,00;168,20;0,08;0,00;0,00;
0,00;0,00;168,52;0,04;0,00;0,00;
0,00;0,00;168,84;0,08;0,00;0,00;
0,00;0,00;169,48;0,08;0,00;0,00;
0,00;0,00;170,12;0,04;0,00;0,00;
0,00;0,00;170,44;0,04;0,00;0,00;
0,00;0,00;171,08;0,08;0,00;0,00;
0,00;0,00;171,72;0,08;0,00;0,00;
0,00;0,00;172,04;0,04;0,00;0,00;
0,00;0,00;172,36;0,04;0,00;0,00;
0,00;0,00;173,00;0,12;0,00;0,00;
0,00;0,00;173,32;0,12;0,00;0,00;
0,00;0,00;173,96;0,08;0,00;0,00;
0,00;0,00;174,28;0,04;0,00;0,00;
0,00;0,00;174,60;0,08;0,00;0,00;
0,00;0,00;174,92;0,17;0,00;0,00;
0,00;0,00;175,24;0,17;0,00;0,00;
0,00;0,00;175,56;0,12;0,00;0,00;
0,00;0,00;175,88;0,17;0,00;0,00;
0,00;0,00;176,20;0,12;0,00;0,00;
0,00;0,00;176,52;0,12;0,00;0,00;
0,00;0,00;176,84;0,17;0,00;0,00;
0,00;0,00;177,16;0,17;0,00;0,00;
0,00;0,00;177,48;0,17;0,00;0,00;
0,00;0,00;177,80;0,04;0,00;0,00;
0,00;0,00;178,12;0,17;0,00;0,00;
0,00;0,00;178,44;0,17;0,00;0,00;
0,00;0,00;178,76;0,17;0,00;0,00;
0,00;0,00;179,08;0,12;0,00;0,00;
0,00;0,00;179,40;0,17;0,00;0,00;
0,00;0,00;179,72;0,17;0,00;0,00;
0,00;0,00;180,04;0,17;0,00;0,00;
0,00;0,00;180,36;0,17;0,00;0,00;
0,00;0,00;180,68;0,17;0,00;0,00;
0,00;0,00;181,00;0,17;0,00;0,00;
0,00;0,00;181,32;0,17;0,00;0,00;
0,00;0,00;181,64;0,17;0,00;0,00;
0,00;0,00;181,96;0,17;0,00;0,00;
0,00;0,00;182,28;0,35;0,00;0,00;
0,00;0,00;182,60;0,35;0,00;0,00;
0,00;0,00;182,92;0,35;0,00;0,00;
0,00;0,00;183,24;0,35;0,00;0,00;
0,00;0,00;183,56;0,52;0,00;0,00;
0,00;0,00;183,88;0,52;0,00;0,00;
0,00;0,00;184,20;1,04;0,00;0,00;
0,00;0,00;184,51;1,43;0,00;0,00;
0,00;0,00;184,83;1,99;0,00;0,00;
0,00;0,00;185,15;2,52;0,00;0,00;
0,00;0,00;185,47;3,48;0,00;0,00;
0,00;0,00;185,79;3,48;0,00;0,00;
0,00;0,00;186,11;3,69;0,00;0,00;
0,00;0,00;186,43;3,82;0,00;0,00;
0,00;0,00;186,76;4,00;0,00;0,00;
0,00;0,00;187,07;5,00;0,00;0,00;
0,00;0,00;187,39;5,52;0,00;0,00;
0,00;0,00;187,71;5,83;0,00;0,00;
0,00;0,00;188,03;6,17;0,00;0,00;
0,00;0,00;188,36;6,43;0,00;0,00;
0,00;0,00;188,67;6,73;0,00;0,00;
0,00;0,00;188,99;7,00;0,00;0,00;
0,00;0,00;189,31;7,60;0,00;0,00;
0,00;0,00;189,63;7,83;0,00;0,00;
0,00;0,00;189,95;8,17;0,00;0,00;
0,00;0,00;190,28;8,52;0,00;0,00;
0,00;0,00;190,59;8,87;0,00;0,00;
0,00;0,00;190,91;9,21;0,00;0,00;
0,00;0,00;191,23;9,56;0,00;0,00;
0,00;0,00;191,55;9,78;0,00;0,00;
0,00;0,00;191,88;10,04;0,00;0,00;
0,00;0,00;192,20;10,26;0,00;0,00;
0,00;0,00;192,52;10,52;0,00;0,00;
0,00;0,00;192,84;10,65;0,00;0,00;
0,00;0,00;193,15;10,82;0,00;0,00;
0,00;0,00;193,48;10,99;0,00;0,00;
0,00;0,00;193,80;11,08;0,00;0,00;
0,00;0,00;194,12;11,22;0,00;0,00;
0,00;0,00;194,44;11,26;0,00;0,00;
0,00;0,00;194,76;11,26;0,00;0,00;
0,00;0,00;195,08;11,26;0,00;0,00;
0,00;0,00;195,40;11,26;0,00;0,00;
0,00;0,00;195,72;11,35;0,00;0,00;
0,00;0,00;196,04;11,30;0,00;0,00;
0,00;0,00;196,36;11,30;0,00;0,00;
0,00;0,00;196,68;11,39;0,00;0,00;
0,00;0,00;197,00;11,39;0,00;0,00;
0,00;0,00;197,32;11,30;0,00;0,00;
0,00;0,00;197,64;11,26;0,00;0,00;
0,00;0,00;197,96;11,17;0,00;0,00;
0,00;0,00;198,28;11,04;0,00;0,00;
0,00;0,00;198,60;11,04;0,00;0,00;
0,00;0,00;198,92;11,13;0,00;0,00;
0,00;0,00;199,24;11,22;0,00;0,00;
0,00;0,00;199,56;11,17;0,00;0,00;
0,00;0,00;199,88;11,17;0,00;0,00;
0,00;0,00;200,20;11,26;0,00;0,00;
0,00;0,00;200,52;11,26;0,00;0,00;
0,00;0,00;200,84;11,13;0,00;0,00;
0,00;0,00;201,16;11,04;0,00;0,00;
0,00;0,00;201,48;10,96;0,00;0,00;
0,00;0,00;201,80;10,74;0,00;0,00;
0,00;0,00;202,12;11,26;0,00;0,00;
0,00;0,00;202,44;10,65;0,00;0,00;
0,00;0,00;202,76;9,95;0,00;0,00;
0,00;0,00;203,08;9,43;0,00;0,00;
0,00;0,00;203,40;9,08;0,00;0,00;
0,00;0,00;203,72;8,25;0,00;0,00;
0,00;0,00;204,04;7,95;0,00;0,00;
0,00;0,00;204,36;7,74;0,00;0,00;
0,00;0,00;204,68;7,60;0,00;0,00;
0,00;0,00;205,00;7,30;0,00;0,00;
0,00;0,00;205,32;7,17;0,00;0,00;
0,00;0,00;205,64;7,17;0,00;0,00;
0,00;0,00;205,96;7,09;0,00;0,00;
0,00;0,00;206,28;7,13;0,00;0,00;
0,00;0,00;206,60;6,96;0,00;0,00;
0,00;0,00;206,92;6,43;0,00;0,00;
0,00;0,00;207,24;6,04;0,00;0,00;
0,00;0,00;207,56;5,12;0,00;0,00;
0,00;0,00;207,88;4,35;0,00;0,00;
0,00;0,00;208,20;4,17;0,00;0,00;
0,00;0,00;208,52;4,00;0,00;0,00;
0,00;0,00;208,84;3,96;0,00;0,00;
0,00;0,00;209,16;3,82;0,00;0,00;
0,00;0,00;209,48;3,78;0,00;0,00;
0,00;0,00;209,80;3,65;0,00;0,00;
0,00;0,00;210,12;3,51;0,00;0,00;
0,00;0,00;210,44;3,48;0,00;0,00;
0,00;0,00;210,76;3,51;0,00;0,00;
0,00;0,00;211,07;4,69;0,00;0,00;
0,00;0,00;211,40;4,17;0,00;0,00;
0,00;0,00;211,72;4,00;0,00;0,00;
0,00;0,00;212,04;4,00;0,00;0,00;
0,00;0,00;212,36;3,91;0,00;0,00;
0,00;0,00;212,68;3,91;0,00;0,00;
0,00;0,00;212,99;4,30;0,00;0,00;
0,00;0,00;213,32;3,69;0,00;0,00;
0,00;0,00;213,64;3,48;0,00;0,00;
0,00;0,00;213,96;3,69;0,00;0,00;
0,00;0,00;214,28;4,00;0,00;0,00;
0,00;0,00;214,60;3,87;0,00;0,00;
0,00;0,00;214,92;3,82;0,00;0,00;
0,00;0,00;215,24;3,65;0,00;0,00;
0,00;0,00;215,56;3,82;0,00;0,00;
0,00;0,00;215,88;3,82;0,00;0,00;
0,00;0,00;216,20;3,65;0,00;0,00;
0,00;0,00;216,52;3,56;0,00;0,00;
0,00;0,00;216,84;3,48;0,00;0,00;
0,00;0,00;217,16;3,30;0,00;0,00;
0,00;0,00;217,48;3,17;0,00;0,00;
0,00;0,00;217,80;3,04;0,00;0,00;
0,00;0,00;218,12;2,95;0,00;0,00;
0,00;0,00;218,44;2,95;0,00;0,00;
0,00;0,00;218,76;2,95;0,00;0,00;
0,00;0,00;219,08;2,78;0,00;0,00;
0,00;0,00;219,40;2,78;0,00;0,00;
0,00;0,00;219,72;3,30;0,00;0,00;
0,00;0,00;220,04;3,39;0,00;0,00;
0,00;0,00;220,36;3,48;0,00;0,00;
0,00;0,00;220,68;3,39;0,00;0,00;
0,00;0,00;221,00;3,48;0,00;0,00;
0,00;0,00;221,32;3,39;0,00;0,00;
0,00;0,00;221,64;3,43;0,00;0,00;
0,00;0,00;221,96;3,39;0,00;0,00;
0,00;0,00;222,28;3,30;0,00;0,00;
0,00;0,00;222,60;3,17;0,00;0,00;
0,00;0,00;222,92;3,13;0,00;0,00;
0,00;0,00;223,24;3,04;0,00;0,00;
0,00;0,00;223,56;3,09;0,00;0,00;
0,00;0,00;223,88;3,17;0,00;0,00;
0,00;0,00;224,20;3,13;0,00;0,00;
0,00;0,00;224,52;3,13;0,00;0,00;
0,00;0,00;224,84;3,00;0,00;0,00;
0,00;0,00;225,16;3,09;0,00;0,00;
0,00;0,00;225,48;3,00;0,00;0,00;
0,00;0,00;225,80;2,95;0,00;0,00;
0,00;0,00;226,12;3,04;0,00;0,00;
0,00;0,00;226,44;3,09;0,00;0,00;
0,00;0,00;226,76;3,21;0,00;0,00;
0,00;0,00;227,08;3,21;0,00;0,00;
0,00;0,00;227,40;3,30;0,00;0,00;
0,00;0,00;227,72;3,26;0,00;0,00;
0,00;0,00;227,91;3,47;0,00;0,00;
0,00;0,00;227,90;3,13;0,00;0,00;
