8855;06.10.20 08:42:39;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20201005142701A0210;
0,00;0,00;179,72;0,08;0,00;0,00;
0,00;0,00;180,04;0,16;0,00;0,00;
0,00;0,00;180,36;0,08;0,00;0,00;
0,00;0,00;180,68;0,08;0,00;0,00;
0,00;0,00;180,84;0,08;0,00;0,00;
0,00;0,00;181,00;0,08;0,00;0,00;
0,00;0,00;181,16;0,08;0,00;0,00;
0,00;0,00;181,32;0,08;0,00;0,00;
0,00;0,00;181,48;0,08;0,00;0,00;
0,00;0,00;181,64;0,16;0,00;0,00;
0,00;0,00;182,28;0,08;0,00;0,00;
0,00;0,00;182,60;0,16;0,00;0,00;
0,00;0,00;182,92;0,16;0,00;0,00;
0,00;0,00;183,08;0,08;0,00;0,00;
0,00;0,00;183,56;0,16;0,00;0,00;
0,00;0,00;183,88;0,08;0,00;0,00;
0,00;0,00;184,04;0,16;0,00;0,00;
0,00;0,00;183,64;-0,30;0,00;0,00;
0,00;0,00;182,87;-0,45;0,00;0,00;
0,00;0,00;182,00;-0,30;0,00;0,00;
0,00;0,00;181,50;-0,30;0,00;0,00;
0,00;0,00;181,22;-0,23;0,00;0,00;
0,00;0,00;181,15;-0,30;0,00;0,00;
0,00;0,00;181,14;-0,30;0,00;0,00;
0,00;0,00;181,33;0,08;0,00;0,00;
0,00;0,00;181,47;0,16;0,00;0,00;
0,00;0,00;181,63;0,16;0,00;0,00;
0,00;0,00;181,80;0,16;0,00;0,00;
0,00;0,00;181,96;0,08;0,00;0,00;
0,00;0,00;182,12;0,16;0,00;0,00;
0,00;0,00;182,28;0,23;0,00;0,00;
0,00;0,00;182,60;0,16;0,00;0,00;
0,00;0,00;182,76;0,16;0,00;0,00;
0,00;0,00;182,92;0,16;0,00;0,00;
0,00;0,00;183,08;0,16;0,00;0,00;
0,00;0,00;183,24;0,16;0,00;0,00;
0,00;0,00;183,56;0,16;0,00;0,00;
0,00;0,00;183,72;0,08;0,00;0,00;
0,00;0,00;183,88;0,31;0,00;0,00;
0,00;0,00;184,20;0,08;0,00;0,00;
0,00;0,00;184,36;0,08;0,00;0,00;
0,00;0,00;184,52;0,08;0,00;0,00;
0,00;0,00;184,68;0,23;0,00;0,00;
0,00;0,00;184,84;0,08;0,00;0,00;
0,00;0,00;185,00;0,16;0,00;0,00;
0,00;0,00;185,16;0,08;0,00;0,00;
0,00;0,00;185,48;0,08;0,00;0,00;
0,00;0,00;185,80;0,16;0,00;0,00;
0,00;0,00;186,12;0,16;0,00;0,00;
0,00;0,00;186,28;0,08;0,00;0,00;
0,00;0,00;186,76;0,16;0,00;0,00;
0,00;0,00;186,92;0,08;0,00;0,00;
0,00;0,00;187,08;0,08;0,00;0,00;
0,00;0,00;187,24;0,08;0,00;0,00;
0,00;0,00;187,40;0,16;0,00;0,00;
0,00;0,00;187,56;0,08;0,00;0,00;
0,00;0,00;187,72;0,16;0,00;0,00;
0,00;0,00;188,36;0,08;0,00;0,00;
0,00;0,00;188,52;0,08;0,00;0,00;
0,00;0,00;188,68;0,23;0,00;0,00;
0,00;0,00;188,84;0,16;0,00;0,00;
0,00;0,00;189,00;0,23;0,00;0,00;
0,00;0,00;189,16;0,08;0,00;0,00;
0,00;0,00;189,32;0,16;0,00;0,00;
0,00;0,00;189,48;0,08;0,00;0,00;
0,00;0,00;189,64;0,08;0,00;0,00;
0,00;0,00;189,96;0,08;0,00;0,00;
0,00;0,00;190,12;0,16;0,00;0,00;
0,00;0,00;190,28;0,08;0,00;0,00;
0,00;0,00;190,60;0,08;0,00;0,00;
0,00;0,00;190,76;0,08;0,00;0,00;
0,00;0,00;190,92;0,08;0,00;0,00;
0,00;0,00;191,08;0,08;0,00;0,00;
0,00;0,00;191,24;0,16;0,00;0,00;
0,00;0,00;191,56;0,16;0,00;0,00;
0,00;0,00;191,72;0,16;0,00;0,00;
0,00;0,00;191,88;0,08;0,00;0,00;
0,00;0,00;192,04;0,16;0,00;0,00;
0,00;0,00;192,36;0,08;0,00;0,00;
0,00;0,00;192,52;0,08;0,00;0,00;
0,00;0,00;192,68;0,08;0,00;0,00;
0,00;0,00;192,84;0,16;0,00;0,00;
0,00;0,00;193,00;0,08;0,00;0,00;
0,00;0,00;193,16;0,08;0,00;0,00;
0,00;0,00;193,48;0,08;0,00;0,00;
0,00;0,00;193,64;0,16;0,00;0,00;
0,00;0,00;193,80;0,08;0,00;0,00;
0,00;0,00;194,12;0,16;0,00;0,00;
0,00;0,00;194,28;0,31;0,00;0,00;
0,00;0,00;194,44;0,08;0,00;0,00;
0,00;0,00;194,60;0,08;0,00;0,00;
0,00;0,00;194,92;0,16;0,00;0,00;
0,00;0,00;195,24;0,16;0,00;0,00;
0,00;0,00;195,40;0,08;0,00;0,00;
0,00;0,00;195,56;0,16;0,00;0,00;
0,00;0,00;196,04;0,23;0,00;0,00;
0,00;0,00;196,20;0,08;0,00;0,00;
0,00;0,00;196,36;0,16;0,00;0,00;
0,00;0,00;196,52;0,23;0,00;0,00;
0,00;0,00;196,68;0,08;0,00;0,00;
0,00;0,00;196,84;0,16;0,00;0,00;
0,00;0,00;197,16;0,08;0,00;0,00;
0,00;0,00;197,32;0,08;0,00;0,00;
0,00;0,00;197,64;0,08;0,00;0,00;
0,00;0,00;198,12;0,08;0,00;0,00;
0,00;0,00;198,44;0,16;0,00;0,00;
0,00;0,00;198,60;0,08;0,00;0,00;
0,00;0,00;198,76;0,08;0,00;0,00;
0,00;0,00;198,92;0,08;0,00;0,00;
0,00;0,00;199,08;0,08;0,00;0,00;
0,00;0,00;199,24;0,16;0,00;0,00;
0,00;0,00;199,40;0,08;0,00;0,00;
0,00;0,00;199,88;0,16;0,00;0,00;
0,00;0,00;200,04;0,14;0,00;0,00;
0,00;0,00;200,05;0,08;0,00;0,00;
0,00;0,00;200,05;0,08;0,00;0,00;
0,00;0,00;200,05;0,08;0,00;0,00;
0,00;0,00;200,05;0,08;0,00;0,00;
0,00;0,00;200,05;0,08;0,00;0,00;
0,00;0,00;200,05;0,16;0,00;0,00;
0,00;0,00;200,05;0,16;0,00;0,00;
0,00;0,00;200,05;0,08;0,00;0,00;
0,00;0,00;200,05;0,16;0,00;0,00;
