10531;02.02.21 14:21:05;21;Avvicinamento Pressata Finale;position > max position (10);20210202135142A0211;
0,00;0,00;232,38;-0,04;0,00;0,00;
0,00;0,00;233,33;0,04;0,00;0,00;
0,00;0,00;233,57;0,04;0,00;0,00;
0,00;0,00;233,87;0,04;0,00;0,00;
0,00;0,00;234,04;0,04;0,00;0,00;
0,00;0,00;234,68;0,04;0,00;0,00;
0,00;0,00;235,00;0,04;0,00;0,00;
0,00;0,00;235,16;0,04;0,00;0,00;
0,00;0,00;235,48;0,09;0,00;0,00;
0,00;0,00;235,64;0,09;0,00;0,00;
0,00;0,00;235,80;0,04;0,00;0,00;
0,00;0,00;236,12;0,04;0,00;0,00;
0,00;0,00;236,44;0,04;0,00;0,00;
0,00;0,00;236,76;0,04;0,00;0,00;
0,00;0,00;236,92;0,09;0,00;0,00;
0,00;0,00;237,08;0,04;0,00;0,00;
0,00;0,00;237,40;0,04;0,00;0,00;
0,00;0,00;237,56;0,13;0,00;0,00;
0,00;0,00;238,04;0,04;0,00;0,00;
0,00;0,00;238,20;0,09;0,00;0,00;
0,00;0,00;238,36;0,04;0,00;0,00;
0,00;0,00;238,68;0,04;0,00;0,00;
0,00;0,00;238,84;0,04;0,00;0,00;
0,00;0,00;239,00;0,04;0,00;0,00;
0,00;0,00;239,16;0,13;0,00;0,00;
0,00;0,00;239,32;0,04;0,00;0,00;
0,00;0,00;239,48;0,04;0,00;0,00;
0,00;0,00;239,96;0,04;0,00;0,00;
0,00;0,00;240,12;0,04;0,00;0,00;
0,00;0,00;240,28;0,04;0,00;0,00;
0,00;0,00;240,44;0,04;0,00;0,00;
0,00;0,00;240,60;0,04;0,00;0,00;
0,00;0,00;240,76;0,09;0,00;0,00;
0,00;0,00;240,92;0,09;0,00;0,00;
0,00;0,00;241,08;0,04;0,00;0,00;
0,00;0,00;241,56;0,04;0,00;0,00;
0,00;0,00;241,72;0,09;0,00;0,00;
0,00;0,00;241,88;0,09;0,00;0,00;
0,00;0,00;242,04;0,04;0,00;0,00;
0,00;0,00;242,20;0,09;0,00;0,00;
0,00;0,00;242,36;0,04;0,00;0,00;
0,00;0,00;242,52;0,09;0,00;0,00;
0,00;0,00;242,68;0,13;0,00;0,00;
0,00;0,00;242,84;0,09;0,00;0,00;
0,00;0,00;243,00;0,09;0,00;0,00;
0,00;0,00;243,32;0,09;0,00;0,00;
0,00;0,00;243,48;0,13;0,00;0,00;
0,00;0,00;243,64;0,04;0,00;0,00;
0,00;0,00;243,80;0,04;0,00;0,00;
0,00;0,00;243,96;0,09;0,00;0,00;
0,00;0,00;244,12;0,09;0,00;0,00;
0,00;0,00;244,28;0,09;0,00;0,00;
0,00;0,00;244,44;0,04;0,00;0,00;
0,00;0,00;244,76;0,04;0,00;0,00;
0,00;0,00;244,92;0,04;0,00;0,00;
0,00;0,00;245,08;0,09;0,00;0,00;
0,00;0,00;245,40;0,09;0,00;0,00;
0,00;0,00;245,56;0,04;0,00;0,00;
0,00;0,00;245,72;0,04;0,00;0,00;
0,00;0,00;245,88;0,04;0,00;0,00;
0,00;0,00;246,20;0,04;0,00;0,00;
0,00;0,00;246,36;0,13;0,00;0,00;
0,00;0,00;246,52;0,04;0,00;0,00;
0,00;0,00;246,68;0,09;0,00;0,00;
0,00;0,00;246,84;0,13;0,00;0,00;
0,00;0,00;247,00;0,04;0,00;0,00;
0,00;0,00;247,16;0,04;0,00;0,00;
0,00;0,00;247,32;0,04;0,00;0,00;
0,00;0,00;247,48;0,09;0,00;0,00;
0,00;0,00;247,64;0,09;0,00;0,00;
0,00;0,00;247,80;0,04;0,00;0,00;
0,00;0,00;247,96;0,13;0,00;0,00;
0,00;0,00;248,12;0,04;0,00;0,00;
0,00;0,00;248,44;0,09;0,00;0,00;
0,00;0,00;248,60;0,04;0,00;0,00;
0,00;0,00;248,76;0,04;0,00;0,00;
0,00;0,00;248,92;0,09;0,00;0,00;
0,00;0,00;249,08;0,04;0,00;0,00;
0,00;0,00;249,24;0,09;0,00;0,00;
0,00;0,00;249,40;0,04;0,00;0,00;
0,00;0,00;249,56;0,09;0,00;0,00;
0,00;0,00;249,72;0,13;0,00;0,00;
0,00;0,00;249,88;0,09;0,00;0,00;
0,00;0,00;250,04;0,09;0,00;0,00;
0,00;0,00;250,20;0,09;0,00;0,00;
0,00;0,00;250,52;0,09;0,00;0,00;
0,00;0,00;250,68;0,04;0,00;0,00;
0,00;0,00;251,00;0,09;0,00;0,00;
0,00;0,00;251,16;0,04;0,00;0,00;
0,00;0,00;251,32;0,04;0,00;0,00;
0,00;0,00;251,64;0,09;0,00;0,00;
0,00;0,00;252,28;0,04;0,00;0,00;
0,00;0,00;252,44;0,09;0,00;0,00;
0,00;0,00;252,60;0,04;0,00;0,00;
0,00;0,00;252,76;0,09;0,00;0,00;
0,00;0,00;252,92;0,04;0,00;0,00;
0,00;0,00;253,08;0,04;0,00;0,00;
0,00;0,00;253,24;0,04;0,00;0,00;
0,00;0,00;253,40;0,04;0,00;0,00;
0,00;0,00;253,56;0,04;0,00;0,00;
0,00;0,00;253,72;0,13;0,00;0,00;
0,00;0,00;253,88;0,09;0,00;0,00;
0,00;0,00;254,04;0,09;0,00;0,00;
0,00;0,00;254,36;0,04;0,00;0,00;
0,00;0,00;254,52;0,13;0,00;0,00;
0,00;0,00;254,68;0,09;0,00;0,00;
0,00;0,00;254,84;0,04;0,00;0,00;
0,00;0,00;255,00;0,04;0,00;0,00;
0,00;0,00;255,32;0,04;0,00;0,00;
0,00;0,00;255,48;0,04;0,00;0,00;
0,00;0,00;255,64;0,04;0,00;0,00;
0,00;0,00;255,80;0,09;0,00;0,00;
0,00;0,00;256,12;0,04;0,00;0,00;
0,00;0,00;256,28;0,04;0,00;0,00;
0,00;0,00;256,44;0,09;0,00;0,00;
0,00;0,00;256,60;0,09;0,00;0,00;
0,00;0,00;256,92;0,09;0,00;0,00;
0,00;0,00;257,08;0,04;0,00;0,00;
0,00;0,00;257,40;0,04;0,00;0,00;
0,00;0,00;257,56;0,04;0,00;0,00;
0,00;0,00;257,72;0,09;0,00;0,00;
0,00;0,00;258,04;0,09;0,00;0,00;
0,00;0,00;258,20;0,04;0,00;0,00;
0,00;0,00;258,36;0,13;0,00;0,00;
0,00;0,00;258,52;0,04;0,00;0,00;
0,00;0,00;258,68;0,04;0,00;0,00;
0,00;0,00;259,16;0,04;0,00;0,00;
0,00;0,00;259,32;0,04;0,00;0,00;
0,00;0,00;259,48;0,04;0,00;0,00;
0,00;0,00;259,80;0,09;0,00;0,00;
0,00;0,00;260,12;0,04;0,00;0,00;
0,00;0,00;260,28;0,04;0,00;0,00;
0,00;0,00;260,60;0,09;0,00;0,00;
0,00;0,00;260,76;0,09;0,00;0,00;
0,00;0,00;260,92;0,09;0,00;0,00;
0,00;0,00;261,08;0,09;0,00;0,00;
0,00;0,00;261,24;0,04;0,00;0,00;
0,00;0,00;261,40;0,04;0,00;0,00;
0,00;0,00;261,56;0,04;0,00;0,00;
0,00;0,00;261,88;0,04;0,00;0,00;
0,00;0,00;262,04;0,04;0,00;0,00;
0,00;0,00;262,52;0,09;0,00;0,00;
0,00;0,00;262,68;0,09;0,00;0,00;
0,00;0,00;262,84;0,09;0,00;0,00;
0,00;0,00;263,00;0,09;0,00;0,00;
0,00;0,00;263,16;0,04;0,00;0,00;
0,00;0,00;263,48;0,09;0,00;0,00;
0,00;0,00;263,64;0,09;0,00;0,00;
0,00;0,00;263,96;0,13;0,00;0,00;
0,00;0,00;264,12;0,09;0,00;0,00;
0,00;0,00;264,28;0,04;0,00;0,00;
0,00;0,00;264,44;0,13;0,00;0,00;
0,00;0,00;264,60;0,04;0,00;0,00;
0,00;0,00;264,76;0,04;0,00;0,00;
0,00;0,00;264,92;0,04;0,00;0,00;
0,00;0,00;265,08;0,04;0,00;0,00;
0,00;0,00;265,40;0,09;0,00;0,00;
0,00;0,00;265,56;0,09;0,00;0,00;
0,00;0,00;265,72;0,09;0,00;0,00;
0,00;0,00;265,88;0,09;0,00;0,00;
0,00;0,00;266,04;0,04;0,00;0,00;
0,00;0,00;266,20;0,09;0,00;0,00;
0,00;0,00;266,36;0,09;0,00;0,00;
0,00;0,00;266,52;0,04;0,00;0,00;
0,00;0,00;266,68;0,04;0,00;0,00;
0,00;0,00;266,84;0,09;0,00;0,00;
0,00;0,00;267,00;0,04;0,00;0,00;
0,00;0,00;267,16;0,09;0,00;0,00;
0,00;0,00;267,32;0,04;0,00;0,00;
0,00;0,00;267,48;0,04;0,00;0,00;
0,00;0,00;267,64;0,04;0,00;0,00;
0,00;0,00;267,96;0,13;0,00;0,00;
0,00;0,00;268,28;0,09;0,00;0,00;
0,00;0,00;268,44;0,09;0,00;0,00;
0,00;0,00;268,60;0,13;0,00;0,00;
0,00;0,00;268,76;0,04;0,00;0,00;
0,00;0,00;268,92;0,09;0,00;0,00;
0,00;0,00;269,40;0,04;0,00;0,00;
0,00;0,00;269,56;0,09;0,00;0,00;
0,00;0,00;269,88;0,09;0,00;0,00;
0,00;0,00;270,04;0,04;0,00;0,00;
0,00;0,00;270,20;0,09;0,00;0,00;
0,00;0,00;270,36;0,04;0,00;0,00;
0,00;0,00;270,68;0,04;0,00;0,00;
0,00;0,00;270,84;0,04;0,00;0,00;
0,00;0,00;271,00;0,09;0,00;0,00;
0,00;0,00;271,16;0,04;0,00;0,00;
0,00;0,00;271,48;0,09;0,00;0,00;
0,00;0,00;271,64;0,04;0,00;0,00;
0,00;0,00;271,80;0,09;0,00;0,00;
0,00;0,00;271,96;0,04;0,00;0,00;
0,00;0,00;272,28;0,09;0,00;0,00;
0,00;0,00;272,44;0,13;0,00;0,00;
0,00;0,00;272,60;0,09;0,00;0,00;
0,00;0,00;272,76;0,04;0,00;0,00;
0,00;0,00;272,92;0,09;0,00;0,00;
0,00;0,00;273,08;0,04;0,00;0,00;
0,00;0,00;273,24;0,04;0,00;0,00;
0,00;0,00;273,40;0,04;0,00;0,00;
0,00;0,00;273,56;0,04;0,00;0,00;
0,00;0,00;273,72;0,04;0,00;0,00;
0,00;0,00;273,88;0,04;0,00;0,00;
0,00;0,00;274,04;0,09;0,00;0,00;
0,00;0,00;274,20;0,09;0,00;0,00;
0,00;0,00;274,36;0,04;0,00;0,00;
0,00;0,00;274,68;0,04;0,00;0,00;
0,00;0,00;274,84;0,04;0,00;0,00;
0,00;0,00;275,00;0,09;0,00;0,00;
0,00;0,00;275,16;0,04;0,00;0,00;
0,00;0,00;275,32;0,09;0,00;0,00;
0,00;0,00;275,48;0,04;0,00;0,00;
0,00;0,00;275,80;0,04;0,00;0,00;
0,00;0,00;275,96;0,13;0,00;0,00;
0,00;0,00;276,12;0,04;0,00;0,00;
0,00;0,00;276,28;0,09;0,00;0,00;
0,00;0,00;276,60;0,04;0,00;0,00;
0,00;0,00;276,76;0,09;0,00;0,00;
0,00;0,00;276,92;0,04;0,00;0,00;
0,00;0,00;277,08;0,13;0,00;0,00;
0,00;0,00;277,24;0,04;0,00;0,00;
0,00;0,00;277,40;0,09;0,00;0,00;
0,00;0,00;277,56;0,09;0,00;0,00;
0,00;0,00;277,72;0,04;0,00;0,00;
0,00;0,00;277,88;0,04;0,00;0,00;
0,00;0,00;278,04;0,04;0,00;0,00;
0,00;0,00;278,20;0,04;0,00;0,00;
0,00;0,00;278,36;0,04;0,00;0,00;
0,00;0,00;278,52;0,04;0,00;0,00;
0,00;0,00;278,68;0,04;0,00;0,00;
0,00;0,00;279,00;0,09;0,00;0,00;
0,00;0,00;279,16;0,04;0,00;0,00;
0,00;0,00;279,64;0,04;0,00;0,00;
0,00;0,00;279,80;0,04;0,00;0,00;
0,00;0,00;279,96;0,09;0,00;0,00;
0,00;0,00;280,12;0,04;0,00;0,00;
0,00;0,00;280,28;0,04;0,00;0,00;
0,00;0,00;280,44;0,04;0,00;0,00;
0,00;0,00;280,60;0,09;0,00;0,00;
0,00;0,00;280,76;0,04;0,00;0,00;
0,00;0,00;280,92;0,04;0,00;0,00;
0,00;0,00;281,08;0,13;0,00;0,00;
0,00;0,00;281,24;0,09;0,00;0,00;
0,00;0,00;281,40;0,13;0,00;0,00;
0,00;0,00;281,56;0,04;0,00;0,00;
0,00;0,00;281,72;0,09;0,00;0,00;
0,00;0,00;281,88;0,04;0,00;0,00;
0,00;0,00;282,04;0,09;0,00;0,00;
0,00;0,00;282,20;0,18;0,00;0,00;
0,00;0,00;282,35;2,48;0,00;0,00;
0,00;0,00;282,49;8,82;0,00;0,00;
0,00;0,00;282,61;16,53;0,00;0,00;
0,00;0,00;282,75;25,35;0,00;0,00;
0,00;0,00;282,79;29,14;0,00;0,00;
0,00;0,00;282,81;30,01;0,00;0,00;
0,00;0,00;282,82;30,61;0,00;0,00;
0,00;0,00;282,83;31,31;0,00;0,00;
0,00;0,00;282,84;31,97;0,00;0,00;
0,00;0,00;282,85;32,27;0,00;0,00;
0,00;0,00;282,85;32,54;0,00;0,00;
0,00;0,00;282,86;32,96;0,00;0,00;
0,00;0,00;282,87;33,62;0,00;0,00;
0,00;0,00;282,87;33,92;0,00;0,00;
0,00;0,00;282,87;33,92;0,00;0,00;
0,00;0,00;282,87;33,92;0,00;0,00;
0,00;0,00;282,87;33,92;0,00;0,00;
