39907;13.05.21 10:59:38;22;Avvicinamento pre-pressata pressata Fuori Ingombro;position > max position (10);20210513093304P0009;
0,00;0,00;157,62;-0,06;0,00;0,00;
0,00;0,00;157,82;0,16;0,00;0,00;
0,00;0,00;157,81;0,16;0,00;0,00;
0,00;0,00;158,10;0,16;0,00;0,00;
0,00;0,00;158,27;0,16;0,00;0,00;
0,00;0,00;158,43;0,23;0,00;0,00;
0,00;0,00;158,59;0,16;0,00;0,00;
0,00;0,00;158,75;0,23;0,00;0,00;
0,00;0,00;158,91;0,23;0,00;0,00;
0,00;0,00;159,07;0,23;0,00;0,00;
0,00;0,00;159,23;0,23;0,00;0,00;
0,00;0,00;159,39;0,23;0,00;0,00;
0,00;0,00;159,55;0,16;0,00;0,00;
0,00;0,00;159,71;0,16;0,00;0,00;
0,00;0,00;159,87;0,16;0,00;0,00;
0,00;0,00;160,03;0,23;0,00;0,00;
0,00;0,00;160,19;0,23;0,00;0,00;
0,00;0,00;160,35;0,23;0,00;0,00;
0,00;0,00;160,51;0,23;0,00;0,00;
0,00;0,00;160,67;0,23;0,00;0,00;
0,00;0,00;160,83;0,23;0,00;0,00;
0,00;0,00;160,99;0,23;0,00;0,00;
0,00;0,00;161,15;0,23;0,00;0,00;
0,00;0,00;161,31;0,23;0,00;0,00;
0,00;0,00;161,47;0,23;0,00;0,00;
0,00;0,00;161,63;0,23;0,00;0,00;
0,00;0,00;161,79;0,23;0,00;0,00;
0,00;0,00;161,95;0,23;0,00;0,00;
0,00;0,00;162,11;0,16;0,00;0,00;
0,00;0,00;162,27;0,23;0,00;0,00;
0,00;0,00;162,43;0,23;0,00;0,00;
0,00;0,00;162,59;0,23;0,00;0,00;
0,00;0,00;162,75;0,23;0,00;0,00;
0,00;0,00;162,91;0,23;0,00;0,00;
0,00;0,00;163,07;0,23;0,00;0,00;
0,00;0,00;163,23;0,23;0,00;0,00;
0,00;0,00;163,39;0,23;0,00;0,00;
0,00;0,00;163,55;0,23;0,00;0,00;
0,00;0,00;163,71;0,23;0,00;0,00;
0,00;0,00;163,87;0,23;0,00;0,00;
0,00;0,00;164,03;0,23;0,00;0,00;
0,00;0,00;164,19;0,23;0,00;0,00;
0,00;0,00;164,35;0,23;0,00;0,00;
0,00;0,00;164,51;0,23;0,00;0,00;
0,00;0,00;164,67;0,23;0,00;0,00;
0,00;0,00;164,83;0,23;0,00;0,00;
0,00;0,00;164,99;0,23;0,00;0,00;
0,00;0,00;165,15;0,23;0,00;0,00;
0,00;0,00;165,31;0,23;0,00;0,00;
0,00;0,00;165,47;0,23;0,00;0,00;
0,00;0,00;165,63;0,23;0,00;0,00;
0,00;0,00;165,79;0,23;0,00;0,00;
0,00;0,00;165,95;0,23;0,00;0,00;
0,00;0,00;166,11;0,23;0,00;0,00;
0,00;0,00;166,27;0,23;0,00;0,00;
0,00;0,00;166,43;0,23;0,00;0,00;
0,00;0,00;166,59;0,23;0,00;0,00;
0,00;0,00;166,75;0,23;0,00;0,00;
0,00;0,00;166,91;0,23;0,00;0,00;
0,00;0,00;167,07;0,23;0,00;0,00;
0,00;0,00;167,23;0,23;0,00;0,00;
0,00;0,00;167,39;0,23;0,00;0,00;
0,00;0,00;167,55;0,23;0,00;0,00;
0,00;0,00;167,71;0,23;0,00;0,00;
0,00;0,00;167,87;0,23;0,00;0,00;
0,00;0,00;168,03;0,23;0,00;0,00;
0,00;0,00;168,19;0,23;0,00;0,00;
0,00;0,00;168,35;0,23;0,00;0,00;
0,00;0,00;168,51;0,23;0,00;0,00;
0,00;0,00;168,67;0,23;0,00;0,00;
0,00;0,00;168,83;0,23;0,00;0,00;
0,00;0,00;168,99;0,23;0,00;0,00;
0,00;0,00;169,15;0,23;0,00;0,00;
0,00;0,00;169,31;0,23;0,00;0,00;
0,00;0,00;169,47;0,23;0,00;0,00;
0,00;0,00;169,63;0,23;0,00;0,00;
0,00;0,00;169,79;0,23;0,00;0,00;
0,00;0,00;169,95;0,23;0,00;0,00;
0,00;0,00;170,11;0,23;0,00;0,00;
0,00;0,00;170,27;0,23;0,00;0,00;
0,00;0,00;170,43;0,23;0,00;0,00;
0,00;0,00;170,59;0,23;0,00;0,00;
0,00;0,00;170,75;0,23;0,00;0,00;
0,00;0,00;170,91;0,23;0,00;0,00;
0,00;0,00;171,07;0,23;0,00;0,00;
0,00;0,00;171,23;0,23;0,00;0,00;
0,00;0,00;171,39;0,23;0,00;0,00;
0,00;0,00;171,55;0,23;0,00;0,00;
0,00;0,00;171,71;0,23;0,00;0,00;
0,00;0,00;171,87;0,16;0,00;0,00;
0,00;0,00;172,03;0,23;0,00;0,00;
0,00;0,00;172,19;0,23;0,00;0,00;
0,00;0,00;172,35;0,23;0,00;0,00;
0,00;0,00;172,51;0,23;0,00;0,00;
0,00;0,00;172,67;0,23;0,00;0,00;
0,00;0,00;172,83;0,23;0,00;0,00;
0,00;0,00;172,99;0,16;0,00;0,00;
0,00;0,00;173,15;0,23;0,00;0,00;
0,00;0,00;173,31;0,23;0,00;0,00;
0,00;0,00;173,47;0,23;0,00;0,00;
0,00;0,00;173,63;0,23;0,00;0,00;
0,00;0,00;173,79;0,23;0,00;0,00;
0,00;0,00;173,95;0,23;0,00;0,00;
0,00;0,00;174,11;0,23;0,00;0,00;
0,00;0,00;174,27;0,23;0,00;0,00;
0,00;0,00;174,43;0,23;0,00;0,00;
0,00;0,00;174,59;0,23;0,00;0,00;
0,00;0,00;174,75;0,23;0,00;0,00;
0,00;0,00;174,91;0,23;0,00;0,00;
0,00;0,00;175,07;0,23;0,00;0,00;
0,00;0,00;175,23;0,23;0,00;0,00;
0,00;0,00;175,39;0,23;0,00;0,00;
0,00;0,00;175,55;0,23;0,00;0,00;
0,00;0,00;175,71;0,23;0,00;0,00;
0,00;0,00;175,87;0,23;0,00;0,00;
0,00;0,00;176,03;0,23;0,00;0,00;
0,00;0,00;176,19;0,23;0,00;0,00;
0,00;0,00;176,35;0,23;0,00;0,00;
0,00;0,00;176,51;0,23;0,00;0,00;
0,00;0,00;176,67;0,23;0,00;0,00;
0,00;0,00;176,83;0,23;0,00;0,00;
0,00;0,00;176,88;0,08;0,00;0,00;
0,00;0,00;176,90;0,23;0,00;0,00;
0,00;0,00;176,90;0,23;0,00;0,00;
0,00;0,00;176,90;0,23;0,00;0,00;
0,00;0,00;176,90;0,23;0,00;0,00;
0,00;0,00;176,90;0,23;0,00;0,00;
0,00;0,00;176,90;0,23;0,00;0,00;
0,00;0,00;176,90;0,23;0,00;0,00;
0,00;0,00;176,90;0,23;0,00;0,00;
0,00;0,00;176,90;0,23;0,00;0,00;
0,00;0,00;176,90;0,16;0,00;0,00;
0,00;0,00;176,90;0,16;0,00;0,00;
0,00;0,00;176,90;0,23;0,00;0,00;
0,00;0,00;176,90;0,16;0,00;0,00;
