7938;18.02.20 15:19:29;21;Avvicinamento Pressata Fuori Ingombro;wrong softlimit spindle data (74);
0,00;0,00;128,21;0,53;0,00;0,00;
0,00;0,00;128,34;0,53;0,00;0,00;
0,00;0,00;128,47;0,56;0,00;0,00;
0,00;0,00;128,59;0,58;0,00;0,00;
0,00;0,00;128,72;0,60;0,00;0,00;
0,00;0,00;128,85;0,62;0,00;0,00;
0,00;0,00;128,98;0,64;0,00;0,00;
0,00;0,00;129,11;0,66;0,00;0,00;
0,00;0,00;129,23;0,69;0,00;0,00;
0,00;0,00;129,36;0,71;0,00;0,00;
0,00;0,00;129,49;0,72;0,00;0,00;
0,00;0,00;129,62;0,74;0,00;0,00;
0,00;0,00;129,75;0,76;0,00;0,00;
0,00;0,00;129,87;0,78;0,00;0,00;
0,00;0,00;130,00;0,79;0,00;0,00;
0,00;0,00;130,13;0,82;0,00;0,00;
0,00;0,00;130,26;0,82;0,00;0,00;
0,00;0,00;130,39;0,84;0,00;0,00;
0,00;0,00;130,52;0,85;0,00;0,00;
0,00;0,00;130,64;0,85;0,00;0,00;
0,00;0,00;130,77;0,88;0,00;0,00;
0,00;0,00;130,90;0,88;0,00;0,00;
0,00;0,00;131,03;0,88;0,00;0,00;
0,00;0,00;131,15;0,90;0,00;0,00;
0,00;0,00;131,28;0,93;0,00;0,00;
0,00;0,00;131,41;0,93;0,00;0,00;
0,00;0,00;131,54;0,93;0,00;0,00;
0,00;0,00;131,67;0,93;0,00;0,00;
0,00;0,00;131,79;0,96;0,00;0,00;
0,00;0,00;131,92;0,96;0,00;0,00;
0,00;0,00;132,05;0,98;0,00;0,00;
0,00;0,00;132,18;0,99;0,00;0,00;
0,00;0,00;132,31;0,99;0,00;0,00;
0,00;0,00;132,43;1,02;0,00;0,00;
0,00;0,00;132,56;1,02;0,00;0,00;
0,00;0,00;132,69;1,03;0,00;0,00;
0,00;0,00;132,82;1,05;0,00;0,00;
0,00;0,00;132,95;1,06;0,00;0,00;
0,00;0,00;133,07;1,08;0,00;0,00;
0,00;0,00;133,20;1,08;0,00;0,00;
0,00;0,00;133,33;1,11;0,00;0,00;
0,00;0,00;133,46;1,11;0,00;0,00;
0,00;0,00;133,59;1,12;0,00;0,00;
0,00;0,00;133,71;1,14;0,00;0,00;
0,00;0,00;133,84;1,15;0,00;0,00;
0,00;0,00;133,97;1,17;0,00;0,00;
0,00;0,00;134,10;1,17;0,00;0,00;
0,00;0,00;134,23;1,20;0,00;0,00;
0,00;0,00;134,35;1,20;0,00;0,00;
0,00;0,00;134,48;1,23;0,00;0,00;
0,00;0,00;134,61;1,23;0,00;0,00;
0,00;0,00;134,74;1,26;0,00;0,00;
0,00;0,00;134,87;1,26;0,00;0,00;
0,00;0,00;134,99;1,28;0,00;0,00;
0,00;0,00;135,12;1,29;0,00;0,00;
0,00;0,00;135,25;1,31;0,00;0,00;
0,00;0,00;135,38;1,31;0,00;0,00;
0,00;0,00;135,51;1,31;0,00;0,00;
0,00;0,00;135,63;1,34;0,00;0,00;
0,00;0,00;135,76;1,34;0,00;0,00;
0,00;0,00;135,89;1,36;0,00;0,00;
0,00;0,00;136,02;1,37;0,00;0,00;
0,00;0,00;136,15;1,40;0,00;0,00;
0,00;0,00;136,27;1,41;0,00;0,00;
0,00;0,00;136,40;1,43;0,00;0,00;
0,00;0,00;136,53;1,43;0,00;0,00;
0,00;0,00;136,66;1,45;0,00;0,00;
0,00;0,00;136,79;1,45;0,00;0,00;
0,00;0,00;136,91;1,46;0,00;0,00;
0,00;0,00;137,04;1,47;0,00;0,00;
0,00;0,00;137,17;1,49;0,00;0,00;
0,00;0,00;137,30;1,49;0,00;0,00;
0,00;0,00;137,43;1,50;0,00;0,00;
0,00;0,00;137,56;1,51;0,00;0,00;
0,00;0,00;137,68;1,52;0,00;0,00;
0,00;0,00;137,81;1,52;0,00;0,00;
0,00;0,00;137,94;1,52;0,00;0,00;
0,00;0,00;138,07;1,52;0,00;0,00;
0,00;0,00;138,19;1,52;0,00;0,00;
0,00;0,00;138,32;1,53;0,00;0,00;
0,00;0,00;138,45;1,52;0,00;0,00;
0,00;0,00;138,58;1,52;0,00;0,00;
0,00;0,00;138,71;1,52;0,00;0,00;
0,00;0,00;138,84;1,52;0,00;0,00;
0,00;0,00;138,96;1,52;0,00;0,00;
0,00;0,00;139,09;1,51;0,00;0,00;
0,00;0,00;139,22;1,50;0,00;0,00;
0,00;0,00;139,35;1,49;0,00;0,00;
0,00;0,00;139,47;1,49;0,00;0,00;
0,00;0,00;139,60;1,49;0,00;0,00;
0,00;0,00;139,73;1,49;0,00;0,00;
0,00;0,00;139,86;1,49;0,00;0,00;
0,00;0,00;139,99;1,49;0,00;0,00;
0,00;0,00;140,11;1,48;0,00;0,00;
0,00;0,00;140,24;1,49;0,00;0,00;
0,00;0,00;140,37;1,47;0,00;0,00;
0,00;0,00;140,50;1,46;0,00;0,00;
0,00;0,00;140,63;1,46;0,00;0,00;
0,00;0,00;140,76;1,46;0,00;0,00;
0,00;0,00;140,88;1,46;0,00;0,00;
0,00;0,00;141,01;1,45;0,00;0,00;
0,00;0,00;141,14;1,43;0,00;0,00;
0,00;0,00;141,27;1,43;0,00;0,00;
0,00;0,00;141,40;1,43;0,00;0,00;
0,00;0,00;141,52;1,43;0,00;0,00;
0,00;0,00;141,65;1,42;0,00;0,00;
0,00;0,00;141,78;1,41;0,00;0,00;
0,00;0,00;141,91;1,40;0,00;0,00;
0,00;0,00;142,03;1,40;0,00;0,00;
0,00;0,00;142,16;1,39;0,00;0,00;
0,00;0,00;142,29;1,38;0,00;0,00;
0,00;0,00;142,42;1,37;0,00;0,00;
0,00;0,00;142,55;1,37;0,00;0,00;
0,00;0,00;142,68;1,34;0,00;0,00;
0,00;0,00;142,80;1,34;0,00;0,00;
0,00;0,00;142,93;1,34;0,00;0,00;
0,00;0,00;143,06;1,32;0,00;0,00;
0,00;0,00;143,19;1,32;0,00;0,00;
0,00;0,00;143,31;1,31;0,00;0,00;
0,00;0,00;143,44;1,31;0,00;0,00;
0,00;0,00;143,57;1,31;0,00;0,00;
0,00;0,00;143,70;1,29;0,00;0,00;
0,00;0,00;143,83;1,29;0,00;0,00;
0,00;0,00;143,95;1,27;0,00;0,00;
0,00;0,00;144,08;1,27;0,00;0,00;
0,00;0,00;144,21;1,27;0,00;0,00;
0,00;0,00;144,34;1,26;0,00;0,00;
0,00;0,00;144,47;1,26;0,00;0,00;
0,00;0,00;144,59;1,23;0,00;0,00;
0,00;0,00;144,72;1,23;0,00;0,00;
0,00;0,00;144,85;1,23;0,00;0,00;
0,00;0,00;144,98;1,23;0,00;0,00;
0,00;0,00;145,11;1,20;0,00;0,00;
0,00;0,00;145,23;1,20;0,00;0,00;
0,00;0,00;145,36;1,20;0,00;0,00;
0,00;0,00;145,49;1,20;0,00;0,00;
0,00;0,00;145,62;1,19;0,00;0,00;
0,00;0,00;145,75;1,17;0,00;0,00;
0,00;0,00;145,87;1,17;0,00;0,00;
0,00;0,00;146,00;1,16;0,00;0,00;
0,00;0,00;146,13;1,15;0,00;0,00;
0,00;0,00;146,26;1,14;0,00;0,00;
0,00;0,00;146,39;1,14;0,00;0,00;
0,00;0,00;146,51;1,14;0,00;0,00;
0,00;0,00;146,64;1,13;0,00;0,00;
0,00;0,00;146,77;1,12;0,00;0,00;
0,00;0,00;146,90;1,12;0,00;0,00;
0,00;0,00;147,03;1,11;0,00;0,00;
0,00;0,00;147,15;1,11;0,00;0,00;
0,00;0,00;147,28;1,11;0,00;0,00;
0,00;0,00;147,41;1,11;0,00;0,00;
0,00;0,00;147,54;1,11;0,00;0,00;
0,00;0,00;147,67;1,09;0,00;0,00;
0,00;0,00;147,79;1,10;0,00;0,00;
0,00;0,00;147,92;1,11;0,00;0,00;
0,00;0,00;148,05;1,09;0,00;0,00;
0,00;0,00;148,18;1,10;0,00;0,00;
0,00;0,00;148,31;1,10;0,00;0,00;
0,00;0,00;148,43;1,11;0,00;0,00;
0,00;0,00;148,56;1,11;0,00;0,00;
0,00;0,00;148,69;1,11;0,00;0,00;
0,00;0,00;148,82;1,10;0,00;0,00;
0,00;0,00;148,95;1,11;0,00;0,00;
0,00;0,00;149,07;1,11;0,00;0,00;
0,00;0,00;149,20;1,11;0,00;0,00;
0,00;0,00;149,33;1,11;0,00;0,00;
0,00;0,00;149,46;1,11;0,00;0,00;
0,00;0,00;149,59;1,11;0,00;0,00;
0,00;0,00;149,71;1,11;0,00;0,00;
0,00;0,00;149,84;1,11;0,00;0,00;
0,00;0,00;149,97;1,11;0,00;0,00;
0,00;0,00;150,10;1,11;0,00;0,00;
0,00;0,00;150,23;1,11;0,00;0,00;
0,00;0,00;150,35;1,12;0,00;0,00;
0,00;0,00;150,48;1,12;0,00;0,00;
0,00;0,00;150,61;1,14;0,00;0,00;
0,00;0,00;150,74;1,14;0,00;0,00;
0,00;0,00;150,87;1,14;0,00;0,00;
0,00;0,00;150,99;1,14;0,00;0,00;
0,00;0,00;151,12;1,14;0,00;0,00;
0,00;0,00;151,25;1,14;0,00;0,00;
0,00;0,00;151,38;1,15;0,00;0,00;
0,00;0,00;151,51;1,17;0,00;0,00;
0,00;0,00;151,64;1,17;0,00;0,00;
0,00;0,00;151,76;1,17;0,00;0,00;
0,00;0,00;151,89;1,17;0,00;0,00;
0,00;0,00;152,02;1,17;0,00;0,00;
0,00;0,00;152,15;1,18;0,00;0,00;
0,00;0,00;152,27;1,20;0,00;0,00;
0,00;0,00;152,40;1,20;0,00;0,00;
0,00;0,00;152,53;1,20;0,00;0,00;
0,00;0,00;152,66;1,20;0,00;0,00;
0,00;0,00;152,79;1,21;0,00;0,00;
0,00;0,00;152,92;1,22;0,00;0,00;
0,00;0,00;153,04;1,23;0,00;0,00;
0,00;0,00;153,17;1,23;0,00;0,00;
0,00;0,00;153,30;1,23;0,00;0,00;
0,00;0,00;153,43;1,24;0,00;0,00;
0,00;0,00;153,56;1,26;0,00;0,00;
0,00;0,00;153,68;1,26;0,00;0,00;
0,00;0,00;153,81;1,26;0,00;0,00;
0,00;0,00;153,94;1,26;0,00;0,00;
0,00;0,00;154,07;1,27;0,00;0,00;
0,00;0,00;154,19;1,28;0,00;0,00;
0,00;0,00;154,32;1,28;0,00;0,00;
0,00;0,00;154,45;1,29;0,00;0,00;
0,00;0,00;154,58;1,29;0,00;0,00;
0,00;0,00;154,71;1,29;0,00;0,00;
0,00;0,00;154,84;1,29;0,00;0,00;
0,00;0,00;154,96;1,29;0,00;0,00;
0,00;0,00;155,09;1,31;0,00;0,00;
0,00;0,00;155,22;1,31;0,00;0,00;
0,00;0,00;155,35;1,31;0,00;0,00;
0,00;0,00;155,47;1,31;0,00;0,00;
0,00;0,00;155,60;1,31;0,00;0,00;
0,00;0,00;155,73;1,31;0,00;0,00;
0,00;0,00;155,86;1,31;0,00;0,00;
0,00;0,00;155,99;1,31;0,00;0,00;
0,00;0,00;156,11;1,31;0,00;0,00;
0,00;0,00;156,24;1,31;0,00;0,00;
0,00;0,00;156,37;1,31;0,00;0,00;
0,00;0,00;156,50;1,31;0,00;0,00;
0,00;0,00;156,63;1,31;0,00;0,00;
0,00;0,00;156,76;1,32;0,00;0,00;
0,00;0,00;156,88;1,32;0,00;0,00;
0,00;0,00;157,01;1,33;0,00;0,00;
0,00;0,00;157,14;1,33;0,00;0,00;
0,00;0,00;157,27;1,34;0,00;0,00;
0,00;0,00;157,39;1,34;0,00;0,00;
0,00;0,00;157,52;1,33;0,00;0,00;
0,00;0,00;157,65;1,33;0,00;0,00;
0,00;0,00;157,78;1,33;0,00;0,00;
0,00;0,00;157,91;1,32;0,00;0,00;
0,00;0,00;158,04;1,31;0,00;0,00;
0,00;0,00;158,16;1,34;0,00;0,00;
0,00;0,00;158,29;1,31;0,00;0,00;
0,00;0,00;158,42;1,31;0,00;0,00;
0,00;0,00;158,55;1,31;0,00;0,00;
0,00;0,00;158,67;1,34;0,00;0,00;
0,00;0,00;158,80;1,32;0,00;0,00;
0,00;0,00;158,93;1,31;0,00;0,00;
0,00;0,00;159,06;1,31;0,00;0,00;
0,00;0,00;159,19;1,31;0,00;0,00;
0,00;0,00;159,31;1,31;0,00;0,00;
0,00;0,00;159,44;1,31;0,00;0,00;
0,00;0,00;159,57;1,31;0,00;0,00;
0,00;0,00;159,70;1,31;0,00;0,00;
0,00;0,00;159,83;1,31;0,00;0,00;
0,00;0,00;159,95;1,31;0,00;0,00;
0,00;0,00;160,08;1,31;0,00;0,00;
0,00;0,00;160,21;1,31;0,00;0,00;
0,00;0,00;160,34;1,31;0,00;0,00;
0,00;0,00;160,47;1,31;0,00;0,00;
0,00;0,00;160,59;1,31;0,00;0,00;
0,00;0,00;160,72;1,31;0,00;0,00;
0,00;0,00;160,81;1,16;0,00;0,00;
0,00;0,00;160,81;1,14;0,00;0,00;
