7944;18.02.20 15:42:36;21;Avvicinamento Pressata Fuori Ingombro;wrong softlimit spindle data (74);
0,00;0,00;127,70;0,99;0,00;0,00;
0,00;0,00;127,82;1,04;0,00;0,00;
0,00;0,00;127,95;1,07;0,00;0,00;
0,00;0,00;128,08;1,09;0,00;0,00;
0,00;0,00;128,21;1,12;0,00;0,00;
0,00;0,00;128,34;1,16;0,00;0,00;
0,00;0,00;128,47;1,18;0,00;0,00;
0,00;0,00;128,59;1,21;0,00;0,00;
0,00;0,00;128,72;1,24;0,00;0,00;
0,00;0,00;128,85;1,24;0,00;0,00;
0,00;0,00;128,98;1,26;0,00;0,00;
0,00;0,00;129,11;1,29;0,00;0,00;
0,00;0,00;129,23;1,32;0,00;0,00;
0,00;0,00;129,36;1,33;0,00;0,00;
0,00;0,00;129,49;1,35;0,00;0,00;
0,00;0,00;129,62;1,35;0,00;0,00;
0,00;0,00;129,75;1,37;0,00;0,00;
0,00;0,00;129,87;1,39;0,00;0,00;
0,00;0,00;130,00;1,39;0,00;0,00;
0,00;0,00;130,13;1,40;0,00;0,00;
0,00;0,00;130,26;1,41;0,00;0,00;
0,00;0,00;130,39;1,42;0,00;0,00;
0,00;0,00;130,52;1,42;0,00;0,00;
0,00;0,00;130,64;1,46;0,00;0,00;
0,00;0,00;130,77;1,47;0,00;0,00;
0,00;0,00;130,90;1,48;0,00;0,00;
0,00;0,00;131,03;1,50;0,00;0,00;
0,00;0,00;131,15;1,52;0,00;0,00;
0,00;0,00;131,28;1,53;0,00;0,00;
0,00;0,00;131,41;1,55;0,00;0,00;
0,00;0,00;131,54;1,56;0,00;0,00;
0,00;0,00;131,67;1,59;0,00;0,00;
0,00;0,00;131,79;1,63;0,00;0,00;
0,00;0,00;131,92;1,65;0,00;0,00;
0,00;0,00;132,05;1,68;0,00;0,00;
0,00;0,00;132,18;1,70;0,00;0,00;
0,00;0,00;132,31;1,74;0,00;0,00;
0,00;0,00;132,43;1,77;0,00;0,00;
0,00;0,00;132,56;1,79;0,00;0,00;
0,00;0,00;132,69;1,82;0,00;0,00;
0,00;0,00;132,82;1,85;0,00;0,00;
0,00;0,00;132,95;1,87;0,00;0,00;
0,00;0,00;133,07;1,91;0,00;0,00;
0,00;0,00;133,20;1,93;0,00;0,00;
0,00;0,00;133,33;1,97;0,00;0,00;
0,00;0,00;133,46;2,00;0,00;0,00;
0,00;0,00;133,59;2,00;0,00;0,00;
0,00;0,00;133,71;2,04;0,00;0,00;
0,00;0,00;133,84;2,09;0,00;0,00;
0,00;0,00;133,97;2,13;0,00;0,00;
0,00;0,00;134,10;2,16;0,00;0,00;
0,00;0,00;134,23;2,20;0,00;0,00;
0,00;0,00;134,35;2,23;0,00;0,00;
0,00;0,00;134,48;2,26;0,00;0,00;
0,00;0,00;134,61;2,29;0,00;0,00;
0,00;0,00;134,74;2,31;0,00;0,00;
0,00;0,00;134,87;2,32;0,00;0,00;
0,00;0,00;134,99;2,31;0,00;0,00;
0,00;0,00;135,12;2,32;0,00;0,00;
0,00;0,00;135,25;2,32;0,00;0,00;
0,00;0,00;135,38;2,34;0,00;0,00;
0,00;0,00;135,51;2,33;0,00;0,00;
0,00;0,00;135,63;2,32;0,00;0,00;
0,00;0,00;135,76;2,32;0,00;0,00;
0,00;0,00;135,89;2,31;0,00;0,00;
0,00;0,00;136,02;2,28;0,00;0,00;
0,00;0,00;136,15;2,26;0,00;0,00;
0,00;0,00;136,27;2,23;0,00;0,00;
0,00;0,00;136,40;2,19;0,00;0,00;
0,00;0,00;136,53;2,18;0,00;0,00;
0,00;0,00;136,66;2,12;0,00;0,00;
0,00;0,00;136,79;2,12;0,00;0,00;
0,00;0,00;136,91;2,09;0,00;0,00;
0,00;0,00;137,04;2,07;0,00;0,00;
0,00;0,00;137,17;2,05;0,00;0,00;
0,00;0,00;137,30;2,01;0,00;0,00;
0,00;0,00;137,43;1,99;0,00;0,00;
0,00;0,00;137,56;1,96;0,00;0,00;
0,00;0,00;137,68;1,93;0,00;0,00;
0,00;0,00;137,81;1,93;0,00;0,00;
0,00;0,00;137,94;1,94;0,00;0,00;
0,00;0,00;138,07;1,95;0,00;0,00;
0,00;0,00;138,19;1,93;0,00;0,00;
0,00;0,00;138,32;1,93;0,00;0,00;
0,00;0,00;138,45;1,91;0,00;0,00;
0,00;0,00;138,58;1,90;0,00;0,00;
0,00;0,00;138,71;1,90;0,00;0,00;
0,00;0,00;138,84;1,88;0,00;0,00;
0,00;0,00;138,96;1,88;0,00;0,00;
0,00;0,00;139,09;1,86;0,00;0,00;
0,00;0,00;139,22;1,84;0,00;0,00;
0,00;0,00;139,35;1,82;0,00;0,00;
0,00;0,00;139,48;1,80;0,00;0,00;
0,00;0,00;139,60;1,80;0,00;0,00;
0,00;0,00;139,73;1,78;0,00;0,00;
0,00;0,00;139,86;1,77;0,00;0,00;
0,00;0,00;139,99;1,74;0,00;0,00;
0,00;0,00;140,11;1,75;0,00;0,00;
0,00;0,00;140,24;1,73;0,00;0,00;
0,00;0,00;140,37;1,72;0,00;0,00;
0,00;0,00;140,50;1,70;0,00;0,00;
0,00;0,00;140,63;1,67;0,00;0,00;
0,00;0,00;140,76;1,67;0,00;0,00;
0,00;0,00;140,88;1,65;0,00;0,00;
0,00;0,00;141,01;1,63;0,00;0,00;
0,00;0,00;141,14;1,62;0,00;0,00;
0,00;0,00;141,27;1,61;0,00;0,00;
0,00;0,00;141,40;1,59;0,00;0,00;
0,00;0,00;141,52;1,58;0,00;0,00;
0,00;0,00;141,65;1,55;0,00;0,00;
0,00;0,00;141,78;1,56;0,00;0,00;
0,00;0,00;141,91;1,53;0,00;0,00;
0,00;0,00;142,03;1,52;0,00;0,00;
0,00;0,00;142,16;1,51;0,00;0,00;
0,00;0,00;142,29;1,50;0,00;0,00;
0,00;0,00;142,42;1,49;0,00;0,00;
0,00;0,00;142,55;1,49;0,00;0,00;
0,00;0,00;142,68;1,47;0,00;0,00;
0,00;0,00;142,80;1,46;0,00;0,00;
0,00;0,00;142,93;1,46;0,00;0,00;
0,00;0,00;143,06;1,44;0,00;0,00;
0,00;0,00;143,19;1,42;0,00;0,00;
0,00;0,00;143,32;1,42;0,00;0,00;
0,00;0,00;143,44;1,42;0,00;0,00;
0,00;0,00;143,57;1,40;0,00;0,00;
0,00;0,00;143,70;1,38;0,00;0,00;
0,00;0,00;143,83;1,38;0,00;0,00;
0,00;0,00;143,95;1,37;0,00;0,00;
0,00;0,00;144,08;1,36;0,00;0,00;
0,00;0,00;144,21;1,36;0,00;0,00;
0,00;0,00;144,34;1,36;0,00;0,00;
0,00;0,00;144,47;1,34;0,00;0,00;
0,00;0,00;144,60;1,33;0,00;0,00;
0,00;0,00;144,72;1,31;0,00;0,00;
0,00;0,00;144,85;1,31;0,00;0,00;
0,00;0,00;144,98;1,30;0,00;0,00;
0,00;0,00;145,11;1,30;0,00;0,00;
0,00;0,00;145,23;1,30;0,00;0,00;
0,00;0,00;145,36;1,30;0,00;0,00;
0,00;0,00;145,49;1,28;0,00;0,00;
0,00;0,00;145,62;1,28;0,00;0,00;
0,00;0,00;145,75;1,27;0,00;0,00;
0,00;0,00;145,87;1,27;0,00;0,00;
0,00;0,00;146,00;1,26;0,00;0,00;
0,00;0,00;146,13;1,26;0,00;0,00;
0,00;0,00;146,26;1,26;0,00;0,00;
0,00;0,00;146,39;1,24;0,00;0,00;
0,00;0,00;146,51;1,26;0,00;0,00;
0,00;0,00;146,64;1,23;0,00;0,00;
0,00;0,00;146,77;1,24;0,00;0,00;
0,00;0,00;146,90;1,24;0,00;0,00;
0,00;0,00;147,03;1,24;0,00;0,00;
0,00;0,00;147,15;1,21;0,00;0,00;
0,00;0,00;147,28;1,19;0,00;0,00;
0,00;0,00;147,41;1,20;0,00;0,00;
0,00;0,00;147,54;1,19;0,00;0,00;
0,00;0,00;147,67;1,18;0,00;0,00;
0,00;0,00;147,79;1,17;0,00;0,00;
0,00;0,00;147,92;1,16;0,00;0,00;
0,00;0,00;148,05;1,17;0,00;0,00;
0,00;0,00;148,18;1,16;0,00;0,00;
0,00;0,00;148,31;1,15;0,00;0,00;
0,00;0,00;148,43;1,15;0,00;0,00;
0,00;0,00;148,56;1,15;0,00;0,00;
0,00;0,00;148,69;1,14;0,00;0,00;
0,00;0,00;148,82;1,13;0,00;0,00;
0,00;0,00;148,95;1,12;0,00;0,00;
0,00;0,00;149,07;1,12;0,00;0,00;
0,00;0,00;149,20;1,12;0,00;0,00;
0,00;0,00;149,33;1,11;0,00;0,00;
0,00;0,00;149,46;1,11;0,00;0,00;
0,00;0,00;149,59;1,09;0,00;0,00;
0,00;0,00;149,71;1,09;0,00;0,00;
0,00;0,00;149,84;1,07;0,00;0,00;
0,00;0,00;149,97;1,07;0,00;0,00;
0,00;0,00;150,10;1,07;0,00;0,00;
0,00;0,00;150,23;1,07;0,00;0,00;
0,00;0,00;150,35;1,06;0,00;0,00;
0,00;0,00;150,48;1,07;0,00;0,00;
0,00;0,00;150,61;1,07;0,00;0,00;
0,00;0,00;150,74;1,07;0,00;0,00;
0,00;0,00;150,87;1,04;0,00;0,00;
0,00;0,00;151,00;1,03;0,00;0,00;
0,00;0,00;151,12;1,04;0,00;0,00;
0,00;0,00;151,25;1,02;0,00;0,00;
0,00;0,00;151,38;1,02;0,00;0,00;
0,00;0,00;151,51;1,02;0,00;0,00;
0,00;0,00;151,64;1,01;0,00;0,00;
0,00;0,00;151,76;1,01;0,00;0,00;
0,00;0,00;151,89;1,01;0,00;0,00;
0,00;0,00;152,02;1,01;0,00;0,00;
0,00;0,00;152,15;1,01;0,00;0,00;
0,00;0,00;152,27;0,99;0,00;0,00;
0,00;0,00;152,40;0,99;0,00;0,00;
0,00;0,00;152,53;0,99;0,00;0,00;
0,00;0,00;152,66;1,01;0,00;0,00;
0,00;0,00;152,79;1,01;0,00;0,00;
0,00;0,00;152,92;1,01;0,00;0,00;
0,00;0,00;153,04;1,01;0,00;0,00;
0,00;0,00;153,17;1,01;0,00;0,00;
0,00;0,00;153,30;1,01;0,00;0,00;
0,00;0,00;153,43;1,01;0,00;0,00;
0,00;0,00;153,56;1,01;0,00;0,00;
0,00;0,00;153,68;1,01;0,00;0,00;
0,00;0,00;153,81;1,01;0,00;0,00;
0,00;0,00;153,94;1,01;0,00;0,00;
0,00;0,00;154,07;1,01;0,00;0,00;
0,00;0,00;154,19;1,01;0,00;0,00;
0,00;0,00;154,32;1,01;0,00;0,00;
0,00;0,00;154,45;0,99;0,00;0,00;
0,00;0,00;154,58;1,01;0,00;0,00;
0,00;0,00;154,71;1,01;0,00;0,00;
0,00;0,00;154,84;1,01;0,00;0,00;
0,00;0,00;154,96;1,00;0,00;0,00;
0,00;0,00;155,09;1,00;0,00;0,00;
0,00;0,00;155,22;1,01;0,00;0,00;
0,00;0,00;155,35;1,01;0,00;0,00;
0,00;0,00;155,47;1,01;0,00;0,00;
0,00;0,00;155,60;1,01;0,00;0,00;
0,00;0,00;155,73;0,99;0,00;0,00;
0,00;0,00;155,86;1,01;0,00;0,00;
0,00;0,00;155,99;1,01;0,00;0,00;
0,00;0,00;156,11;1,01;0,00;0,00;
0,00;0,00;156,24;1,00;0,00;0,00;
0,00;0,00;156,37;1,01;0,00;0,00;
0,00;0,00;156,50;0,99;0,00;0,00;
0,00;0,00;156,63;0,99;0,00;0,00;
0,00;0,00;156,76;0,99;0,00;0,00;
0,00;0,00;156,88;1,01;0,00;0,00;
0,00;0,00;157,01;1,01;0,00;0,00;
0,00;0,00;157,14;1,01;0,00;0,00;
0,00;0,00;157,27;1,00;0,00;0,00;
0,00;0,00;157,39;1,00;0,00;0,00;
0,00;0,00;157,52;1,01;0,00;0,00;
0,00;0,00;157,65;0,99;0,00;0,00;
0,00;0,00;157,78;0,99;0,00;0,00;
0,00;0,00;157,91;0,99;0,00;0,00;
0,00;0,00;158,04;0,98;0,00;0,00;
0,00;0,00;158,16;0,99;0,00;0,00;
0,00;0,00;158,29;0,99;0,00;0,00;
0,00;0,00;158,42;0,98;0,00;0,00;
0,00;0,00;158,55;0,96;0,00;0,00;
0,00;0,00;158,67;0,98;0,00;0,00;
0,00;0,00;158,80;0,98;0,00;0,00;
0,00;0,00;158,93;0,98;0,00;0,00;
0,00;0,00;159,06;0,98;0,00;0,00;
0,00;0,00;159,19;0,97;0,00;0,00;
0,00;0,00;159,31;0,98;0,00;0,00;
0,00;0,00;159,44;0,97;0,00;0,00;
0,00;0,00;159,57;0,96;0,00;0,00;
0,00;0,00;159,70;0,98;0,00;0,00;
0,00;0,00;159,83;0,95;0,00;0,00;
0,00;0,00;159,95;0,96;0,00;0,00;
0,00;0,00;160,08;0,96;0,00;0,00;
0,00;0,00;160,21;0,95;0,00;0,00;
0,00;0,00;160,34;0,95;0,00;0,00;
0,00;0,00;160,47;0,95;0,00;0,00;
0,00;0,00;160,59;0,95;0,00;0,00;
0,00;0,00;160,72;0,95;0,00;0,00;
0,00;0,00;160,81;0,85;0,00;0,00;
0,00;0,00;160,81;0,86;0,00;0,00;
