22850;07.07.21 08:39:35;21;Avvicinamento Pressata Finale;position > max position (10);20210707073129P0008;
0,00;0,00;295,28;0,04;0,00;0,00;
0,00;0,00;295,60;0,04;0,00;0,00;
0,00;0,00;295,92;0,09;0,00;0,00;
0,00;0,00;296,24;0,04;0,00;0,00;
0,00;0,00;296,56;0,04;0,00;0,00;
0,00;0,00;296,88;0,04;0,00;0,00;
0,00;0,00;297,20;0,09;0,00;0,00;
0,00;0,00;297,52;0,04;0,00;0,00;
0,00;0,00;297,84;0,13;0,00;0,00;
0,00;0,00;298,16;0,26;0,00;0,00;
0,00;0,00;298,48;0,30;0,00;0,00;
0,00;0,00;298,80;0,26;0,00;0,00;
0,00;0,00;299,12;0,30;0,00;0,00;
0,00;0,00;299,44;0,26;0,00;0,00;
0,00;0,00;299,76;0,39;0,00;0,00;
0,00;0,00;300,07;1,22;0,00;0,00;
0,00;0,00;300,39;2,13;0,00;0,00;
0,00;0,00;300,72;2,05;0,00;0,00;
0,00;0,00;301,04;2,09;0,00;0,00;
0,00;0,00;301,36;2,17;0,00;0,00;
0,00;0,00;301,68;2,30;0,00;0,00;
0,00;0,00;302,00;2,44;0,00;0,00;
0,00;0,00;302,32;2,48;0,00;0,00;
0,00;0,00;302,64;2,66;0,00;0,00;
0,00;0,00;302,96;2,78;0,00;0,00;
0,00;0,00;303,28;2,87;0,00;0,00;
0,00;0,00;303,60;3,04;0,00;0,00;
0,00;0,00;303,91;3,22;0,00;0,00;
0,00;0,00;304,24;3,43;0,00;0,00;
0,00;0,00;304,55;3,74;0,00;0,00;
0,00;0,00;304,88;3,87;0,00;0,00;
0,00;0,00;305,20;4,05;0,00;0,00;
0,00;0,00;305,52;4,30;0,00;0,00;
0,00;0,00;305,84;4,39;0,00;0,00;
0,00;0,00;306,16;4,48;0,00;0,00;
0,00;0,00;306,47;4,65;0,00;0,00;
0,00;0,00;306,80;4,74;0,00;0,00;
0,00;0,00;307,12;4,87;0,00;0,00;
0,00;0,00;307,44;5,04;0,00;0,00;
0,00;0,00;307,76;5,22;0,00;0,00;
0,00;0,00;308,07;5,79;0,00;0,00;
0,00;0,00;308,40;5,75;0,00;0,00;
0,00;0,00;308,72;5,66;0,00;0,00;
0,00;0,00;309,04;5,75;0,00;0,00;
0,00;0,00;309,36;5,87;0,00;0,00;
0,00;0,00;309,67;6,05;0,00;0,00;
0,00;0,00;310,00;6,09;0,00;0,00;
0,00;0,00;310,32;6,22;0,00;0,00;
0,00;0,00;310,64;6,26;0,00;0,00;
0,00;0,00;310,96;6,40;0,00;0,00;
0,00;0,00;311,28;6,56;0,00;0,00;
0,00;0,00;311,60;6,74;0,00;0,00;
0,00;0,00;311,92;6,87;0,00;0,00;
0,00;0,00;312,23;6,96;0,00;0,00;
0,00;0,00;312,56;7,13;0,00;0,00;
0,00;0,00;312,88;7,31;0,00;0,00;
0,00;0,00;313,20;7,44;0,00;0,00;
0,00;0,00;313,52;7,57;0,00;0,00;
0,00;0,00;313,83;10,22;0,00;0,00;
0,00;0,00;314,10;23,13;0,00;0,00;
0,00;0,00;314,20;29,88;0,00;0,00;
0,00;0,00;314,21;30,45;0,00;0,00;
0,00;0,00;314,23;31,27;0,00;0,00;
0,00;0,00;314,24;31,88;0,00;0,00;
0,00;0,00;314,25;32,40;0,00;0,00;
0,00;0,00;314,26;32,79;0,00;0,00;
0,00;0,00;314,26;32,88;0,00;0,00;
