3714;06.02.20 12:15:08;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20200206114821;
0,00;0,00;142,54;0,31;0,00;0,00;
0,00;0,00;144,95;0,31;0,00;0,00;
0,00;0,00;147,35;0,31;0,00;0,00;
0,00;0,00;149,74;0,31;0,00;0,00;
0,00;0,00;152,15;0,37;0,00;0,00;
0,00;0,00;154,54;0,23;0,00;0,00;
0,00;0,00;156,95;0,31;0,00;0,00;
0,00;0,00;159,35;0,31;0,00;0,00;
0,00;0,00;161,74;0,37;0,00;0,00;
0,00;0,00;164,15;0,31;0,00;0,00;
0,00;0,00;166,55;0,31;0,00;0,00;
0,00;0,00;168,95;0,31;0,00;0,00;
0,00;0,00;171,35;0,31;0,00;0,00;
0,00;0,00;173,74;0,30;0,00;0,00;
0,00;0,00;176,14;0,30;0,00;0,00;
0,00;0,00;178,17;0,31;0,00;0,00;
0,00;0,00;179,89;0,31;0,00;0,00;
0,00;0,00;181,25;0,31;0,00;0,00;
0,00;0,00;182,22;0,16;0,00;0,00;
0,00;0,00;182,80;0,23;0,00;0,00;
0,00;0,00;183,00;0,31;0,00;0,00;
0,00;0,00;183,07;0,31;0,00;0,00;
0,00;0,00;183,07;0,31;0,00;0,00;
0,00;0,00;183,21;0,31;0,00;0,00;
0,00;0,00;183,34;0,31;0,00;0,00;
0,00;0,00;183,49;0,31;0,00;0,00;
0,00;0,00;183,66;0,31;0,00;0,00;
0,00;0,00;183,82;0,31;0,00;0,00;
0,00;0,00;183,98;0,31;0,00;0,00;
0,00;0,00;184,14;0,37;0,00;0,00;
0,00;0,00;184,30;0,37;0,00;0,00;
0,00;0,00;184,46;0,31;0,00;0,00;
0,00;0,00;184,62;0,31;0,00;0,00;
0,00;0,00;184,78;0,31;0,00;0,00;
0,00;0,00;184,94;0,31;0,00;0,00;
0,00;0,00;185,10;0,31;0,00;0,00;
0,00;0,00;185,26;0,31;0,00;0,00;
0,00;0,00;185,42;0,31;0,00;0,00;
0,00;0,00;185,58;0,37;0,00;0,00;
0,00;0,00;185,74;0,31;0,00;0,00;
0,00;0,00;185,90;0,31;0,00;0,00;
0,00;0,00;186,06;0,31;0,00;0,00;
0,00;0,00;186,22;0,37;0,00;0,00;
0,00;0,00;186,38;0,61;0,00;0,00;
0,00;0,00;186,54;0,69;0,00;0,00;
0,00;0,00;186,70;0,61;0,00;0,00;
0,00;0,00;186,86;0,76;0,00;0,00;
0,00;0,00;187,02;0,76;0,00;0,00;
0,00;0,00;187,05;0,53;0,00;0,00;
0,00;0,00;187,05;0,53;0,00;0,00;
0,00;0,00;186,81;-0,23;0,00;0,00;
0,00;0,00;186,20;-0,16;0,00;0,00;
0,00;0,00;185,16;0,45;0,00;0,00;
0,00;0,00;185,30;0,37;0,00;0,00;
0,00;0,00;185,45;0,31;0,00;0,00;
0,00;0,00;185,62;0,31;0,00;0,00;
0,00;0,00;185,78;0,31;0,00;0,00;
0,00;0,00;185,94;0,31;0,00;0,00;
0,00;0,00;186,10;0,37;0,00;0,00;
0,00;0,00;186,26;0,31;0,00;0,00;
0,00;0,00;186,42;0,31;0,00;0,00;
0,00;0,00;186,58;0,31;0,00;0,00;
0,00;0,00;186,74;0,31;0,00;0,00;
0,00;0,00;186,90;0,37;0,00;0,00;
0,00;0,00;187,06;0,53;0,00;0,00;
0,00;0,00;187,22;0,84;0,00;0,00;
0,00;0,00;187,38;0,92;0,00;0,00;
0,00;0,00;187,54;0,92;0,00;0,00;
0,00;0,00;187,70;0,92;0,00;0,00;
0,00;0,00;187,86;0,92;0,00;0,00;
0,00;0,00;188,02;0,98;0,00;0,00;
0,00;0,00;188,18;0,92;0,00;0,00;
0,00;0,00;188,34;0,98;0,00;0,00;
0,00;0,00;188,50;0,98;0,00;0,00;
0,00;0,00;188,66;0,92;0,00;0,00;
0,00;0,00;188,82;0,92;0,00;0,00;
0,00;0,00;188,98;0,92;0,00;0,00;
0,00;0,00;189,14;0,92;0,00;0,00;
0,00;0,00;189,30;1,21;0,00;0,00;
0,00;0,00;189,46;1,14;0,00;0,00;
0,00;0,00;189,62;1,21;0,00;0,00;
0,00;0,00;189,78;1,21;0,00;0,00;
0,00;0,00;189,94;1,29;0,00;0,00;
0,00;0,00;190,10;1,21;0,00;0,00;
0,00;0,00;190,26;1,37;0,00;0,00;
0,00;0,00;190,42;1,21;0,00;0,00;
0,00;0,00;190,58;1,21;0,00;0,00;
0,00;0,00;190,74;1,29;0,00;0,00;
0,00;0,00;190,90;1,37;0,00;0,00;
0,00;0,00;191,06;1,29;0,00;0,00;
0,00;0,00;191,22;1,21;0,00;0,00;
0,00;0,00;191,38;1,21;0,00;0,00;
0,00;0,00;191,54;1,29;0,00;0,00;
0,00;0,00;191,70;1,29;0,00;0,00;
0,00;0,00;191,86;1,29;0,00;0,00;
0,00;0,00;192,02;1,37;0,00;0,00;
0,00;0,00;192,18;1,29;0,00;0,00;
0,00;0,00;192,34;1,29;0,00;0,00;
0,00;0,00;192,50;1,29;0,00;0,00;
0,00;0,00;192,66;1,37;0,00;0,00;
0,00;0,00;192,82;1,37;0,00;0,00;
0,00;0,00;192,98;1,45;0,00;0,00;
0,00;0,00;193,14;1,53;0,00;0,00;
0,00;0,00;193,30;1,37;0,00;0,00;
0,00;0,00;193,46;1,45;0,00;0,00;
0,00;0,00;193,62;1,45;0,00;0,00;
0,00;0,00;193,78;1,53;0,00;0,00;
0,00;0,00;193,94;1,53;0,00;0,00;
0,00;0,00;194,10;1,53;0,00;0,00;
0,00;0,00;194,26;1,53;0,00;0,00;
0,00;0,00;194,42;1,45;0,00;0,00;
0,00;0,00;194,58;1,53;0,00;0,00;
0,00;0,00;194,74;1,53;0,00;0,00;
0,00;0,00;194,90;1,37;0,00;0,00;
0,00;0,00;195,06;1,53;0,00;0,00;
0,00;0,00;195,22;1,53;0,00;0,00;
0,00;0,00;195,38;1,37;0,00;0,00;
0,00;0,00;195,54;1,45;0,00;0,00;
0,00;0,00;195,70;1,53;0,00;0,00;
0,00;0,00;195,86;1,53;0,00;0,00;
0,00;0,00;196,02;1,53;0,00;0,00;
0,00;0,00;196,18;1,53;0,00;0,00;
0,00;0,00;196,34;1,53;0,00;0,00;
0,00;0,00;196,50;1,53;0,00;0,00;
0,00;0,00;196,66;1,53;0,00;0,00;
0,00;0,00;196,82;1,45;0,00;0,00;
0,00;0,00;196,98;1,59;0,00;0,00;
0,00;0,00;197,14;1,53;0,00;0,00;
0,00;0,00;197,30;1,45;0,00;0,00;
0,00;0,00;197,46;1,53;0,00;0,00;
0,00;0,00;197,62;1,53;0,00;0,00;
0,00;0,00;197,78;1,53;0,00;0,00;
0,00;0,00;197,94;1,53;0,00;0,00;
0,00;0,00;198,10;1,53;0,00;0,00;
0,00;0,00;198,26;1,53;0,00;0,00;
0,00;0,00;198,42;1,53;0,00;0,00;
0,00;0,00;198,58;1,67;0,00;0,00;
0,00;0,00;198,74;1,59;0,00;0,00;
0,00;0,00;198,90;1,82;0,00;0,00;
0,00;0,00;199,06;1,67;0,00;0,00;
0,00;0,00;199,22;1,67;0,00;0,00;
0,00;0,00;199,38;1,67;0,00;0,00;
0,00;0,00;199,54;1,59;0,00;0,00;
0,00;0,00;199,70;1,67;0,00;0,00;
0,00;0,00;199,86;2,88;0,00;0,00;
0,00;0,00;200,00;11,79;0,00;0,00;
0,00;0,00;200,14;21,70;0,00;0,00;
0,00;0,00;200,28;33,11;0,00;0,00;
0,00;0,00;200,31;36,38;0,00;0,00;
0,00;0,00;200,35;39,65;0,00;0,00;
0,00;0,00;200,36;40,34;0,00;0,00;
0,00;0,00;200,37;40,95;0,00;0,00;
0,00;0,00;200,38;41,34;0,00;0,00;
0,00;0,00;200,38;41,63;0,00;0,00;
0,00;0,00;200,38;41,87;0,00;0,00;
0,00;0,00;200,39;42,02;0,00;0,00;
0,00;0,00;200,39;42,02;0,00;0,00;
0,00;0,00;200,39;42,08;0,00;0,00;
0,00;0,00;200,39;42,08;0,00;0,00;
0,00;0,00;200,39;42,16;0,00;0,00;
0,00;0,00;200,39;42,08;0,00;0,00;
0,00;0,00;200,39;42,02;0,00;0,00;
