3444;22.01.20 18:32:40;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20200122171204;
0,00;0,00;167,10;0,16;0,00;0,00;
0,00;0,00;167,10;0,16;0,00;0,00;
0,00;0,00;167,09;0,16;0,00;0,00;
0,00;0,00;166,73;-0,14;0,00;0,00;
0,00;0,00;166,05;-0,16;0,00;0,00;
0,00;0,00;165,49;-0,08;0,00;0,00;
0,00;0,00;165,22;-0,14;0,00;0,00;
0,00;0,00;165,12;-0,08;0,00;0,00;
0,00;0,00;165,08;-0,14;0,00;0,00;
0,00;0,00;165,09;-0,08;0,00;0,00;
0,00;0,00;165,25;0,23;0,00;0,00;
0,00;0,00;165,38;0,16;0,00;0,00;
0,00;0,00;165,54;0,16;0,00;0,00;
0,00;0,00;165,71;0,31;0,00;0,00;
0,00;0,00;165,87;0,23;0,00;0,00;
0,00;0,00;166,03;0,31;0,00;0,00;
0,00;0,00;166,19;0,23;0,00;0,00;
0,00;0,00;166,35;0,39;0,00;0,00;
0,00;0,00;166,51;0,16;0,00;0,00;
0,00;0,00;166,67;0,23;0,00;0,00;
0,00;0,00;166,83;0,23;0,00;0,00;
0,00;0,00;166,99;0,16;0,00;0,00;
0,00;0,00;167,15;0,23;0,00;0,00;
0,00;0,00;167,31;0,16;0,00;0,00;
0,00;0,00;167,47;0,23;0,00;0,00;
0,00;0,00;167,63;0,31;0,00;0,00;
0,00;0,00;167,79;0,31;0,00;0,00;
0,00;0,00;167,95;0,23;0,00;0,00;
0,00;0,00;168,11;0,23;0,00;0,00;
0,00;0,00;168,27;0,16;0,00;0,00;
0,00;0,00;168,43;0,31;0,00;0,00;
0,00;0,00;168,59;0,16;0,00;0,00;
0,00;0,00;168,75;0,23;0,00;0,00;
0,00;0,00;168,91;0,16;0,00;0,00;
0,00;0,00;169,07;0,23;0,00;0,00;
0,00;0,00;169,23;0,31;0,00;0,00;
0,00;0,00;169,39;0,31;0,00;0,00;
0,00;0,00;169,55;0,23;0,00;0,00;
0,00;0,00;169,71;0,45;0,00;0,00;
0,00;0,00;169,87;1,98;0,00;0,00;
0,00;0,00;170,01;9,36;0,00;0,00;
0,00;0,00;170,16;11,73;0,00;0,00;
0,00;0,00;170,33;12,04;0,00;0,00;
0,00;0,00;170,50;12,26;0,00;0,00;
0,00;0,00;170,66;12,65;0,00;0,00;
0,00;0,00;170,82;12,94;0,00;0,00;
0,00;0,00;170,98;13,25;0,00;0,00;
0,00;0,00;171,15;13,63;0,00;0,00;
0,00;0,00;171,31;13,92;0,00;0,00;
0,00;0,00;171,47;14,16;0,00;0,00;
0,00;0,00;171,63;14,61;0,00;0,00;
0,00;0,00;171,79;14,92;0,00;0,00;
0,00;0,00;171,95;15,15;0,00;0,00;
0,00;0,00;172,11;15,45;0,00;0,00;
0,00;0,00;172,27;15,76;0,00;0,00;
0,00;0,00;172,43;16,06;0,00;0,00;
0,00;0,00;172,59;16,45;0,00;0,00;
0,00;0,00;172,75;16,67;0,00;0,00;
0,00;0,00;172,91;17,13;0,00;0,00;
0,00;0,00;173,07;17,35;0,00;0,00;
0,00;0,00;173,23;17,82;0,00;0,00;
0,00;0,00;173,39;18,13;0,00;0,00;
0,00;0,00;173,55;18,50;0,00;0,00;
0,00;0,00;173,71;18,80;0,00;0,00;
0,00;0,00;173,87;19,03;0,00;0,00;
0,00;0,00;174,03;19,41;0,00;0,00;
0,00;0,00;174,19;19,72;0,00;0,00;
0,00;0,00;174,35;20,01;0,00;0,00;
0,00;0,00;174,51;20,25;0,00;0,00;
0,00;0,00;174,67;20,70;0,00;0,00;
0,00;0,00;174,83;20,93;0,00;0,00;
0,00;0,00;174,99;21,24;0,00;0,00;
0,00;0,00;175,15;21,70;0,00;0,00;
0,00;0,00;175,31;22,01;0,00;0,00;
0,00;0,00;175,47;22,38;0,00;0,00;
0,00;0,00;175,63;22,69;0,00;0,00;
0,00;0,00;175,79;23,07;0,00;0,00;
0,00;0,00;175,95;23,36;0,00;0,00;
0,00;0,00;176,11;23,75;0,00;0,00;
0,00;0,00;176,27;24,14;0,00;0,00;
0,00;0,00;176,43;24,44;0,00;0,00;
0,00;0,00;176,59;24,89;0,00;0,00;
0,00;0,00;176,75;25,36;0,00;0,00;
0,00;0,00;176,91;25,73;0,00;0,00;
0,00;0,00;177,07;26,34;0,00;0,00;
0,00;0,00;177,23;26,87;0,00;0,00;
0,00;0,00;177,38;27,18;0,00;0,00;
0,00;0,00;177,55;27,79;0,00;0,00;
0,00;0,00;177,71;28,32;0,00;0,00;
0,00;0,00;177,87;28,71;0,00;0,00;
0,00;0,00;178,02;29,24;0,00;0,00;
0,00;0,00;178,19;29,76;0,00;0,00;
0,00;0,00;178,34;30,29;0,00;0,00;
0,00;0,00;178,36;27,47;0,00;0,00;
0,00;0,00;178,39;28,78;0,00;0,00;
0,00;0,00;178,39;28,24;0,00;0,00;
0,00;0,00;178,39;27,94;0,00;0,00;
0,00;0,00;178,39;27,71;0,00;0,00;
0,00;0,00;178,39;27,57;0,00;0,00;
0,00;0,00;178,39;27,57;0,00;0,00;
0,00;0,00;178,38;27,41;0,00;0,00;
0,00;0,00;178,38;27,49;0,00;0,00;
0,00;0,00;178,38;27,26;0,00;0,00;
0,00;0,00;178,38;27,18;0,00;0,00;
0,00;0,00;178,38;27,26;0,00;0,00;
0,00;0,00;178,38;27,18;0,00;0,00;
