3442;22.01.20 18:04:16;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20200122171204;
0,00;0,00;156,85;0,16;0,00;0,00;
0,00;0,00;158,76;0,23;0,00;0,00;
0,00;0,00;160,37;0,16;0,00;0,00;
0,00;0,00;161,61;0,16;0,00;0,00;
0,00;0,00;162,46;0,23;0,00;0,00;
0,00;0,00;162,94;0,23;0,00;0,00;
0,00;0,00;163,07;0,23;0,00;0,00;
0,00;0,00;163,12;0,31;0,00;0,00;
0,00;0,00;163,13;0,31;0,00;0,00;
0,00;0,00;163,29;0,23;0,00;0,00;
0,00;0,00;163,42;0,31;0,00;0,00;
0,00;0,00;163,59;0,23;0,00;0,00;
0,00;0,00;163,75;0,31;0,00;0,00;
0,00;0,00;163,91;0,23;0,00;0,00;
0,00;0,00;164,07;0,31;0,00;0,00;
0,00;0,00;164,23;0,31;0,00;0,00;
0,00;0,00;164,39;0,31;0,00;0,00;
0,00;0,00;164,55;0,31;0,00;0,00;
0,00;0,00;164,71;0,23;0,00;0,00;
0,00;0,00;164,87;0,23;0,00;0,00;
0,00;0,00;165,03;0,31;0,00;0,00;
0,00;0,00;165,19;0,31;0,00;0,00;
0,00;0,00;165,35;0,23;0,00;0,00;
0,00;0,00;165,51;0,39;0,00;0,00;
0,00;0,00;165,67;0,69;0,00;0,00;
0,00;0,00;165,83;2,59;0,00;0,00;
0,00;0,00;165,97;8,77;0,00;0,00;
0,00;0,00;166,13;8,99;0,00;0,00;
0,00;0,00;166,30;9,06;0,00;0,00;
0,00;0,00;166,46;9,06;0,00;0,00;
0,00;0,00;166,63;9,06;0,00;0,00;
0,00;0,00;166,79;8,99;0,00;0,00;
0,00;0,00;166,95;8,69;0,00;0,00;
0,00;0,00;167,10;8,22;0,00;0,00;
0,00;0,00;167,10;7,24;0,00;0,00;
0,00;0,00;167,09;6,85;0,00;0,00;
0,00;0,00;166,07;-0,08;0,00;0,00;
0,00;0,00;165,08;0,08;0,00;0,00;
0,00;0,00;165,25;0,23;0,00;0,00;
0,00;0,00;165,38;0,31;0,00;0,00;
0,00;0,00;165,54;0,39;0,00;0,00;
0,00;0,00;165,71;0,31;0,00;0,00;
0,00;0,00;165,87;0,39;0,00;0,00;
0,00;0,00;166,03;0,31;0,00;0,00;
0,00;0,00;166,19;0,39;0,00;0,00;
0,00;0,00;166,35;0,31;0,00;0,00;
0,00;0,00;166,51;0,39;0,00;0,00;
0,00;0,00;166,67;0,39;0,00;0,00;
0,00;0,00;166,83;0,31;0,00;0,00;
0,00;0,00;166,99;1,60;0,00;0,00;
0,00;0,00;167,14;7,99;0,00;0,00;
0,00;0,00;167,29;8,07;0,00;0,00;
0,00;0,00;167,46;7,77;0,00;0,00;
0,00;0,00;167,63;7,62;0,00;0,00;
0,00;0,00;167,79;7,54;0,00;0,00;
0,00;0,00;167,95;7,62;0,00;0,00;
0,00;0,00;168,11;7,77;0,00;0,00;
0,00;0,00;168,27;7,85;0,00;0,00;
0,00;0,00;168,43;7,91;0,00;0,00;
0,00;0,00;168,59;8,15;0,00;0,00;
0,00;0,00;168,75;8,15;0,00;0,00;
0,00;0,00;168,91;8,38;0,00;0,00;
0,00;0,00;169,07;8,69;0,00;0,00;
0,00;0,00;169,23;8,69;0,00;0,00;
0,00;0,00;169,39;9,06;0,00;0,00;
0,00;0,00;169,55;9,06;0,00;0,00;
0,00;0,00;169,71;9,38;0,00;0,00;
0,00;0,00;169,87;9,59;0,00;0,00;
0,00;0,00;170,03;9,75;0,00;0,00;
0,00;0,00;170,19;9,97;0,00;0,00;
0,00;0,00;170,35;10,05;0,00;0,00;
0,00;0,00;170,51;10,28;0,00;0,00;
0,00;0,00;170,67;10,51;0,00;0,00;
0,00;0,00;170,83;10,59;0,00;0,00;
0,00;0,00;170,99;10,81;0,00;0,00;
0,00;0,00;171,15;11,04;0,00;0,00;
0,00;0,00;171,31;11,04;0,00;0,00;
0,00;0,00;171,47;11,34;0,00;0,00;
0,00;0,00;171,63;11,49;0,00;0,00;
0,00;0,00;171,79;11,65;0,00;0,00;
0,00;0,00;171,95;11,88;0,00;0,00;
0,00;0,00;172,11;11,96;0,00;0,00;
0,00;0,00;172,27;12,26;0,00;0,00;
0,00;0,00;172,43;12,41;0,00;0,00;
0,00;0,00;172,59;12,73;0,00;0,00;
0,00;0,00;172,75;12,94;0,00;0,00;
0,00;0,00;172,91;13,02;0,00;0,00;
0,00;0,00;173,07;13,39;0,00;0,00;
0,00;0,00;173,23;13,63;0,00;0,00;
0,00;0,00;173,39;13,94;0,00;0,00;
0,00;0,00;173,55;14,31;0,00;0,00;
0,00;0,00;173,71;14,55;0,00;0,00;
0,00;0,00;173,87;14,77;0,00;0,00;
0,00;0,00;174,03;15,15;0,00;0,00;
0,00;0,00;174,19;15,39;0,00;0,00;
0,00;0,00;174,35;15,61;0,00;0,00;
0,00;0,00;174,51;16,00;0,00;0,00;
0,00;0,00;174,67;16,29;0,00;0,00;
0,00;0,00;174,83;16,68;0,00;0,00;
0,00;0,00;174,99;16,98;0,00;0,00;
0,00;0,00;175,15;17,43;0,00;0,00;
0,00;0,00;175,31;17,82;0,00;0,00;
0,00;0,00;175,47;18,13;0,00;0,00;
0,00;0,00;175,63;18,50;0,00;0,00;
0,00;0,00;175,79;18,82;0,00;0,00;
0,00;0,00;175,95;19,11;0,00;0,00;
0,00;0,00;176,11;19,64;0,00;0,00;
0,00;0,00;176,27;19,95;0,00;0,00;
0,00;0,00;176,43;20,40;0,00;0,00;
0,00;0,00;176,59;20,64;0,00;0,00;
0,00;0,00;176,75;20,93;0,00;0,00;
0,00;0,00;176,91;21,48;0,00;0,00;
0,00;0,00;177,07;21,70;0,00;0,00;
0,00;0,00;177,23;22,09;0,00;0,00;
0,00;0,00;177,39;22,46;0,00;0,00;
0,00;0,00;177,55;22,77;0,00;0,00;
0,00;0,00;177,71;23,22;0,00;0,00;
0,00;0,00;177,87;23,52;0,00;0,00;
0,00;0,00;178,03;23,99;0,00;0,00;
0,00;0,00;178,19;24,44;0,00;0,00;
0,00;0,00;178,35;24,75;0,00;0,00;
0,00;0,00;178,51;25,05;0,00;0,00;
0,00;0,00;178,67;25,51;0,00;0,00;
0,00;0,00;178,83;25,81;0,00;0,00;
0,00;0,00;178,99;26,18;0,00;0,00;
0,00;0,00;179,15;26,57;0,00;0,00;
0,00;0,00;179,31;26,87;0,00;0,00;
0,00;0,00;179,47;27,26;0,00;0,00;
0,00;0,00;179,63;27,65;0,00;0,00;
0,00;0,00;179,79;28,71;0,00;0,00;
0,00;0,00;179,94;32,19;0,00;0,00;
0,00;0,00;179,94;29,98;0,00;0,00;
0,00;0,00;179,96;31,60;0,00;0,00;
0,00;0,00;179,96;31,60;0,00;0,00;
0,00;0,00;179,96;31,60;0,00;0,00;
0,00;0,00;179,96;31,45;0,00;0,00;
0,00;0,00;179,96;31,60;0,00;0,00;
0,00;0,00;179,96;31,45;0,00;0,00;
0,00;0,00;179,96;31,52;0,00;0,00;
0,00;0,00;179,96;31,52;0,00;0,00;
0,00;0,00;179,96;31,52;0,00;0,00;
0,00;0,00;179,96;31,52;0,00;0,00;
0,00;0,00;179,96;31,60;0,00;0,00;
