9099;04.09.20 13:16:44;10;Repair_strategy;force > max. force (8);20200903145904P0037;
0,00;0,00;137,75;0,03;0,00;0,00;
0,00;0,00;137,83;0,03;0,00;0,00;
0,00;0,00;137,91;0,02;0,00;0,00;
0,00;0,00;138,00;0,03;0,00;0,00;
0,00;0,00;138,07;0,03;0,00;0,00;
0,00;0,00;138,15;0,03;0,00;0,00;
0,00;0,00;138,23;0,03;0,00;0,00;
0,00;0,00;138,31;0,03;0,00;0,00;
0,00;0,00;138,39;0,03;0,00;0,00;
0,00;0,00;138,47;0,03;0,00;0,00;
0,00;0,00;138,55;0,03;0,00;0,00;
0,00;0,00;138,63;0,03;0,00;0,00;
0,00;0,00;138,71;0,02;0,00;0,00;
0,00;0,00;138,80;0,03;0,00;0,00;
0,00;0,00;138,87;0,02;0,00;0,00;
0,00;0,00;138,95;0,02;0,00;0,00;
0,00;0,00;139,03;0,03;0,00;0,00;
0,00;0,00;139,12;0,03;0,00;0,00;
0,00;0,00;139,20;0,03;0,00;0,00;
0,00;0,00;139,27;0,03;0,00;0,00;
0,00;0,00;139,35;0,02;0,00;0,00;
0,00;0,00;139,43;0,03;0,00;0,00;
0,00;0,00;139,51;0,02;0,00;0,00;
0,00;0,00;139,59;0,03;0,00;0,00;
0,00;0,00;139,67;0,01;0,00;0,00;
0,00;0,00;139,75;0,03;0,00;0,00;
0,00;0,00;139,83;0,03;0,00;0,00;
0,00;0,00;139,91;0,03;0,00;0,00;
0,00;0,00;139,99;0,03;0,00;0,00;
0,00;0,00;140,08;0,03;0,00;0,00;
0,00;0,00;140,16;0,03;0,00;0,00;
0,00;0,00;140,23;0,03;0,00;0,00;
0,00;0,00;140,31;0,03;0,00;0,00;
0,00;0,00;140,39;0,03;0,00;0,00;
0,00;0,00;140,48;0,03;0,00;0,00;
0,00;0,00;140,55;0,06;0,00;0,00;
0,00;0,00;140,63;0,06;0,00;0,00;
0,00;0,00;140,71;0,08;0,00;0,00;
0,00;0,00;140,80;0,09;0,00;0,00;
0,00;0,00;140,87;0,09;0,00;0,00;
0,00;0,00;140,95;0,09;0,00;0,00;
0,00;0,00;141,04;0,10;0,00;0,00;
0,00;0,00;141,11;0,09;0,00;0,00;
0,00;0,00;141,20;0,02;0,00;0,00;
0,00;0,00;141,28;0,01;0,00;0,00;
0,00;0,00;141,36;0,02;0,00;0,00;
0,00;0,00;141,44;0,02;0,00;0,00;
0,00;0,00;141,51;0,02;0,00;0,00;
0,00;0,00;141,59;0,03;0,00;0,00;
0,00;0,00;141,67;0,03;0,00;0,00;
0,00;0,00;141,76;0,03;0,00;0,00;
0,00;0,00;141,83;0,03;0,00;0,00;
0,00;0,00;141,91;0,38;0,00;0,00;
0,00;0,00;141,98;1,32;0,00;0,00;
0,00;0,00;142,05;2,58;0,00;0,00;
0,00;0,00;142,13;3,73;0,00;0,00;
0,00;0,00;142,20;4,91;0,00;0,00;
0,00;0,00;142,28;6,18;0,00;0,00;
0,00;0,00;142,36;7,56;0,00;0,00;
0,00;0,00;142,43;8,89;0,00;0,00;
0,00;0,00;142,51;10,18;0,00;0,00;
0,00;0,00;142,55;10,81;0,00;0,00;
0,00;0,00;142,56;10,80;0,00;0,00;
0,00;0,00;142,56;10,93;0,00;0,00;
0,00;0,00;142,57;11,09;0,00;0,00;
0,00;0,00;142,57;11,19;0,00;0,00;
0,00;0,00;142,57;11,17;0,00;0,00;
0,00;0,00;142,58;11,10;0,00;0,00;
0,00;0,00;142,58;11,07;0,00;0,00;
0,00;0,00;142,58;11,11;0,00;0,00;
0,00;0,00;142,58;11,16;0,00;0,00;
0,00;0,00;142,58;11,19;0,00;0,00;
0,00;0,00;142,58;11,17;0,00;0,00;
