4842;13.10.20 16:57:45;21;Avvicinamento Pressata Finale;position > max position (10);20201012153938A0202;
0,00;0,00;270,42;-0,04;0,00;0,00;
0,00;0,00;272,82;-0,09;0,00;0,00;
0,00;0,00;277,62;-0,09;0,00;0,00;
0,00;0,00;280,02;-0,09;0,00;0,00;
0,00;0,00;284,82;-0,13;0,00;0,00;
0,00;0,00;286,82;-0,09;0,00;0,00;
0,00;0,00;288,35;-0,13;0,00;0,00;
0,00;0,00;289,42;-0,13;0,00;0,00;
0,00;0,00;289,95;-0,04;0,00;0,00;
0,00;0,00;290,06;-0,04;0,00;0,00;
0,00;0,00;290,10;-0,04;0,00;0,00;
0,00;0,00;290,10;-0,04;0,00;0,00;
0,00;0,00;290,18;-0,04;0,00;0,00;
0,00;0,00;290,34;0,04;0,00;0,00;
0,00;0,00;290,66;-0,04;0,00;0,00;
0,00;0,00;290,82;-0,04;0,00;0,00;
0,00;0,00;291,30;0,04;0,00;0,00;
0,00;0,00;291,46;-0,04;0,00;0,00;
0,00;0,00;291,62;0,04;0,00;0,00;
0,00;0,00;291,78;0,04;0,00;0,00;
0,00;0,00;292,10;0,04;0,00;0,00;
0,00;0,00;292,74;-0,04;0,00;0,00;
0,00;0,00;292,90;0,04;0,00;0,00;
0,00;0,00;293,06;0,04;0,00;0,00;
0,00;0,00;293,38;0,04;0,00;0,00;
0,00;0,00;293,54;0,04;0,00;0,00;
0,00;0,00;293,70;0,04;0,00;0,00;
0,00;0,00;294,02;0,04;0,00;0,00;
0,00;0,00;294,34;0,04;0,00;0,00;
0,00;0,00;294,50;-0,04;0,00;0,00;
0,00;0,00;294,98;0,04;0,00;0,00;
0,00;0,00;295,30;-0,04;0,00;0,00;
0,00;0,00;295,46;0,04;0,00;0,00;
0,00;0,00;296,10;0,04;0,00;0,00;
0,00;0,00;296,42;0,04;0,00;0,00;
0,00;0,00;296,90;0,04;0,00;0,00;
0,00;0,00;297,38;0,04;0,00;0,00;
0,00;0,00;297,54;0,04;0,00;0,00;
0,00;0,00;297,70;0,04;0,00;0,00;
0,00;0,00;298,02;0,04;0,00;0,00;
0,00;0,00;298,18;0,04;0,00;0,00;
0,00;0,00;298,50;0,04;0,00;0,00;
0,00;0,00;298,66;0,04;0,00;0,00;
0,00;0,00;298,82;0,04;0,00;0,00;
0,00;0,00;299,14;0,04;0,00;0,00;
0,00;0,00;299,30;0,04;0,00;0,00;
0,00;0,00;299,46;0,04;0,00;0,00;
0,00;0,00;299,62;0,04;0,00;0,00;
0,00;0,00;299,78;0,04;0,00;0,00;
0,00;0,00;299,94;0,04;0,00;0,00;
0,00;0,00;300,10;0,04;0,00;0,00;
0,00;0,00;300,26;-0,04;0,00;0,00;
0,00;0,00;300,42;-0,04;0,00;0,00;
0,00;0,00;300,58;0,04;0,00;0,00;
0,00;0,00;300,90;0,04;0,00;0,00;
0,00;0,00;301,06;0,04;0,00;0,00;
0,00;0,00;301,38;0,04;0,00;0,00;
0,00;0,00;301,54;0,04;0,00;0,00;
0,00;0,00;301,70;0,04;0,00;0,00;
0,00;0,00;302,18;0,04;0,00;0,00;
0,00;0,00;302,34;0,04;0,00;0,00;
0,00;0,00;302,50;0,04;0,00;0,00;
0,00;0,00;302,82;0,04;0,00;0,00;
0,00;0,00;302,98;0,04;0,00;0,00;
0,00;0,00;303,30;0,04;0,00;0,00;
0,00;0,00;303,62;0,04;0,00;0,00;
0,00;0,00;303,78;0,04;0,00;0,00;
0,00;0,00;303,94;0,04;0,00;0,00;
0,00;0,00;304,10;0,04;0,00;0,00;
0,00;0,00;304,26;0,04;0,00;0,00;
0,00;0,00;304,74;-0,04;0,00;0,00;
0,00;0,00;305,06;0,04;0,00;0,00;
0,00;0,00;305,38;0,04;0,00;0,00;
0,00;0,00;305,54;0,04;0,00;0,00;
0,00;0,00;305,70;-0,04;0,00;0,00;
0,00;0,00;305,86;0,04;0,00;0,00;
0,00;0,00;306,02;0,04;0,00;0,00;
0,00;0,00;306,18;0,04;0,00;0,00;
0,00;0,00;306,34;0,04;0,00;0,00;
0,00;0,00;306,50;0,04;0,00;0,00;
0,00;0,00;306,66;0,04;0,00;0,00;
0,00;0,00;306,82;0,04;0,00;0,00;
0,00;0,00;306,98;0,04;0,00;0,00;
0,00;0,00;307,13;1,78;0,00;0,00;
0,00;0,00;307,27;7,30;0,00;0,00;
0,00;0,00;307,42;6,82;0,00;0,00;
0,00;0,00;307,60;6,91;0,00;0,00;
0,00;0,00;307,77;6,96;0,00;0,00;
0,00;0,00;307,93;7,00;0,00;0,00;
0,00;0,00;308,09;6,96;0,00;0,00;
0,00;0,00;308,26;7,00;0,00;0,00;
0,00;0,00;308,42;6,96;0,00;0,00;
0,00;0,00;308,58;7,00;0,00;0,00;
0,00;0,00;308,74;7,00;0,00;0,00;
0,00;0,00;308,90;7,09;0,00;0,00;
0,00;0,00;309,06;7,13;0,00;0,00;
0,00;0,00;309,22;7,26;0,00;0,00;
0,00;0,00;309,38;7,30;0,00;0,00;
0,00;0,00;309,54;7,48;0,00;0,00;
0,00;0,00;309,69;7,52;0,00;0,00;
0,00;0,00;309,85;7,60;0,00;0,00;
0,00;0,00;310,02;7,65;0,00;0,00;
0,00;0,00;310,18;7,69;0,00;0,00;
0,00;0,00;310,34;7,74;0,00;0,00;
0,00;0,00;310,50;7,69;0,00;0,00;
0,00;0,00;310,66;7,87;0,00;0,00;
0,00;0,00;310,82;7,95;0,00;0,00;
0,00;0,00;310,98;8,04;0,00;0,00;
0,00;0,00;311,14;8,13;0,00;0,00;
0,00;0,00;311,29;8,26;0,00;0,00;
0,00;0,00;311,45;8,26;0,00;0,00;
0,00;0,00;311,62;8,40;0,00;0,00;
0,00;0,00;311,78;8,40;0,00;0,00;
0,00;0,00;311,94;8,48;0,00;0,00;
0,00;0,00;312,10;8,57;0,00;0,00;
0,00;0,00;312,26;8,57;0,00;0,00;
0,00;0,00;312,42;8,70;0,00;0,00;
0,00;0,00;312,58;8,74;0,00;0,00;
0,00;0,00;312,74;8,78;0,00;0,00;
0,00;0,00;312,90;8,91;0,00;0,00;
0,00;0,00;313,05;9,05;0,00;0,00;
0,00;0,00;313,22;9,00;0,00;0,00;
0,00;0,00;313,38;9,13;0,00;0,00;
0,00;0,00;313,54;9,17;0,00;0,00;
0,00;0,00;313,70;9,21;0,00;0,00;
0,00;0,00;313,86;9,39;0,00;0,00;
0,00;0,00;314,00;12,78;0,00;0,00;
0,00;0,00;313,99;12,39;0,00;0,00;
0,00;0,00;313,99;12,43;0,00;0,00;
0,00;0,00;313,99;12,39;0,00;0,00;
0,00;0,00;313,99;12,39;0,00;0,00;
0,00;0,00;313,99;12,43;0,00;0,00;
0,00;0,00;313,99;12,48;0,00;0,00;
0,00;0,00;314,00;12,52;0,00;0,00;
0,00;0,00;314,00;12,57;0,00;0,00;
0,00;0,00;314,00;12,57;0,00;0,00;
0,00;0,00;314,00;12,57;0,00;0,00;
0,00;0,00;314,00;12,57;0,00;0,00;
0,00;0,00;314,00;12,57;0,00;0,00;
0,00;0,00;314,00;12,57;0,00;0,00;
