3689;10.09.20 16:12:52;21;Avvicinamento Pressata Finale;force > max. force (8);20200908095506A0211;
0,00;0,00;160,02;-0,04;0,00;0,00;
0,00;0,00;162,42;0,04;0,00;0,00;
0,00;0,00;164,82;0,04;0,00;0,00;
0,00;0,00;167,22;0,04;0,00;0,00;
0,00;0,00;169,62;0,08;0,00;0,00;
0,00;0,00;172,02;0,08;0,00;0,00;
0,00;0,00;174,42;0,12;0,00;0,00;
0,00;0,00;176,82;0,04;0,00;0,00;
0,00;0,00;179,22;0,08;0,00;0,00;
0,00;0,00;181,62;0,04;0,00;0,00;
0,00;0,00;184,02;0,04;0,00;0,00;
0,00;0,00;191,22;0,04;0,00;0,00;
0,00;0,00;193,62;0,04;0,00;0,00;
0,00;0,00;196,02;0,08;0,00;0,00;
0,00;0,00;198,42;0,04;0,00;0,00;
0,00;0,00;200,82;0,12;0,00;0,00;
0,00;0,00;205,62;-0,04;0,00;0,00;
0,00;0,00;208,02;0,04;0,00;0,00;
0,00;0,00;210,42;0,04;0,00;0,00;
0,00;0,00;212,70;-0,01;0,00;0,00;
0,00;0,00;214,45;0,04;0,00;0,00;
0,00;0,00;215,78;-0,01;0,00;0,00;
0,00;0,00;216,61;0,04;0,00;0,00;
0,00;0,00;216,93;0,04;0,00;0,00;
0,00;0,00;216,99;0,08;0,00;0,00;
0,00;0,00;217,01;0,08;0,00;0,00;
0,00;0,00;217,00;0,04;0,00;0,00;
0,00;0,00;217,13;0,04;0,00;0,00;
0,00;0,00;217,28;0,08;0,00;0,00;
0,00;0,00;217,43;0,08;0,00;0,00;
0,00;0,00;217,60;0,04;0,00;0,00;
0,00;0,00;217,76;0,04;0,00;0,00;
0,00;0,00;217,92;0,04;0,00;0,00;
0,00;0,00;218,08;0,04;0,00;0,00;
0,00;0,00;218,24;0,08;0,00;0,00;
0,00;0,00;218,40;0,08;0,00;0,00;
0,00;0,00;218,56;0,04;0,00;0,00;
0,00;0,00;218,72;0,04;0,00;0,00;
0,00;0,00;218,88;0,12;0,00;0,00;
0,00;0,00;219,04;0,12;0,00;0,00;
0,00;0,00;219,20;0,08;0,00;0,00;
0,00;0,00;219,36;0,04;0,00;0,00;
0,00;0,00;219,52;0,12;0,00;0,00;
0,00;0,00;219,68;0,08;0,00;0,00;
0,00;0,00;219,84;0,04;0,00;0,00;
0,00;0,00;220,00;0,17;0,00;0,00;
0,00;0,00;220,16;0,04;0,00;0,00;
0,00;0,00;220,32;0,08;0,00;0,00;
0,00;0,00;220,48;0,04;0,00;0,00;
0,00;0,00;220,64;0,12;0,00;0,00;
0,00;0,00;220,80;0,08;0,00;0,00;
0,00;0,00;220,96;0,17;0,00;0,00;
0,00;0,00;221,12;0,08;0,00;0,00;
0,00;0,00;221,28;0,04;0,00;0,00;
0,00;0,00;221,44;0,12;0,00;0,00;
0,00;0,00;221,60;0,04;0,00;0,00;
0,00;0,00;221,76;0,12;0,00;0,00;
0,00;0,00;221,92;0,04;0,00;0,00;
0,00;0,00;222,08;0,08;0,00;0,00;
0,00;0,00;222,24;0,12;0,00;0,00;
0,00;0,00;222,40;0,12;0,00;0,00;
0,00;0,00;222,56;0,08;0,00;0,00;
0,00;0,00;222,72;0,04;0,00;0,00;
0,00;0,00;222,88;0,12;0,00;0,00;
0,00;0,00;223,04;0,08;0,00;0,00;
0,00;0,00;223,20;0,12;0,00;0,00;
0,00;0,00;223,36;0,04;0,00;0,00;
0,00;0,00;223,52;0,08;0,00;0,00;
0,00;0,00;223,68;0,08;0,00;0,00;
0,00;0,00;223,84;0,08;0,00;0,00;
0,00;0,00;224,00;0,04;0,00;0,00;
0,00;0,00;224,16;0,08;0,00;0,00;
0,00;0,00;224,32;0,08;0,00;0,00;
0,00;0,00;224,48;0,08;0,00;0,00;
0,00;0,00;224,64;0,12;0,00;0,00;
0,00;0,00;224,80;0,08;0,00;0,00;
0,00;0,00;224,96;0,08;0,00;0,00;
0,00;0,00;225,12;0,08;0,00;0,00;
0,00;0,00;225,28;0,04;0,00;0,00;
0,00;0,00;225,44;0,12;0,00;0,00;
0,00;0,00;225,60;0,08;0,00;0,00;
0,00;0,00;225,76;0,12;0,00;0,00;
0,00;0,00;225,92;0,08;0,00;0,00;
0,00;0,00;226,08;0,08;0,00;0,00;
0,00;0,00;226,24;0,08;0,00;0,00;
0,00;0,00;226,40;0,04;0,00;0,00;
0,00;0,00;226,56;0,08;0,00;0,00;
0,00;0,00;226,72;0,12;0,00;0,00;
0,00;0,00;226,88;0,08;0,00;0,00;
0,00;0,00;227,04;0,12;0,00;0,00;
0,00;0,00;227,20;0,08;0,00;0,00;
0,00;0,00;227,36;0,08;0,00;0,00;
0,00;0,00;227,52;0,08;0,00;0,00;
0,00;0,00;227,68;0,08;0,00;0,00;
0,00;0,00;227,84;0,08;0,00;0,00;
0,00;0,00;228,00;0,04;0,00;0,00;
0,00;0,00;228,16;0,08;0,00;0,00;
0,00;0,00;228,32;0,08;0,00;0,00;
0,00;0,00;228,48;0,12;0,00;0,00;
0,00;0,00;228,64;0,08;0,00;0,00;
0,00;0,00;228,80;0,08;0,00;0,00;
0,00;0,00;228,96;0,12;0,00;0,00;
0,00;0,00;229,12;0,04;0,00;0,00;
0,00;0,00;229,28;0,08;0,00;0,00;
0,00;0,00;229,44;0,12;0,00;0,00;
0,00;0,00;229,60;0,08;0,00;0,00;
0,00;0,00;229,76;0,08;0,00;0,00;
0,00;0,00;229,92;0,04;0,00;0,00;
0,00;0,00;230,08;0,08;0,00;0,00;
0,00;0,00;230,24;0,12;0,00;0,00;
0,00;0,00;230,40;0,04;0,00;0,00;
0,00;0,00;230,56;0,08;0,00;0,00;
0,00;0,00;230,72;0,08;0,00;0,00;
0,00;0,00;230,88;0,04;0,00;0,00;
0,00;0,00;231,04;0,12;0,00;0,00;
0,00;0,00;231,20;0,12;0,00;0,00;
0,00;0,00;231,36;0,04;0,00;0,00;
0,00;0,00;231,52;0,12;0,00;0,00;
0,00;0,00;231,68;0,04;0,00;0,00;
0,00;0,00;231,84;0,04;0,00;0,00;
0,00;0,00;232,00;0,08;0,00;0,00;
0,00;0,00;232,16;0,17;0,00;0,00;
0,00;0,00;232,32;0,08;0,00;0,00;
0,00;0,00;232,48;0,04;0,00;0,00;
0,00;0,00;232,64;0,08;0,00;0,00;
0,00;0,00;232,80;0,08;0,00;0,00;
0,00;0,00;232,96;0,12;0,00;0,00;
0,00;0,00;233,12;0,17;0,00;0,00;
0,00;0,00;233,28;0,08;0,00;0,00;
0,00;0,00;233,44;0,12;0,00;0,00;
0,00;0,00;233,60;0,08;0,00;0,00;
0,00;0,00;233,76;0,08;0,00;0,00;
0,00;0,00;233,92;0,04;0,00;0,00;
0,00;0,00;234,08;0,08;0,00;0,00;
0,00;0,00;234,24;0,12;0,00;0,00;
0,00;0,00;234,40;0,12;0,00;0,00;
0,00;0,00;234,56;0,04;0,00;0,00;
0,00;0,00;234,72;0,04;0,00;0,00;
0,00;0,00;234,88;0,08;0,00;0,00;
0,00;0,00;235,04;0,08;0,00;0,00;
0,00;0,00;235,20;0,08;0,00;0,00;
0,00;0,00;235,36;0,08;0,00;0,00;
0,00;0,00;235,52;0,08;0,00;0,00;
0,00;0,00;235,68;0,04;0,00;0,00;
0,00;0,00;235,84;0,12;0,00;0,00;
0,00;0,00;236,00;0,04;0,00;0,00;
0,00;0,00;236,16;0,08;0,00;0,00;
0,00;0,00;236,32;0,04;0,00;0,00;
0,00;0,00;236,48;0,08;0,00;0,00;
0,00;0,00;236,64;0,08;0,00;0,00;
0,00;0,00;236,80;0,04;0,00;0,00;
0,00;0,00;236,96;0,12;0,00;0,00;
0,00;0,00;237,12;0,12;0,00;0,00;
0,00;0,00;237,28;0,08;0,00;0,00;
0,00;0,00;237,44;0,08;0,00;0,00;
0,00;0,00;237,60;0,17;0,00;0,00;
0,00;0,00;237,76;0,12;0,00;0,00;
0,00;0,00;237,92;0,04;0,00;0,00;
0,00;0,00;238,08;0,08;0,00;0,00;
0,00;0,00;238,24;0,08;0,00;0,00;
0,00;0,00;238,40;0,08;0,00;0,00;
0,00;0,00;238,56;0,04;0,00;0,00;
0,00;0,00;238,72;0,04;0,00;0,00;
0,00;0,00;238,88;0,04;0,00;0,00;
0,00;0,00;239,04;0,08;0,00;0,00;
0,00;0,00;239,20;0,12;0,00;0,00;
0,00;0,00;239,36;0,08;0,00;0,00;
0,00;0,00;239,52;0,04;0,00;0,00;
0,00;0,00;239,68;0,08;0,00;0,00;
0,00;0,00;239,84;0,12;0,00;0,00;
0,00;0,00;240,00;0,08;0,00;0,00;
0,00;0,00;240,16;0,08;0,00;0,00;
0,00;0,00;240,32;0,12;0,00;0,00;
0,00;0,00;240,48;0,08;0,00;0,00;
0,00;0,00;240,64;0,17;0,00;0,00;
0,00;0,00;240,80;0,08;0,00;0,00;
0,00;0,00;240,96;0,08;0,00;0,00;
0,00;0,00;241,12;0,08;0,00;0,00;
0,00;0,00;241,28;0,08;0,00;0,00;
0,00;0,00;241,44;0,08;0,00;0,00;
0,00;0,00;241,60;0,04;0,00;0,00;
0,00;0,00;241,76;0,08;0,00;0,00;
0,00;0,00;241,92;0,04;0,00;0,00;
0,00;0,00;242,08;0,04;0,00;0,00;
0,00;0,00;242,24;0,12;0,00;0,00;
0,00;0,00;242,40;0,12;0,00;0,00;
0,00;0,00;242,56;0,08;0,00;0,00;
0,00;0,00;242,72;0,04;0,00;0,00;
0,00;0,00;242,88;0,04;0,00;0,00;
0,00;0,00;243,04;0,08;0,00;0,00;
0,00;0,00;243,20;0,04;0,00;0,00;
0,00;0,00;243,36;0,08;0,00;0,00;
0,00;0,00;243,52;0,08;0,00;0,00;
0,00;0,00;243,68;0,12;0,00;0,00;
0,00;0,00;243,84;0,12;0,00;0,00;
0,00;0,00;244,00;0,04;0,00;0,00;
0,00;0,00;244,16;0,04;0,00;0,00;
0,00;0,00;244,32;0,08;0,00;0,00;
0,00;0,00;244,48;0,08;0,00;0,00;
0,00;0,00;244,64;0,12;0,00;0,00;
0,00;0,00;244,80;0,12;0,00;0,00;
0,00;0,00;244,96;0,08;0,00;0,00;
0,00;0,00;245,12;0,12;0,00;0,00;
0,00;0,00;245,28;0,04;0,00;0,00;
0,00;0,00;245,44;0,04;0,00;0,00;
0,00;0,00;245,60;0,17;0,00;0,00;
0,00;0,00;245,76;0,08;0,00;0,00;
0,00;0,00;245,92;0,08;0,00;0,00;
0,00;0,00;246,08;0,08;0,00;0,00;
0,00;0,00;246,24;0,04;0,00;0,00;
0,00;0,00;246,40;0,08;0,00;0,00;
0,00;0,00;246,56;0,12;0,00;0,00;
0,00;0,00;246,72;0,08;0,00;0,00;
0,00;0,00;246,88;0,08;0,00;0,00;
0,00;0,00;247,04;0,08;0,00;0,00;
0,00;0,00;247,20;0,08;0,00;0,00;
0,00;0,00;247,36;0,12;0,00;0,00;
0,00;0,00;247,52;0,04;0,00;0,00;
0,00;0,00;247,68;0,04;0,00;0,00;
0,00;0,00;247,84;0,12;0,00;0,00;
0,00;0,00;248,00;0,08;0,00;0,00;
0,00;0,00;248,16;0,08;0,00;0,00;
0,00;0,00;248,32;0,12;0,00;0,00;
0,00;0,00;248,48;0,08;0,00;0,00;
0,00;0,00;248,64;0,08;0,00;0,00;
0,00;0,00;248,80;0,12;0,00;0,00;
0,00;0,00;248,96;0,12;0,00;0,00;
0,00;0,00;249,12;0,08;0,00;0,00;
0,00;0,00;249,28;0,04;0,00;0,00;
0,00;0,00;249,44;0,08;0,00;0,00;
0,00;0,00;249,60;0,12;0,00;0,00;
0,00;0,00;249,76;0,08;0,00;0,00;
0,00;0,00;249,92;0,04;0,00;0,00;
0,00;0,00;250,08;0,08;0,00;0,00;
0,00;0,00;250,24;0,04;0,00;0,00;
0,00;0,00;250,40;0,08;0,00;0,00;
0,00;0,00;250,56;0,12;0,00;0,00;
0,00;0,00;250,72;0,08;0,00;0,00;
0,00;0,00;250,88;0,08;0,00;0,00;
0,00;0,00;251,04;0,08;0,00;0,00;
0,00;0,00;251,20;0,17;0,00;0,00;
0,00;0,00;251,36;0,12;0,00;0,00;
0,00;0,00;251,52;0,04;0,00;0,00;
0,00;0,00;251,68;0,08;0,00;0,00;
0,00;0,00;251,84;0,12;0,00;0,00;
0,00;0,00;252,00;0,04;0,00;0,00;
0,00;0,00;252,16;0,04;0,00;0,00;
0,00;0,00;252,32;0,08;0,00;0,00;
0,00;0,00;252,48;0,08;0,00;0,00;
0,00;0,00;252,64;0,12;0,00;0,00;
0,00;0,00;252,80;0,04;0,00;0,00;
0,00;0,00;252,96;0,08;0,00;0,00;
0,00;0,00;253,12;0,08;0,00;0,00;
0,00;0,00;253,28;0,08;0,00;0,00;
0,00;0,00;253,44;0,12;0,00;0,00;
0,00;0,00;253,60;0,08;0,00;0,00;
0,00;0,00;253,76;0,04;0,00;0,00;
0,00;0,00;253,92;0,12;0,00;0,00;
0,00;0,00;254,08;0,08;0,00;0,00;
0,00;0,00;254,24;0,04;0,00;0,00;
0,00;0,00;254,40;0,08;0,00;0,00;
0,00;0,00;254,56;0,08;0,00;0,00;
0,00;0,00;254,72;0,17;0,00;0,00;
0,00;0,00;254,88;0,04;0,00;0,00;
0,00;0,00;255,04;0,08;0,00;0,00;
0,00;0,00;255,20;0,04;0,00;0,00;
0,00;0,00;255,36;0,08;0,00;0,00;
0,00;0,00;255,52;0,04;0,00;0,00;
0,00;0,00;255,68;0,12;0,00;0,00;
0,00;0,00;255,84;0,08;0,00;0,00;
0,00;0,00;256,00;0,08;0,00;0,00;
0,00;0,00;256,16;0,12;0,00;0,00;
0,00;0,00;256,32;0,17;0,00;0,00;
0,00;0,00;256,48;0,08;0,00;0,00;
0,00;0,00;256,64;0,04;0,00;0,00;
0,00;0,00;256,80;0,04;0,00;0,00;
0,00;0,00;256,96;0,12;0,00;0,00;
0,00;0,00;257,12;0,17;0,00;0,00;
0,00;0,00;257,28;0,08;0,00;0,00;
0,00;0,00;257,44;0,04;0,00;0,00;
0,00;0,00;257,60;0,08;0,00;0,00;
0,00;0,00;257,76;0,04;0,00;0,00;
0,00;0,00;257,92;0,12;0,00;0,00;
0,00;0,00;258,08;0,04;0,00;0,00;
0,00;0,00;258,24;0,08;0,00;0,00;
0,00;0,00;258,40;0,04;0,00;0,00;
0,00;0,00;258,56;0,08;0,00;0,00;
0,00;0,00;258,72;0,08;0,00;0,00;
0,00;0,00;258,88;0,17;0,00;0,00;
0,00;0,00;259,04;0,08;0,00;0,00;
0,00;0,00;259,20;0,08;0,00;0,00;
0,00;0,00;259,36;0,08;0,00;0,00;
0,00;0,00;259,52;0,12;0,00;0,00;
0,00;0,00;259,68;0,08;0,00;0,00;
0,00;0,00;259,84;0,08;0,00;0,00;
0,00;0,00;260,00;0,08;0,00;0,00;
0,00;0,00;260,16;0,08;0,00;0,00;
0,00;0,00;260,32;0,04;0,00;0,00;
0,00;0,00;260,48;0,12;0,00;0,00;
0,00;0,00;260,64;0,04;0,00;0,00;
0,00;0,00;260,80;0,04;0,00;0,00;
0,00;0,00;260,96;0,04;0,00;0,00;
0,00;0,00;261,12;0,04;0,00;0,00;
0,00;0,00;261,28;0,04;0,00;0,00;
0,00;0,00;261,44;0,04;0,00;0,00;
0,00;0,00;261,60;0,08;0,00;0,00;
0,00;0,00;261,76;0,08;0,00;0,00;
0,00;0,00;261,92;0,08;0,00;0,00;
0,00;0,00;262,08;0,12;0,00;0,00;
0,00;0,00;262,24;0,04;0,00;0,00;
0,00;0,00;262,40;0,04;0,00;0,00;
0,00;0,00;262,56;0,08;0,00;0,00;
0,00;0,00;262,72;0,08;0,00;0,00;
0,00;0,00;262,88;0,08;0,00;0,00;
0,00;0,00;263,04;0,12;0,00;0,00;
0,00;0,00;263,20;0,08;0,00;0,00;
0,00;0,00;263,36;0,12;0,00;0,00;
0,00;0,00;263,52;0,12;0,00;0,00;
0,00;0,00;263,68;0,08;0,00;0,00;
0,00;0,00;263,84;0,08;0,00;0,00;
0,00;0,00;264,00;0,04;0,00;0,00;
0,00;0,00;264,16;0,08;0,00;0,00;
0,00;0,00;264,32;0,08;0,00;0,00;
0,00;0,00;264,48;0,08;0,00;0,00;
0,00;0,00;264,64;0,08;0,00;0,00;
0,00;0,00;264,80;0,08;0,00;0,00;
0,00;0,00;264,96;0,08;0,00;0,00;
0,00;0,00;265,12;0,08;0,00;0,00;
0,00;0,00;265,28;0,08;0,00;0,00;
0,00;0,00;265,44;0,04;0,00;0,00;
0,00;0,00;265,60;0,04;0,00;0,00;
0,00;0,00;265,76;0,12;0,00;0,00;
0,00;0,00;265,92;0,08;0,00;0,00;
0,00;0,00;266,08;0,08;0,00;0,00;
0,00;0,00;266,24;0,08;0,00;0,00;
0,00;0,00;266,40;0,12;0,00;0,00;
0,00;0,00;266,56;0,08;0,00;0,00;
0,00;0,00;266,72;0,08;0,00;0,00;
0,00;0,00;266,88;0,08;0,00;0,00;
0,00;0,00;267,04;0,12;0,00;0,00;
0,00;0,00;267,20;0,08;0,00;0,00;
0,00;0,00;267,36;0,04;0,00;0,00;
0,00;0,00;267,52;0,17;0,00;0,00;
0,00;0,00;267,68;0,08;0,00;0,00;
0,00;0,00;267,84;0,12;0,00;0,00;
0,00;0,00;268,00;0,08;0,00;0,00;
0,00;0,00;268,16;0,12;0,00;0,00;
0,00;0,00;268,32;0,08;0,00;0,00;
0,00;0,00;268,48;0,04;0,00;0,00;
0,00;0,00;268,64;0,04;0,00;0,00;
0,00;0,00;268,80;0,17;0,00;0,00;
0,00;0,00;268,96;0,12;0,00;0,00;
0,00;0,00;269,12;0,08;0,00;0,00;
0,00;0,00;269,28;0,08;0,00;0,00;
0,00;0,00;269,44;0,08;0,00;0,00;
0,00;0,00;269,60;0,08;0,00;0,00;
0,00;0,00;269,76;0,04;0,00;0,00;
0,00;0,00;269,92;0,08;0,00;0,00;
0,00;0,00;270,08;0,12;0,00;0,00;
0,00;0,00;270,24;1,73;0,00;0,00;
0,00;0,00;270,37;8,13;0,00;0,00;
0,00;0,00;270,49;15,65;0,00;0,00;
0,00;0,00;270,62;24,34;0,00;0,00;
0,00;0,00;270,64;26,09;0,00;0,00;
0,00;0,00;270,65;26,78;0,00;0,00;
0,00;0,00;270,66;27,40;0,00;0,00;
0,00;0,00;270,67;28,22;0,00;0,00;
0,00;0,00;270,68;28,92;0,00;0,00;
0,00;0,00;270,69;29,57;0,00;0,00;
0,00;0,00;270,70;29,65;0,00;0,00;
0,00;0,00;270,70;29,79;0,00;0,00;
0,00;0,00;270,70;30,05;0,00;0,00;
0,00;0,00;270,71;30,31;0,00;0,00;
0,00;0,00;270,71;30,61;0,00;0,00;
0,00;0,00;270,71;30,78;0,00;0,00;
0,00;0,00;270,71;30,83;0,00;0,00;
0,00;0,00;270,71;30,87;0,00;0,00;
0,00;0,00;270,72;30,83;0,00;0,00;
0,00;0,00;270,72;30,92;0,00;0,00;
0,00;0,00;270,72;30,92;0,00;0,00;
0,00;0,00;270,72;30,92;0,00;0,00;
0,00;0,00;270,72;31,01;0,00;0,00;
0,00;0,00;270,72;31,01;0,00;0,00;
0,00;0,00;270,72;31,01;0,00;0,00;
0,00;0,00;270,72;31,01;0,00;0,00;
