24002;14.01.21 13:30:20;10;Repair_strategy;start interrupted (14);20210113093121P0004;
0,00;0,00;157,94;0,07;0,00;0,00;
0,00;0,00;161,14;0,12;0,00;0,00;
0,00;0,00;164,34;0,07;0,00;0,00;
0,00;0,00;167,54;0,09;0,00;0,00;
0,00;0,00;170,74;0,12;0,00;0,00;
0,00;0,00;173,71;-0,02;0,00;0,00;
0,00;0,00;176,16;-0,02;0,00;0,00;
0,00;0,00;178,16;-0,04;0,00;0,00;
0,00;0,00;180,63;0,07;0,00;0,00;
0,00;0,00;181,09;0,05;0,00;0,00;
0,00;0,00;181,19;0,09;0,00;0,00;
0,00;0,00;181,21;0,09;0,00;0,00;
0,00;0,00;181,24;0,16;0,00;0,00;
0,00;0,00;181,39;0,09;0,00;0,00;
0,00;0,00;181,55;0,07;0,00;0,00;
0,00;0,00;181,71;0,07;0,00;0,00;
0,00;0,00;181,87;0,07;0,00;0,00;
0,00;0,00;182,03;0,12;0,00;0,00;
0,00;0,00;182,19;0,12;0,00;0,00;
0,00;0,00;182,35;0,14;0,00;0,00;
0,00;0,00;182,51;0,12;0,00;0,00;
0,00;0,00;182,67;0,14;0,00;0,00;
0,00;0,00;182,83;0,09;0,00;0,00;
0,00;0,00;182,99;0,09;0,00;0,00;
0,00;0,00;183,15;0,09;0,00;0,00;
0,00;0,00;183,31;0,12;0,00;0,00;
0,00;0,00;183,47;0,12;0,00;0,00;
0,00;0,00;183,63;0,12;0,00;0,00;
0,00;0,00;183,79;0,12;0,00;0,00;
0,00;0,00;183,95;0,09;0,00;0,00;
0,00;0,00;184,11;0,12;0,00;0,00;
0,00;0,00;184,27;0,14;0,00;0,00;
0,00;0,00;184,43;0,12;0,00;0,00;
0,00;0,00;184,59;0,09;0,00;0,00;
0,00;0,00;184,75;0,12;0,00;0,00;
0,00;0,00;184,91;0,09;0,00;0,00;
0,00;0,00;185,07;0,14;0,00;0,00;
0,00;0,00;185,23;0,14;0,00;0,00;
0,00;0,00;185,39;0,14;0,00;0,00;
0,00;0,00;185,55;0,14;0,00;0,00;
0,00;0,00;185,71;0,14;0,00;0,00;
0,00;0,00;185,87;0,14;0,00;0,00;
0,00;0,00;186,03;0,14;0,00;0,00;
0,00;0,00;186,19;0,14;0,00;0,00;
0,00;0,00;186,35;0,14;0,00;0,00;
0,00;0,00;186,51;0,14;0,00;0,00;
0,00;0,00;186,67;0,14;0,00;0,00;
0,00;0,00;186,83;0,16;0,00;0,00;
0,00;0,00;186,99;0,14;0,00;0,00;
0,00;0,00;187,15;0,20;0,00;0,00;
0,00;0,00;187,31;0,23;0,00;0,00;
0,00;0,00;187,47;0,23;0,00;0,00;
0,00;0,00;187,63;0,23;0,00;0,00;
0,00;0,00;187,79;0,23;0,00;0,00;
0,00;0,00;187,95;0,23;0,00;0,00;
0,00;0,00;188,11;0,23;0,00;0,00;
0,00;0,00;188,27;0,23;0,00;0,00;
0,00;0,00;188,43;0,23;0,00;0,00;
0,00;0,00;188,59;0,23;0,00;0,00;
0,00;0,00;188,75;0,23;0,00;0,00;
0,00;0,00;188,91;0,23;0,00;0,00;
0,00;0,00;189,07;0,23;0,00;0,00;
0,00;0,00;189,23;0,23;0,00;0,00;
0,00;0,00;189,39;2,22;0,00;0,00;
0,00;0,00;189,51;7,01;0,00;0,00;
0,00;0,00;189,50;7,15;0,00;0,00;
0,00;0,00;189,51;7,62;0,00;0,00;
0,00;0,00;189,52;7,87;0,00;0,00;
0,00;0,00;189,52;8,12;0,00;0,00;
0,00;0,00;189,53;8,32;0,00;0,00;
0,00;0,00;189,53;8,46;0,00;0,00;
0,00;0,00;189,54;8,55;0,00;0,00;
0,00;0,00;189,54;8,55;0,00;0,00;
0,00;0,00;189,55;8,55;0,00;0,00;
0,00;0,00;189,55;8,44;0,00;0,00;
0,00;0,00;189,56;8,35;0,00;0,00;
0,00;0,00;189,56;8,28;0,00;0,00;
0,00;0,00;189,56;8,23;0,00;0,00;
